;0;1;2;3;4;5;6;7;8;9;10;11;12
defy;2.9544397e-06;8.4495036e-07;1.3659933e-06;2.3849275e-06;1.5064849e-06;3.354401e-06;3.75451e-05;1.6830621e-06;1.2079465e-05;2.7086423e-06;6.4315122e-06;1.9514027e-05;2.1701244e-06
spawn;4.731778e-06;6.063824e-07;1.6120097e-06;1.7274125e-06;5.206776e-06;2.2993486e-06;8.607734e-06;5.5080427e-06;4.864778e-06;2.2020224e-06;2.0455771e-05;1.5604783e-06;1.3537348e-06
moose;4.5418915e-06;1.8336825e-05;6.5542454e-06;4.2597467e-06;1.8002806e-06;4.0017647e-05;1.8682946e-06;2.4566675e-06;8.519037e-06;3.4945726e-06;2.263329e-06;2.9006617e-06;2.5369968e-06
itbefore;3.4908414e-06;1.393271e-06;2.7785245e-06;3.191384e-05;1.6066206e-06;2.1111703e-06;3.1043287e-06;2.233417e-06;2.0365492e-06;5.2884307e-06;2.3919906e-06;1.6109393e-06;1.6809755e-06
noteven;2.9750654e-06;2.931361e-06;9.587459e-06;7.2853886e-06;2.901113e-06;1.9919471e-05;1.3089483e-05;4.9545847e-06;1.5008612e-06;2.240493e-06;2.82843e-06;1.6793394e-06;1.3296458e-06
shaft;2.1208532e-06;8.568788e-06;6.8049812e-06;0.0005620298;2.1239696e-06;1.6923914e-06;1.6723121e-06;3.499159e-06;0.00022161014;3.917343e-06;3.2677833e-06;3.9391625e-06;7.4829535e-05
willing;0.000289116;0.00039452527;0.00012140578;0.00016676103;0.000121279;0.00014422603;0.0004024225;0.00015685202;0.00047953142;1.3983717e-05;6.3515414e-05;0.00055471325;0.0003043122
remotely;4.4071808e-06;1.0778075e-06;3.3879473e-06;5.840605e-06;8.2345236e-05;6.152108e-06;2.24457e-05;2.2174954e-06;1.49718935e-05;2.8984607e-05;6.2296654e-06;4.563884e-06;5.7627767e-06
dorothy;2.7700553e-06;2.3613084e-07;1.4712832e-06;1.744391e-06;1.6954251e-06;1.3966858e-06;1.5187215e-06;1.3211136e-06;1.7761879e-06;2.3944958e-06;2.4515166e-06;0.0006396445;1.5650509e-06
nowadays;0.00010523169;8.737313e-05;1.26423765e-05;3.0815183e-05;2.2469023e-06;1.1176704e-05;3.1246418e-06;7.551937e-05;1.3527437e-05;1.3700384e-05;3.5637122e-06;2.4083315e-06;5.568381e-06
cairo;2.0123946e-06;6.884889e-07;1.5004105e-06;1.1839363e-05;1.4092976e-06;1.637988e-06;1.5156281e-06;1.8396765e-06;8.319849e-05;4.0734427e-05;2.028978e-06;1.7986277e-06;2.6281507e-06
werth;1.6991244e-06;4.701664e-07;1.0915395e-06;1.2123234e-06;9.979855e-07;1.6677144e-06;4.8625283e-05;1.3937555e-06;1.5401235e-06;1.835507e-06;1.6619049e-06;1.1699999e-06;1.0355914e-06
mood;1.0338328e-05;1.5025092e-06;1.8466825e-06;1.9859542e-06;1.8037761e-06;3.955682e-06;5.9691512e-05;2.6131695e-06;3.6036765e-06;5.817174e-05;4.7465596e-06;2.027862e-06;2.470046e-05
escrowe;2.2028664e-06;3.1949781e-07;1.0865626e-06;1.5821724e-06;1.2208138e-06;1.1853484e-06;1.0933298e-06;1.1005637e-06;1.5211734e-06;2.047621e-06;1.9294582e-06;0.0006099108;1.013252e-06
warrant;4.845047e-06;1.8874936e-06;1.9795843e-06;3.4671e-06;2.7120839e-06;3.898039e-06;1.7972543e-06;2.1018323e-05;0.0009704767;7.043579e-06;3.6210688e-06;0.0009526204;5.2938576e-06
youdon;4.8303577e-06;1.5851238e-06;1.9858611e-05;2.9545922e-06;2.5772659e-05;1.3889353e-05;1.752482e-05;2.2142387e-06;6.30658e-06;2.925544e-06;3.6968166e-05;7.2740368e-06;2.1119918e-06
chrome;7.938056e-06;1.0477448e-06;4.534874e-06;0.00013552787;2.2463325e-06;1.1010878e-06;1.044285e-06;1.8999267e-06;1.236874e-06;1.7328763e-06;2.4898968e-06;1.613327e-06;1.1001988e-06
capitalization;3.3630665e-06;6.382492e-07;2.5025174e-06;2.066214e-06;1.9744468e-05;1.9270108e-06;1.4666776e-06;1.8677706e-06;4.6778405e-05;2.3050557e-06;3.0279205e-06;6.6507937e-06;1.5585762e-06
avoid;1.726151e-05;0.00079505943;3.3326003e-05;0.0003590895;0.00044759762;0.00063831004;0.0002991697;0.00011641593;0.00024138756;0.00020730897;8.070202e-05;0.00014384811;0.00013912513
tread;3.9388674e-06;1.8556078e-06;2.6364532e-06;7.60225e-05;2.9709447e-06;1.9757888e-06;2.5608077e-05;3.239922e-05;4.8877114e-06;2.213415e-06;2.75255e-06;1.678113e-06;1.8259611e-06
cousin;2.9442688e-06;2.2069496e-06;1.1048214e-05;9.450431e-06;1.6269098e-06;2.5119468e-06;1.9946025e-05;1.3740414e-05;4.6590676e-06;2.9494768e-05;2.731726e-06;1.9155389e-06;2.8942803e-05
whomever;4.124667e-06;2.7514222e-06;1.6711826e-06;2.0304049e-06;1.5481324e-06;1.2015866e-05;1.3371615e-05;2.2285299e-06;2.5695388e-06;4.0450473e-06;2.5098825e-06;5.8415204e-05;9.068143e-06
theywere;7.1695963e-06;8.048211e-06;7.990079e-06;6.141173e-06;4.7961676e-06;5.083058e-06;2.0628175e-05;4.3412125e-05;5.954215e-05;8.473266e-06;5.489689e-06;4.12816e-06;0.00010236611
compaq;0.00014209679;5.669865e-06;0.00016218542;4.6407226e-06;6.3075736e-06;2.9792068e-06;5.4969845e-05;3.056929e-06;2.196506e-06;2.3497164e-06;3.2521114e-06;2.0778507e-06;2.2700065e-06
door;2.615108e-06;2.9724177e-05;9.880635e-06;0.0011485566;1.4464157e-05;5.7608404e-06;2.6157455e-05;5.40437e-06;0.00029594044;1.6061671e-05;1.7365663e-05;0.00077581336;0.0027051263
bean;5.173171e-06;9.039989e-06;1.3136711e-05;6.5333064e-05;2.3077205e-06;5.9028003e-05;0.00016935545;6.723807e-06;3.3056285e-06;3.3668457e-05;4.1765106e-06;3.2685034e-06;4.306027e-06
belgarath;1.952229e-06;2.0600648e-07;1.1040682e-06;1.6869144e-06;1.2080001e-06;1.186888e-06;1.0819606e-06;1.5055222e-06;1.0852411e-06;1.9856484e-06;0.00012313019;1.2850793e-06;9.760784e-07
informationabout;8.9927446e-05;1.7571978e-06;4.5660368e-06;2.0290636e-06;2.5631423e-06;3.5766102e-06;1.8440398e-06;3.0156784e-06;1.1179362e-05;1.7824164e-05;2.7382546e-06;3.695299e-06;2.2491342e-06
silently;2.4764802e-06;4.9488517e-07;1.588914e-06;1.5096244e-06;1.0184267e-05;2.208206e-06;7.017038e-06;1.5863056e-06;1.126395e-05;2.1447936e-06;1.978366e-06;5.024799e-06;1.2677408e-06
subtract;3.7906677e-06;1.2754513e-06;3.7447871e-06;2.4263494e-05;2.7104978e-05;6.692169e-06;3.3326398e-06;2.0118925e-06;1.6160795e-06;2.2708412e-06;3.0363035e-06;4.088315e-06;1.6314854e-06
canterbury;2.8005477e-05;1.701073e-06;0.00011019119;4.1186854e-06;6.8981144e-06;2.278854e-06;7.134147e-05;2.2445868e-06;6.563418e-06;2.2626675e-06;2.4166877e-06;1.8428602e-06;1.6177751e-06
procomm;3.588316e-06;5.707877e-07;0.00011891046;2.0077434e-06;2.0670752e-06;8.3284027e-07;8.596651e-07;1.5393385e-06;1.0053479e-06;1.373853e-06;1.5088211e-06;1.1436329e-06;8.0861645e-07
ravel;1.7323466e-05;8.304643e-07;3.0606752e-05;2.6731454e-06;3.1379266e-05;1.0480534e-06;1.0530146e-06;9.273263e-05;1.2490632e-06;1.7569786e-06;2.9645876e-06;1.721303e-06;1.1076165e-06
radiator;2.235541e-06;5.538372e-07;2.0326609e-06;0.00012943202;1.561598e-06;1.2826761e-06;1.0817666e-06;1.8046669e-06;1.1473181e-06;1.972937e-06;0.000100640515;1.4459646e-06;1.2740323e-06
ditto;2.8497194e-05;1.0763259e-05;6.0196003e-06;0.00010761743;5.5638343e-06;4.4588405e-06;2.1520166e-06;4.0408326e-05;6.917083e-06;1.9269171e-05;3.832417e-06;3.949793e-06;4.442855e-06
boldly;2.2911079e-06;9.117822e-07;1.3024434e-06;2.0728714e-06;1.4398083e-06;7.526482e-06;1.5246199e-05;2.0762657e-06;6.737773e-06;3.7473774e-06;4.280943e-05;1.8042559e-06;1.8907396e-06
manchester;1.09089115e-05;2.8533793e-07;3.7625464e-06;2.0920477e-06;0.00015049485;1.3988946e-06;1.4179943e-06;2.0088098e-06;1.3725146e-06;2.1200385e-06;3.0654276e-06;3.2536034e-06;9.648189e-07
liketo;0.00019479703;3.8483754e-06;3.467361e-05;1.3221021e-05;1.0700773e-05;2.6852642e-06;7.913849e-06;1.2837079e-05;6.8949207e-06;3.123068e-06;2.7922073e-05;2.8978096e-05;8.241275e-06
reproduction;5.061896e-06;3.3441884e-07;3.0810156e-06;2.3980986e-06;5.1765546e-06;4.3772716e-06;1.2896151e-05;2.027123e-06;1.090302e-05;0.00013311904;0.00013403712;8.655104e-06;2.9531707e-06
foreigner;1.7816404e-06;7.07669e-07;1.1332218e-06;1.430511e-06;1.2226955e-06;4.248229e-06;2.4522064e-06;1.843943e-06;3.118526e-05;3.3272383e-05;1.983185e-06;1.7900136e-06;2.6757878e-06
devote;6.6063505e-05;3.5589246e-06;3.7623636e-06;3.4774764e-06;2.8897723e-05;1.5309362e-05;6.771925e-05;1.0794962e-05;3.539593e-05;3.10912e-05;4.1827465e-05;5.3284748e-05;1.7869284e-05
constantly;9.639929e-06;0.00011864751;0.00012115426;1.4168652e-05;1.3910317e-05;4.5451703e-05;2.4342837e-05;1.0639968e-05;1.3729604e-05;8.085413e-05;1.1392889e-05;1.3682985e-05;8.795151e-05
unlimited;1.677489e-05;1.211086e-06;1.4260778e-05;2.9561636e-06;1.3554692e-05;3.3314502e-06;1.2979064e-05;2.3293846e-06;2.572264e-05;2.7111491e-06;9.924103e-06;5.8560676e-05;2.2756506e-06
storm;1.16324445e-05;7.760325e-06;3.918985e-05;0.00019142285;3.0319072e-05;4.5104493e-06;7.7801005e-06;0.00021081962;0.00012652575;1.4552328e-05;7.267086e-05;3.1579127e-06;2.0472684e-05
overdrive;5.170774e-06;9.2610975e-07;5.0246053e-05;4.051495e-05;1.8969326e-06;1.027846e-06;9.900357e-07;1.7669788e-06;1.1884163e-06;1.5650965e-06;2.0015107e-06;1.6896343e-05;1.16329e-06
responsibility;4.7292833e-06;2.944663e-05;5.051682e-06;6.684553e-06;3.6427722e-05;0.00015673334;0.00012347342;2.8691036e-05;0.00049814244;0.00019479009;6.766444e-05;0.00023993476;0.0009189731
flybys;2.0984046e-06;2.0002147e-07;1.1711694e-06;1.8224836e-06;1.3454475e-06;1.3764792e-06;1.0994298e-06;1.5064543e-06;1.1525843e-06;2.1830926e-06;0.00022061662;1.3717694e-06;1.0315707e-06
severity;2.032556e-06;7.8874535e-07;1.3502851e-06;1.7227567e-06;1.5148495e-06;2.1510587e-06;3.3325239e-06;2.2704237e-06;3.6508425e-06;6.6360124e-05;2.5617273e-06;1.1304532e-05;4.9310427e-05
annex;1.7287496e-06;3.1962702e-07;1.3941897e-06;1.3230506e-06;1.2108525e-06;1.3762194e-06;1.3981328e-06;1.7408025e-06;5.934966e-05;7.515326e-05;1.7971361e-06;1.5325816e-06;2.4915219e-06
sunos;2.7826e-06;1.6972365e-07;3.302372e-06;2.067734e-06;0.0003284085;1.0769863e-06;1.1782332e-06;1.3043642e-06;1.054255e-06;2.1966193e-06;2.799896e-06;2.3338055e-06;9.4988616e-07
notwithstanding;2.0590153e-06;1.8248544e-06;1.1709851e-06;1.6759622e-06;1.4426961e-06;2.7201386e-05;9.1257e-06;7.202914e-06;3.3428834e-05;7.6900986e-05;2.6982325e-06;9.210524e-06;2.916979e-06
already;0.00045401466;0.0012895233;0.00038743822;0.0003513527;0.0005503954;0.0004135983;0.00043165544;0.0003135737;0.00048417866;0.0003767626;0.00048535565;0.0008424715;0.0016885747
neatly;5.415102e-06;1.9544996e-06;2.3022808e-06;1.38714095e-05;1.9921647e-06;2.780562e-06;4.151603e-06;3.406948e-06;4.862102e-06;2.6173464e-06;2.0971333e-05;1.3342986e-05;7.738703e-06
thereafter;3.5677165e-06;1.0282118e-06;1.9457998e-06;2.0990185e-06;3.0486558e-06;2.2408037e-06;6.670443e-06;2.643955e-06;1.5280822e-05;1.0023426e-05;8.8022825e-06;8.242257e-06;1.3878666e-05
terminal;3.568746e-05;8.807281e-06;0.00015646979;6.248692e-05;0.0011184473;4.6401718e-05;6.015586e-06;5.6226845e-06;2.8741073e-05;1.7876851e-05;3.4932713e-05;2.6857377e-05;3.618411e-06
baggage;3.3489937e-06;1.4233791e-06;8.888587e-06;3.1304496e-06;2.3316456e-06;5.7190055e-06;3.7928265e-05;2.003963e-06;2.0862449e-06;2.5472143e-06;4.8726156e-06;7.233599e-06;2.4786293e-06
suprise;1.6896634e-05;0.00015308095;4.790099e-06;4.2127795e-06;1.1769363e-06;5.4871016e-06;8.265983e-06;3.6317273e-05;8.267722e-06;1.3355763e-06;6.6577704e-06;1.5505244e-06;3.5150802e-06
imagery;5.107692e-06;2.4574993e-07;2.6188868e-06;2.0250252e-06;0.00010725263;1.9420283e-06;1.0842056e-05;1.5999049e-06;1.3548656e-06;2.9406492e-06;2.2744453e-05;2.2668173e-06;1.1905291e-06
njin;2.05697e-06;5.336674e-07;1.2350375e-06;1.3510446e-06;9.453116e-07;8.058274e-07;9.047389e-07;8.902384e-05;1.2567606e-06;1.5043133e-06;1.6736061e-06;1.0096309e-06;1.0072467e-06
butts;1.6805915e-06;1.7333487e-06;1.524591e-06;7.447705e-06;1.1951488e-06;1.3290321e-06;1.4823496e-06;6.3592865e-06;1.758214e-05;2.9749692e-06;2.2036406e-06;1.8993818e-06;4.4197957e-05
gold;1.6234811e-05;2.120869e-05;0.0001716163;8.458161e-05;1.237329e-05;8.0434365e-06;2.388364e-05;0.000311813;2.4692095e-05;7.14923e-06;0.00011043331;5.3932545e-06;0.00024719702
behanna;1.8932355e-06;9.3181336e-07;2.6257214e-06;0.00039381135;1.3549426e-06;9.629125e-07;1.0585806e-06;1.5779348e-06;1.2687428e-06;1.6613986e-06;2.176406e-06;1.391271e-06;9.276538e-07
thatyour;1.9745255e-06;4.889692e-06;1.528048e-06;7.705534e-06;1.2895384e-06;6.8644134e-05;4.643976e-06;2.006319e-06;3.269035e-06;2.3431464e-06;2.2483555e-06;1.7272146e-06;1.3218007e-06
yelena;1.3503133e-06;8.822997e-07;1.1410592e-06;1.515692e-06;1.0086051e-06;9.782161e-07;1.198797e-06;1.9388265e-06;1.5502028e-06;2.6906407e-06;1.9724826e-06;1.5202257e-06;9.6960626e-05
redress;1.9200115e-06;4.0133892e-07;1.1157241e-06;1.5070639e-06;1.2262267e-06;1.499167e-06;1.3738104e-06;1.6649775e-06;1.8193896e-05;2.1930558e-05;1.9069247e-06;1.667505e-05;3.369065e-06
feat;5.4458224e-06;2.2340678e-06;1.3944351e-05;3.4250475e-06;3.5940275e-06;2.521597e-05;1.6252471e-06;1.9012174e-05;1.9535496e-06;2.3638743e-06;5.1202922e-05;1.812102e-06;1.3701102e-06
bend;1.2066713e-05;3.0330891e-06;2.740146e-05;6.6537825e-05;1.751224e-05;1.266222e-05;1.694216e-05;6.0715524e-06;9.650959e-06;4.400711e-05;9.928913e-05;2.3369805e-05;5.669101e-06
aboutthis;4.6830803e-05;3.8439007e-06;3.314886e-06;5.793846e-06;8.308134e-06;3.515355e-06;6.097668e-06;3.3371032e-06;4.3213386e-06;2.8446705e-06;7.1188347e-06;1.4231636e-05;3.501667e-06
empire;2.0212383e-06;3.5374964e-07;8.911639e-07;1.7208372e-06;1.5656166e-06;6.9436196e-06;2.965873e-05;5.4083243e-06;5.6710098e-05;0.0011588024;4.1915014e-06;2.5583167e-06;5.184212e-06
nessie;1.8266828e-05;8.071135e-07;3.225251e-06;1.7947874e-05;2.2483364e-06;1.6323212e-06;1.2024943e-06;2.046173e-06;1.5278586e-06;2.0174025e-06;2.6674686e-06;0.00014748164;1.376906e-06
arras;1.5830936e-06;6.100814e-07;9.932497e-07;1.3764097e-06;9.910523e-07;1.184223e-06;1.4130953e-06;1.7166406e-06;0.00010713311;2.0665184e-06;1.3528157e-06;1.4663196e-06;1.6707835e-06
marriage;2.1002145e-06;2.1842666e-06;1.2161081e-06;2.1990834e-06;1.8150961e-06;6.943461e-06;0.0011454077;3.0943027e-06;0.0001108805;6.0355123e-06;2.2309266e-06;2.3723035e-06;1.6498663e-05
jerusalemin;1.8243273e-06;5.137572e-07;9.996786e-07;1.2975631e-06;9.110597e-07;1.1319285e-06;1.2772402e-06;1.6118457e-06;4.5151915e-05;1.8916512e-06;1.4179835e-06;1.3297622e-06;1.3635523e-06
qdeck;3.2594749e-06;3.2347302e-07;2.799644e-05;1.8043646e-06;0.00011004376;1.1414473e-06;1.0944107e-06;1.7064666e-06;1.0020372e-06;1.3136893e-06;1.6270958e-06;1.339554e-06;7.0775997e-07
accounting;3.3200301e-06;5.7713163e-07;3.1520049e-06;5.903673e-06;1.7915987e-06;1.6213755e-06;1.2619627e-06;4.1624376e-06;1.528083e-06;2.5692498e-06;3.7266425e-05;9.5124684e-05;5.492444e-06
cupertino;2.8832286e-05;9.588888e-07;4.6456687e-05;1.283234e-05;1.1856214e-05;1.1116039e-06;1.0819647e-06;2.0661564e-06;1.1445663e-06;1.636354e-06;2.5290321e-06;1.6255834e-06;9.253459e-07
hernia;4.1233693e-06;2.4827142e-07;4.9838036e-06;2.5721845e-06;1.5483819e-06;2.3521031e-06;1.59496e-06;1.6334155e-06;1.672053e-06;0.00033256525;5.2985392e-06;1.3275967e-06;2.0217196e-06
investigator;1.9293893e-06;1.2786861e-06;1.1629976e-06;2.7552885e-06;2.013246e-06;5.5995474e-06;2.6368843e-06;4.136344e-06;7.4026015e-05;0.00017582477;3.745764e-05;2.3276263e-05;0.00035028395
statute;2.4827466e-06;3.328472e-06;1.1940009e-06;1.8891625e-06;1.7665295e-06;5.2694464e-05;2.2670229e-05;2.0197226e-06;0.00013812099;3.702674e-06;8.971163e-06;3.5216617e-05;2.7068538e-06
transient;3.1204804e-06;4.741704e-07;2.8441277e-06;6.162167e-05;4.1103372e-05;2.9229493e-06;1.3136973e-06;1.8876565e-06;1.4238436e-06;1.541799e-05;1.6244221e-05;2.0984078e-06;1.5951246e-06
jgreen;4.896398e-06;2.701293e-07;1.7517135e-06;1.9329468e-06;1.8700738e-06;1.7889729e-06;1.3286353e-06;1.6226559e-06;1.3724557e-06;2.4649887e-06;0.0004082497;1.8371871e-06;1.1084418e-06
around;8.4207786e-05;0.0024187213;0.0012842397;0.0023591688;0.0008841442;0.00025785642;0.00046847624;0.001300816;0.0005466421;0.0003080258;0.0017161245;0.00014537894;0.0021139153
autre;2.0418856e-06;4.9482287e-07;1.2288682e-06;1.6785038e-06;1.1574538e-06;2.0264529e-06;7.19623e-05;1.5941129e-06;1.608082e-06;2.117965e-06;1.3325634e-05;1.3202862e-06;1.3284466e-06
knock;1.1221769e-05;8.76559e-05;6.000148e-06;0.0001357664;3.4277414e-06;8.228675e-06;5.5277396e-06;0.0001616525;0.00075923995;0.00016151553;1.5566598e-05;9.025376e-06;0.0002698071
sophistication;1.6554707e-06;1.2511565e-06;1.2530207e-06;5.4219104e-06;1.4449157e-06;1.0821956e-05;5.799423e-06;1.6552218e-06;2.5510772e-06;7.878055e-06;3.0020344e-06;1.8135966e-05;6.3418365e-06
assessment;3.2073135e-06;2.5799027e-06;1.9110203e-06;2.315273e-06;2.1199546e-06;1.977955e-05;7.5023668e-06;4.331011e-05;1.2254335e-05;8.642978e-05;1.198988e-05;0.00011131182;3.9936418e-05
intercept;3.0110016e-06;2.777598e-07;4.8939637e-06;2.0812224e-06;3.576842e-06;2.1088179e-06;1.4155461e-06;1.6330276e-06;2.1852943e-06;2.0592786e-05;1.3444674e-05;0.00040165646;2.7936233e-06
outright;3.9221986e-06;3.2109429e-06;2.2478528e-06;1.7977305e-05;2.882187e-06;6.4354062e-06;5.2053383e-05;2.1928106e-05;2.0032336e-05;3.3460763e-06;3.0506214e-06;0.00020801785;3.1165237e-06
hopkin;4.508356e-06;2.9328132e-07;4.566109e-06;2.742175e-06;2.7980277e-06;3.4367363e-06;3.219555e-06;3.5769435e-06;1.359131e-06;6.0423343e-05;0.0005967267;2.7287501e-06;2.0646658e-06
chapel;0.00012724998;4.3842178e-07;5.4089646e-06;1.7413078e-06;5.23511e-05;1.6627642e-06;2.9499786e-06;1.7721818e-06;1.3855964e-06;2.2619533e-05;3.0557198e-06;2.1712751e-06;1.2286628e-06
emerson;1.9762325e-05;2.442053e-06;3.596872e-05;4.958713e-05;2.4966976e-06;1.4648243e-06;1.1229793e-06;2.4150931e-06;1.3763722e-06;1.7703788e-06;2.31416e-06;6.001768e-06;1.5809868e-06
risk;1.0965419e-05;5.3219763e-05;1.0744185e-05;0.00019189977;1.5340856e-05;0.00052611815;3.4364522e-05;2.1597152e-05;0.00037509657;0.0013881288;0.000134676;0.00026960598;0.0002224612
pegasus;0.00011417667;1.9166523e-06;3.7956095e-06;3.2270561e-06;1.8049824e-06;3.2563416e-06;2.5113382e-05;0.00031210366;1.5309214e-06;3.7231189e-06;0.00020930335;2.104101e-06;1.5603787e-06
vocal;3.7536975e-06;1.3761987e-05;2.0114526e-06;1.3063235e-05;1.3200447e-06;7.2906746e-06;9.7591865e-06;2.334168e-05;2.2380635e-05;5.0418353e-06;4.3463183e-06;3.1018253e-06;7.041712e-06
prone;4.7568533e-06;6.57401e-06;5.6207336e-06;5.9623817e-05;1.9120413e-05;4.8140806e-05;2.1852955e-05;0.00016274898;5.3369527e-06;8.918829e-06;2.8868879e-05;2.5304691e-05;3.7122718e-06
compiler;8.017301e-06;9.900579e-07;9.1009915e-06;2.7401672e-06;0.00044073537;4.481988e-05;2.295757e-06;1.5531779e-06;1.7346123e-06;4.1040444e-06;8.413309e-06;1.3147721e-05;1.2358288e-06
grab;5.806581e-06;8.046415e-06;1.7658345e-05;0.00020158861;0.00016583096;2.3160546e-06;2.0338853e-06;0.00013822163;3.1594882e-05;7.5252115e-06;8.565431e-06;4.0649534e-06;0.00036942356
goat;2.5491727e-06;7.621394e-07;1.3878129e-06;1.6755611e-06;2.2967208e-06;2.584241e-06;3.634061e-05;1.9197441e-05;4.658679e-06;4.55973e-06;3.0932083e-06;2.7502241e-05;2.047856e-06
alamos;3.0037256e-05;5.0916685e-07;2.891769e-06;1.8950072e-06;1.8700898e-06;1.3217201e-06;1.2459669e-06;1.866234e-06;1.9647393e-06;2.1217659e-06;2.8633172e-05;9.597728e-06;1.0486362e-06
alleg;6.6323996e-06;1.2073762e-06;3.9938664e-06;2.2637414e-06;2.2048391e-06;1.099301e-06;1.5292441e-06;0.00040724126;1.5638221e-06;1.9915556e-06;2.3359364e-06;1.353332e-06;1.6746664e-06
responce;7.652085e-05;2.262885e-06;1.8479652e-05;4.672967e-06;1.909267e-06;2.0255736e-06;4.2631536e-06;3.74012e-06;1.41406e-06;1.8035877e-06;5.11324e-06;1.5848649e-06;1.2281894e-06
squash;2.4458666e-06;2.7371536e-06;2.0133853e-06;4.3467462e-05;1.4254625e-06;3.3668232e-06;3.233625e-06;2.2776412e-06;1.1815842e-05;8.1145545e-06;2.5031486e-06;2.0689902e-06;8.43273e-06
phase;6.9245675e-06;1.2685767e-06;4.8961692e-06;0.00021971176;7.01802e-05;8.007652e-06;1.8459543e-05;8.278071e-06;5.6387303e-06;0.00014741655;0.00057417765;2.729514e-05;2.8962684e-05
sociology;0.00012577474;1.0858341e-06;2.5951035e-06;1.5113242e-06;1.3691241e-06;2.021149e-06;5.804107e-06;1.9216316e-06;2.4450878e-06;2.8908346e-06;3.7770328e-06;1.7795475e-06;1.0031534e-06
epson;5.2320443e-06;5.2567333e-07;0.00019774136;2.6589948e-06;3.8160768e-05;9.851816e-07;1.04152e-06;1.7792792e-06;1.0554662e-06;1.6800949e-06;2.1872345e-06;1.6361519e-06;9.282662e-07
buphy;1.8793248e-06;6.5861616e-07;1.167584e-06;1.3366218e-06;1.0373666e-06;2.9695454e-06;0.0002360549;1.660995e-06;2.394434e-06;2.0135196e-06;1.9083984e-06;1.4878874e-06;1.4367674e-06
siemen;0.00013386691;1.4366703e-06;4.913718e-06;6.1132654e-05;1.5289643e-05;1.3438587e-06;1.1125551e-06;2.2794904e-06;1.2833873e-06;2.010327e-06;2.9174487e-06;2.0791053e-06;1.2125212e-06
relaxed;2.3470243e-06;1.1461237e-06;1.7360057e-06;1.8711943e-06;3.443997e-06;2.696386e-06;3.0645584e-05;2.131912e-06;2.4492651e-06;1.0263087e-05;2.3985604e-06;4.7767167e-06;8.575902e-06
apocalypse;3.1109926e-06;1.0517042e-06;1.2994298e-06;2.1198919e-06;1.2866725e-06;2.1633903e-06;1.8463796e-05;2.3452396e-06;0.00017526555;3.1188056e-06;3.8903713e-06;1.9961733e-06;2.5133654e-06
payment;9.880126e-06;2.2077538e-06;6.090979e-06;5.608684e-05;3.7541865e-06;2.7905558e-06;5.28049e-06;9.665773e-06;3.6725316e-06;6.272473e-05;6.29227e-05;0.00012996697;0.00012831808
expense;3.6595254e-06;9.347358e-06;2.44388e-06;5.9481546e-05;2.7790297e-06;9.8398494e-05;3.7583882e-06;3.982841e-06;2.5545976e-05;8.0286576e-05;0.00022372238;0.0001184898;4.0782586e-05
soccer;3.5854735e-06;1.5765877e-06;3.4851037e-06;2.0276746e-06;1.2757589e-06;1.1136306e-06;1.3041927e-06;6.343846e-05;2.389573e-05;3.3439326e-06;2.1731664e-06;1.9774984e-06;2.215189e-05
penn;9.903262e-05;1.8562611e-06;3.4260338e-06;1.0404828e-05;5.4385496e-06;5.046196e-06;1.5783022e-06;6.0779857e-06;2.0320213e-06;2.1223445e-06;5.6695494e-06;6.7254887e-06;1.1358786e-06
malcolm;2.0833697e-05;1.8810155e-06;5.739505e-06;2.2441605e-05;2.3156747e-06;3.3897977e-06;0.00044727453;2.6567648e-06;2.7457727e-06;2.4931774e-06;6.529524e-06;1.8782974e-06;2.2059728e-06
pizza;5.8508394e-06;2.2005124e-06;1.9351352e-05;2.6085588e-06;2.3575649e-06;8.371823e-06;5.8567402e-05;2.3593884e-06;1.3953064e-05;4.180721e-06;1.7576096e-05;3.2000728e-05;2.766406e-06
canseco;2.7823428e-06;4.9233796e-07;1.4478227e-06;1.7417613e-06;9.638238e-07;6.226061e-07;9.580476e-07;0.00040660906;1.4968132e-06;1.912185e-06;2.272937e-06;1.1447852e-06;1.0454349e-06
legit;4.6120746e-05;1.5508096e-05;3.2670184e-06;1.5022604e-05;2.0729185e-06;9.734801e-06;2.5039699e-06;9.4933575e-06;9.6688855e-06;1.9232957e-06;3.0279352e-06;7.400663e-06;2.1139847e-06
anyways;0.000118363525;4.4287415e-05;4.427843e-05;7.973285e-05;5.9567174e-06;1.2397261e-05;1.9333722e-06;0.00011449418;8.235072e-06;2.3539467e-06;5.815573e-06;3.66253e-06;2.8874526e-06
someother;9.069401e-06;3.893208e-06;1.8332992e-05;9.772897e-06;1.3422243e-05;1.9638479e-05;1.2932662e-05;2.253518e-06;2.9123491e-06;2.7983256e-06;9.494292e-06;2.4752453e-05;1.9507822e-06
