;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
apostle;1.0965633e-06;5.4176724e-07;7.865322e-07;1.1765726e-06;8.5824576e-07;7.847268e-07;7.0625117e-07;9.4691916e-07;0.00057756144;7.2564615e-07;9.3128307e-07;7.555554e-07;6.8944297e-07;9.755223e-07;6.864955e-07
stanford;2.688473e-06;0.0005322615;0.00021244283;0.00024987702;4.742288e-05;7.79785e-05;0.00038789827;0.0012513313;1.8218356e-06;8.306885e-06;1.607457e-05;3.8970218e-05;0.00029834683;0.0004319706;0.00012667764
isreal;8.86692e-07;7.1439115e-07;7.3291653e-06;0.00020997603;1.0724779e-06;9.167285e-07;6.8210767e-07;7.4464447e-07;1.0813317e-06;1.0587763e-06;1.0401507e-06;9.4659663e-07;7.25239e-07;6.8352296e-07;7.0904144e-07
evil;0.0007125855;1.4567452e-06;0.00054338574;3.173826e-05;2.1203283e-05;2.003742e-06;1.1992433e-06;1.3588254e-06;0.001127891;0.00022692615;7.895914e-06;1.7927701e-06;1.2637661e-06;2.2682873e-06;3.977856e-05
greenberg;5.676041e-07;0.00011795096;6.882077e-07;8.0845996e-07;5.687417e-06;7.329779e-07;8.309919e-07;4.0790487e-06;6.675622e-07;5.799436e-07;8.348588e-07;1.8189523e-06;2.1050087e-06;1.1077482e-06;5.762977e-07
hartung;6.198319e-07;6.928152e-07;1.3673599e-06;9.435463e-07;1.2389422e-06;7.949271e-07;3.1780348e-06;1.3449633e-06;7.605565e-07;0.00029264422;8.735513e-07;7.1107706e-06;6.6259213e-07;1.1558328e-06;5.556389e-07
strobl;9.404204e-07;1.1724547e-06;1.2035533e-06;8.3497e-07;1.8309505e-06;1.0492057e-06;9.736603e-07;1.833074e-06;9.174894e-07;8.588234e-07;1.0144512e-06;5.078818e-07;7.094895e-07;8.094819e-05;0.00010227876
quotation;0.00012730953;1.1909204e-06;3.890559e-05;0.0001252679;2.5391737e-06;2.1138401e-05;6.0879056e-06;3.5497316e-05;6.398972e-05;1.9420668e-06;3.785462e-06;1.9733982e-06;1.8307932e-06;2.1230371e-06;3.530657e-05
resistance;3.8249536e-06;1.9324964e-06;0.00017386544;0.0005910323;0.0002449307;6.7229645e-05;0.00057892164;3.0459953e-06;2.230534e-06;2.0710066e-05;8.155629e-06;3.5126304e-05;2.0896653e-06;5.9406207e-06;2.911484e-06
utilization;6.768118e-07;8.5690397e-07;3.8971666e-06;3.8973267e-06;1.23696e-06;5.1712912e-05;1.5766833e-05;1.6102231e-06;8.148949e-07;1.2516142e-06;1.3171665e-06;5.8549704e-05;2.9695318e-06;1.6906114e-06;4.8465165e-07
soap;9.571887e-07;8.367812e-06;1.2014547e-06;9.2996567e-07;4.941238e-06;2.1005879e-05;1.7655817e-06;1.6135266e-06;3.2896392e-06;7.941107e-06;1.2109706e-06;9.031334e-07;7.90307e-07;2.7020107e-05;9.4068275e-07
dividian;6.611392e-07;5.6523396e-07;4.653317e-06;9.014594e-07;7.2284365e-07;6.0583847e-07;1.1544896e-06;1.0150543e-06;6.641072e-07;0.0012049729;6.9478017e-07;6.4007924e-07;5.404243e-07;1.0611537e-06;6.2758676e-07
tall;1.4194232e-05;3.73831e-05;1.4841645e-06;9.028778e-06;6.282768e-06;6.744101e-05;1.69983e-05;8.103818e-05;2.8302751e-05;0.00012332421;1.196459e-05;1.8874687e-06;2.5552426e-06;5.5754812e-05;2.5879995e-06
gonzale;8.739722e-07;8.148988e-05;8.2081544e-07;9.4632185e-07;1.2105884e-06;7.031704e-07;9.2085116e-07;1.0884992e-06;5.0832505e-06;7.266392e-07;2.9480518e-05;7.417773e-07;6.849681e-07;1.1394684e-06;5.647588e-07
nazism;1.2505733e-06;7.4271463e-07;1.364783e-06;0.00016817123;9.793009e-07;9.266107e-07;7.388585e-07;7.5264217e-07;2.1450917e-06;2.9291043e-06;1.0297701e-06;1.2285718e-06;6.895403e-07;7.737393e-07;9.3964985e-07
concerned;0.00029953656;6.921714e-05;0.00010549837;7.700451e-05;0.00041961708;2.8586185e-06;0.000117702635;5.38456e-06;6.5156666e-05;2.1606236e-05;5.2322812e-05;0.00025136484;3.8954327e-06;4.5894135e-06;0.00017587918
epidemic;1.0453806e-06;1.3473627e-06;4.975346e-05;3.2304029e-06;0.000115854236;1.0101069e-06;1.0796109e-06;1.4984545e-06;1.2585881e-06;8.711624e-07;1.4694265e-06;2.844958e-05;6.973797e-07;1.5254142e-06;5.717777e-06
eaton;7.0555916e-07;7.55748e-07;1.0406071e-05;1.1888217e-06;1.6136814e-06;8.246651e-05;2.0231396e-06;1.7141947e-06;8.6392834e-07;8.001634e-07;4.3043616e-05;2.5696332e-05;9.3848956e-07;1.7321843e-06;6.017402e-07
symmetric;7.2609305e-07;8.050836e-07;8.740977e-07;9.494017e-07;1.0184352e-06;9.641091e-07;3.0884992e-06;1.4037653e-06;7.587207e-07;7.0021565e-07;0.00020421456;8.909931e-07;3.156369e-06;1.236242e-06;6.2057865e-07
aerospace;8.0153404e-07;1.1112325e-06;1.1157279e-06;1.637112e-06;1.3509244e-05;0.0004586402;1.6123354e-06;5.4734246e-06;1.0146591e-06;1.0031417e-06;1.7258849e-06;7.4576295e-05;2.7708977e-06;2.1977407e-06;7.3193826e-07
pact;6.8140037e-07;7.267139e-07;1.2777251e-06;8.307006e-05;9.018551e-07;2.6385783e-06;1.1620407e-06;8.2581994e-07;8.810216e-07;7.872965e-05;9.3970584e-07;1.0622522e-06;7.069581e-07;1.3655078e-06;6.4925837e-07
combustion;1.7878256e-06;9.820743e-07;4.265685e-06;1.1375611e-06;2.1888127e-05;3.3370347e-05;1.2726409e-06;1.2707568e-06;8.921365e-07;4.700214e-05;9.757267e-07;1.1540693e-06;7.003268e-07;2.3003247e-05;1.076672e-06
leftist;1.2974065e-06;7.0131426e-07;3.3996976e-06;0.00015622893;1.1168983e-06;9.885115e-07;6.7925856e-07;9.591773e-07;2.2622558e-05;9.634725e-07;1.160301e-06;3.0650568e-05;7.663499e-07;8.05191e-07;6.8632994e-07
butit;8.5550426e-05;1.8252736e-05;3.0640422e-06;2.264711e-06;1.803946e-05;1.9590605e-06;0.000110972775;1.0907588e-05;1.867978e-05;9.904021e-06;6.176654e-05;1.4354887e-06;7.580612e-05;1.972675e-05;2.9782988e-05
linguistic;1.27374e-06;6.466977e-06;9.114472e-06;1.3473774e-06;1.2782533e-06;9.991264e-07;7.44772e-07;2.4563556e-06;7.954868e-05;8.563853e-07;1.0879944e-06;9.3848714e-05;8.542127e-07;1.1900848e-06;6.327442e-07
thatwould;1.8232595e-06;8.855915e-06;1.7673803e-05;1.38363575e-05;1.9971071e-06;4.142882e-05;1.4485695e-06;2.345982e-06;9.722978e-06;1.8171335e-05;1.3579454e-06;1.0020194e-05;9.8439e-07;2.7410533e-05;1.1140426e-05
learn;0.00047060524;5.618701e-05;4.439502e-05;0.00029543132;0.00054546585;0.00025851044;7.374158e-06;0.00033534275;0.00039041764;0.00030628705;0.00015823652;0.0008246354;6.1952574e-05;0.00020276119;0.0019137413
loyalty;1.448395e-05;3.9917763e-06;2.315192e-05;6.258072e-05;1.5433463e-06;1.1066338e-06;1.0908099e-06;1.0423147e-06;1.921242e-05;3.442821e-05;1.5440163e-06;1.5080421e-06;8.1600706e-07;1.2248062e-06;2.2457841e-06
outrage;2.1885511e-05;1.034373e-06;4.176891e-05;9.066121e-05;3.7139653e-06;1.3341667e-05;1.2388606e-06;4.687324e-06;9.501093e-06;3.7490394e-05;2.7171666e-06;1.25911665e-05;1.0547878e-06;1.4877692e-06;6.8065615e-06
umich;0.00021482722;3.344796e-05;1.3963646e-06;1.2525292e-05;3.2791543e-06;2.8640786e-06;0.0003976592;0.0012456661;2.3172945e-06;1.7911934e-06;4.149634e-06;4.156865e-06;0.000110585635;3.0765503e-05;2.2389686e-06
suit;6.343496e-05;8.475644e-06;4.4809814e-05;5.732186e-05;4.3674507e-05;0.00027765616;3.3380213e-06;5.4383112e-05;1.2864991e-05;0.000120234065;5.0865514e-05;0.00020223999;0.00011397452;9.827471e-05;9.970649e-06
inconvenient;9.658141e-06;9.938876e-07;1.4208371e-06;1.092666e-06;3.0738112e-05;9.539321e-06;2.9618332e-06;1.4332811e-06;1.1453785e-06;7.8325286e-07;0.00012094743;1.1411342e-06;4.2065153e-06;2.103757e-06;1.1333801e-06
telephony;7.3815005e-07;6.339182e-07;9.814969e-07;9.631053e-07;9.995277e-07;7.34942e-07;1.0216745e-06;8.40843e-07;7.4966897e-07;5.8462206e-07;0.00033828444;9.450398e-07;7.723759e-07;9.945836e-07;5.3856576e-07
house;4.9720634e-06;1.786086e-06;0.0013159583;0.00053595717;7.0845235e-06;9.018969e-06;0.00018216915;2.6982343e-06;0.00018092585;0.0015772887;0.001692379;0.0019654066;6.983996e-06;7.017183e-06;0.0002543846
petroleum;7.829381e-07;9.750369e-07;1.1521014e-06;3.0416568e-06;1.6750893e-05;2.127106e-06;2.491242e-06;1.4485051e-06;1.0092778e-06;5.6244866e-05;9.815572e-07;3.4836883e-06;7.0212036e-07;9.035962e-06;9.017318e-07
darrin;5.834065e-07;0.00011201216;6.1834146e-07;6.191635e-07;1.1026192e-06;6.8792247e-07;8.847719e-07;3.5590718e-05;7.1635634e-07;6.0648165e-07;7.2287673e-07;6.746279e-07;7.2218626e-07;1.0743341e-06;5.254922e-07
jaeger;0.0007492675;6.4835297e-07;8.4881066e-07;8.969838e-07;1.1170899e-06;7.024271e-07;5.3104066e-07;9.4746923e-07;2.6654654e-06;3.936265e-07;9.5316045e-07;5.9656765e-07;6.344472e-07;1.1045634e-06;6.840794e-07
robert;0.0007530165;0.0008676142;7.466632e-05;0.00010164749;0.0008477266;0.00032061388;0.0006181103;0.0028382014;0.00070469634;0.0002979826;0.00021817854;0.00063667545;0.00016629955;0.0008179619;1.8103083e-05
degenerate;3.7252215e-05;1.034292e-06;1.1230409e-05;1.6850243e-05;7.229426e-06;3.9974308e-05;1.6165402e-06;2.235861e-06;1.8903379e-06;1.8662714e-06;1.2980202e-06;4.259801e-06;8.8029515e-07;1.606853e-06;9.397131e-06
vulnerability;5.961206e-07;6.054269e-07;9.600003e-07;8.5409613e-07;9.3663607e-07;5.8660044e-07;8.9665986e-07;1.1232628e-06;7.063077e-07;6.5178887e-07;7.721127e-05;1.0438255e-05;6.779454e-07;9.204555e-07;1.1150332e-06
button;1.2152003e-06;1.7085899e-06;4.102213e-05;1.9535319e-06;3.2099447e-06;3.3581657e-06;0.00053576054;7.675914e-05;1.2730864e-06;3.6178203e-06;7.4247655e-05;2.0135562e-06;0.0012173386;0.00029758777;1.8619979e-06
nineteenth;1.2062749e-06;1.470376e-06;3.6532927e-06;5.555155e-05;9.711473e-07;8.8319547e-07;6.6155917e-07;8.0480794e-07;2.6749742e-05;8.254752e-07;9.785774e-07;8.8349464e-07;7.0840366e-07;8.0290437e-07;6.354177e-07
elin;6.9447947e-07;6.8842945e-07;7.6154697e-07;9.827193e-07;7.837651e-07;8.343367e-07;1.101814e-06;1.3254545e-06;7.6823625e-07;5.455829e-07;9.058393e-07;6.173213e-07;6.585088e-05;1.0928281e-06;4.0276132e-07
doorbell;5.79316e-07;5.2664194e-07;0.00013461892;7.5312494e-07;1.1261885e-06;6.1918837e-07;6.2151645e-07;7.0054887e-07;6.6672936e-07;6.9872476e-07;8.3540596e-07;6.377565e-07;5.2855876e-07;8.9194884e-07;4.88485e-07
amazed;4.900988e-05;8.397052e-05;1.262446e-05;1.3722811e-06;5.1500003e-05;1.67058e-06;2.6164013e-05;3.03747e-06;8.894945e-06;9.734103e-06;5.48811e-06;3.9279516e-06;1.4944002e-05;5.3032545e-05;7.7737595e-06
intermediate;3.4066252e-06;7.406846e-06;3.2574535e-06;1.2889175e-06;5.9504197e-05;1.7029184e-06;3.2724377e-06;3.723874e-05;1.6241987e-05;9.725862e-07;1.3472384e-05;2.8911529e-05;7.459937e-05;2.8784913e-05;1.3892742e-06
ozzie;5.748658e-07;0.00038417566;6.0410287e-07;8.632092e-07;1.0912053e-06;7.2477843e-07;6.856733e-07;1.2431075e-06;6.550257e-07;6.731064e-07;7.439302e-07;5.7087436e-07;6.556213e-07;1.2156004e-06;4.1474502e-07
compulsion;2.7336117e-05;8.705992e-07;1.082213e-05;1.3561571e-05;2.9849782e-05;9.643923e-07;9.182107e-07;1.1135494e-06;5.0889207e-06;8.371689e-07;1.767343e-05;1.0116477e-06;8.6083855e-07;1.2162544e-06;1.172228e-06
lock;2.5399479e-05;0.00012442846;0.000107980835;3.0344932e-05;3.398441e-06;4.4897795e-05;0.00035336512;3.8038288e-06;1.4999588e-05;0.00029014624;6.867512e-05;1.5829783e-05;0.00013349016;0.0008900218;1.1091888e-05
submission;2.4230181e-05;8.5009043e-07;7.5023454e-06;6.897674e-06;2.1097799e-06;3.4754778e-06;1.3691218e-06;2.8317895e-06;3.6698733e-05;9.3374325e-07;1.5851768e-06;0.00034356728;9.094591e-05;1.7467559e-06;7.980776e-07
inquire;1.0643461e-06;1.0701274e-06;8.008422e-06;9.696681e-07;6.6033135e-06;1.458033e-06;0.000121056706;1.9209396e-05;3.0483423e-06;2.1723665e-06;1.419505e-06;4.4299486e-05;4.264995e-06;1.0467121e-05;1.0590995e-06
injury;1.809535e-06;0.0005721622;0.00015186731;5.6506974e-06;0.00051736395;2.2301128e-06;4.538784e-06;2.9679475e-06;4.6015384e-06;0.0002187784;3.5070952e-06;0.00026775178;3.066832e-06;5.580784e-06;2.69971e-06
seater;6.0225204e-07;7.582646e-07;7.6635695e-07;5.16861e-07;9.3462035e-07;9.896462e-07;9.594669e-07;9.260359e-07;6.2989295e-07;6.691133e-07;6.697865e-07;5.132118e-07;6.3863706e-07;0.00014038979;5.012661e-07
godwin;8.710582e-07;6.0240035e-07;8.3445375e-06;9.653039e-07;1.0298173e-06;6.366892e-07;1.1168928e-06;8.629381e-07;7.053162e-07;6.489401e-07;0.0001316511;8.8358144e-07;7.387021e-07;1.0022552e-06;6.0298277e-07
personality;8.4916974e-05;6.334312e-05;3.514733e-05;1.7556446e-06;0.00037059182;1.1306793e-06;1.5186453e-06;2.4429112e-06;0.00015157153;1.7686008e-06;1.4953648e-06;4.6070195e-06;1.0068695e-06;2.2017452e-06;6.2752297e-06
adolescent;1.1749864e-06;6.929596e-06;2.0547135e-05;1.1283621e-06;5.677795e-05;9.293089e-07;8.903967e-07;1.4147319e-06;1.5207083e-05;8.9032153e-07;7.037089e-06;2.3657494e-05;7.4617253e-07;1.5343638e-06;1.0922481e-06
hear;0.00043101373;0.0008443052;0.00050320016;0.0005619531;0.001546217;0.0006238907;0.0015211907;0.0018559141;0.0014148172;0.0044420646;0.00026638206;9.985766e-06;0.00014565335;0.0031315535;0.0018810671
sysadmin;1.3462334e-06;9.544042e-07;1.3244162e-06;8.283419e-07;1.1775877e-06;7.17295e-07;1.5717043e-06;0.0003791817;8.9967745e-07;6.545789e-07;8.8836576e-05;1.2558979e-06;1.2485866e-06;1.2768611e-06;9.170797e-07
sperm;2.2057045e-06;1.3052239e-06;9.297226e-07;1.0432807e-06;0.00023044631;8.6189084e-07;8.3273244e-07;1.9780166e-06;9.221469e-06;7.5847015e-07;1.0158143e-06;8.49267e-05;6.311004e-07;1.2522706e-06;7.4722766e-07
muratoff;6.575387e-07;6.027538e-07;7.957156e-07;0.00010806201;7.4962975e-07;7.8247825e-07;5.9917096e-07;6.2824165e-07;8.157487e-07;7.61597e-07;8.799906e-07;6.498955e-07;6.5552376e-07;6.1509525e-07;4.860296e-07
loop;0.00011172585;2.036907e-06;3.2132425e-06;3.104711e-06;3.417956e-05;8.8673216e-05;0.0003958974;4.2538827e-06;3.6591846e-06;3.8746384e-06;6.0409675e-06;1.9470622e-06;0.00070857565;4.908426e-05;2.7783324e-06
cactus;7.702039e-07;2.3784305e-06;1.5871306e-06;6.257777e-07;1.4137455e-06;1.9624001e-06;3.7559312e-06;2.8034328e-06;7.743864e-07;1.8249807e-06;1.1974674e-06;9.1103567e-07;1.127549e-06;0.00070951553;8.2877403e-07
spacecraft;9.879659e-07;8.4442866e-07;1.0836025e-06;2.3516166e-06;1.4388025e-06;0.0023887283;1.4318147e-06;2.7548472e-06;9.3548795e-07;7.125602e-07;1.7194317e-06;1.6370642e-06;1.530692e-06;1.9434133e-06;4.3555943e-07
cyclone;5.9467834e-07;6.0228955e-05;6.5484437e-07;6.359773e-07;1.1975989e-06;8.475248e-07;9.267031e-05;0.000109816894;7.0449875e-07;1.4097275e-06;1.7209787e-06;9.2441394e-07;1.1096976e-06;1.5295352e-06;6.8484246e-07
assassin;7.8756244e-07;7.808058e-07;9.10779e-07;3.511507e-05;9.865676e-07;1.1335296e-06;9.902731e-07;5.3130752e-06;9.687016e-07;7.6479074e-07;1.0953341e-06;9.109471e-07;1.8141767e-05;1.0334392e-06;7.487921e-07
psyrobtw;1.0921309e-06;5.99756e-07;7.5852375e-07;9.529966e-07;8.888907e-07;6.817864e-07;6.7006823e-07;1.1151562e-06;0.0002568145;7.5173705e-07;8.1316074e-07;5.508621e-07;5.754735e-07;9.408512e-07;5.3339096e-07
spectacular;1.3044695e-06;1.9547595e-05;1.996084e-06;1.2253944e-06;2.0410055e-06;2.842903e-05;1.2255291e-05;1.9596403e-06;2.944222e-06;1.2445109e-06;7.7287405e-06;4.6234698e-05;1.1952449e-06;3.2353317e-05;8.118749e-07
sound;0.00062024617;0.0006708963;0.0005558939;0.00014286977;0.0007383623;0.00041610788;0.0036669981;0.00011117933;0.0005119149;0.00057073554;0.00038420028;2.6967253e-05;8.6826025e-05;0.0018583237;0.00093157496
tower;1.5300061e-06;3.3915137e-06;2.4258527e-06;2.0808352e-06;1.7463489e-06;0.00096012565;0.00054830045;3.9562465e-06;2.2102482e-05;0.000115433664;2.8178044e-06;2.419327e-06;9.006047e-06;7.4384034e-06;1.8839861e-06
damned;5.552644e-06;1.0409051e-05;1.4347948e-05;3.9674846e-06;1.3169115e-06;8.9555397e-07;9.404051e-07;1.1652338e-06;4.8190004e-06;9.0045734e-07;1.6802484e-05;8.202102e-07;7.8126504e-07;1.2687732e-06;1.7112876e-06
intheir;2.0008076e-06;9.068456e-06;2.2746166e-05;1.1230833e-05;9.148407e-06;1.5073367e-05;1.0992205e-06;1.6240784e-06;3.384591e-05;1.4486089e-06;1.7836226e-06;1.7422203e-06;1.2483104e-06;3.9755127e-05;1.7946331e-05
transition;8.7809185e-06;1.152744e-06;1.6330108e-06;1.4706682e-06;1.8429067e-06;0.00015385212;9.888891e-06;4.3797377e-06;2.7762844e-05;1.6611726e-06;1.6385525e-06;0.00013876741;1.877338e-05;2.2147908e-05;1.7061154e-06
drove;8.1466817e-07;8.437167e-06;9.19317e-07;3.629917e-05;1.055758e-06;1.0972923e-06;8.0436416e-07;9.2460806e-07;1.5393421e-06;8.1298583e-07;9.117683e-07;1.4948916e-06;7.6284323e-07;3.171885e-05;7.2626585e-07
vojak;6.1274096e-07;5.5310846e-07;0.00016907878;8.4379707e-07;1.4999796e-06;7.074774e-07;7.653011e-07;5.6242925e-07;6.861482e-07;1.1400122e-06;8.5879026e-07;7.9151175e-07;6.153133e-07;1.0638338e-06;6.400246e-07
wvnvms;8.261695e-07;0.00010165095;7.484144e-07;8.1494767e-07;0.00015564171;9.783506e-07;1.6014261e-06;2.9462412e-06;8.439558e-07;8.021048e-07;9.5314596e-07;9.263449e-07;9.474996e-07;1.6035202e-06;8.7373684e-07
positive;0.0005296289;7.379638e-05;0.00013954296;0.00012201678;0.00047144204;4.947934e-06;3.3250777e-05;3.6977658e-06;0.00012856296;7.476735e-06;3.9405528e-05;0.00012661598;3.146382e-06;1.1712416e-05;0.00024326802
wallpaper;5.707513e-07;8.5349245e-07;7.700537e-07;8.50527e-07;9.326419e-07;9.3946556e-07;1.8830688e-06;7.7518336e-05;7.190936e-07;5.829335e-07;1.0448672e-06;1.1894946e-06;7.8148565e-05;1.1898828e-06;4.926351e-07
plate;1.5497793e-05;0.0008848795;1.2158036e-06;5.479699e-06;0.00021499395;0.0001696739;6.0877257e-05;0.00015294515;1.6919753e-06;3.5782792e-05;1.7552617e-06;1.8971272e-05;1.6109843e-06;3.4171553e-05;4.7625113e-06
weep;9.596043e-07;6.618282e-07;9.343045e-07;8.433759e-06;8.3670636e-07;8.0175795e-07;1.1468377e-06;9.792957e-07;3.0087607e-05;4.6896927e-05;8.442666e-07;7.1172127e-07;6.527589e-07;8.844828e-07;6.4489797e-07
colonial;8.578024e-07;4.6540084e-05;5.0475264e-05;3.3671076e-05;1.6283661e-06;1.0876478e-06;7.531905e-07;1.011866e-06;9.998861e-07;9.897958e-07;1.1682388e-06;1.8164129e-06;8.317903e-07;1.1783565e-06;9.744005e-07
alex;4.430411e-05;0.00012392369;9.567893e-07;1.1201759e-06;0.00010621026;1.8357393e-06;2.015625e-06;0.00027888533;1.5869085e-06;7.907884e-07;1.4076445e-06;1.9147162e-06;6.143559e-05;2.4098474e-05;2.114428e-06
drop;4.2745876e-05;0.00043167695;0.00010021661;6.7570945e-05;0.00043450357;0.00050097593;0.0008710104;3.4002594e-05;1.416983e-05;0.0004991028;0.00020669746;6.685636e-06;0.00019040325;0.00074011943;0.00028535622
donb;7.040905e-07;6.3841446e-07;0.00011371143;8.6876486e-07;1.1979574e-06;6.89203e-07;7.301537e-07;8.243721e-07;7.9659964e-07;8.2248357e-07;8.796574e-07;7.1629574e-07;6.223943e-07;1.2574849e-06;6.4216505e-07
disregard;0.0002511488;1.2876638e-06;4.9187463e-05;0.00017602174;2.0165805e-06;5.30453e-05;1.5264163e-06;4.6823425e-06;7.1267127e-06;1.5261472e-05;1.2468798e-05;4.408692e-06;1.2023422e-06;1.5660044e-06;3.2117748e-06
useto;1.0787744e-06;9.339017e-07;1.0660929e-06;1.1319393e-06;1.2501511e-06;1.2311401e-06;8.772041e-06;8.539415e-06;5.1058596e-06;1.0970481e-06;3.4982986e-05;1.438929e-06;1.1949314e-05;1.4717914e-06;7.110933e-07
mancus;6.75452e-07;8.4185723e-07;7.328267e-07;9.0425345e-07;1.131946e-06;0.00022581586;4.579695e-05;2.556772e-06;7.894979e-07;1.2860024e-06;1.0566293e-06;8.6196417e-07;1.0918089e-06;1.7035867e-06;4.688557e-07
candida;7.8935204e-07;8.725621e-06;1.1754084e-06;1.6115987e-06;0.0024313766;1.0601013e-06;1.1248125e-06;1.5716538e-06;8.310759e-07;8.487596e-07;1.3495021e-06;2.209627e-06;6.148382e-07;1.9872814e-06;1.0702879e-06
taste;1.2256912e-05;5.967866e-06;2.350206e-06;8.5969805e-06;0.0010299132;5.6470733e-05;4.123766e-06;4.555714e-06;2.7535145e-05;2.9123114e-06;2.8914133e-06;2.0682712e-06;6.5077957e-06;0.00011011678;8.497166e-05
noone;8.799835e-05;3.4516077e-05;1.9985964e-06;3.2835345e-05;1.339209e-05;4.4109474e-06;1.4685955e-06;2.9721863e-05;5.684396e-06;1.6382861e-06;2.1728318e-05;1.5165703e-06;7.843501e-06;1.9572088e-05;7.5477687e-06
classmate;7.491311e-05;7.155141e-07;9.340097e-07;9.863594e-07;1.1857455e-06;3.786348e-05;1.1516557e-06;1.095371e-06;1.3052321e-06;2.9135852e-05;8.9510917e-07;8.017252e-07;7.2099914e-07;1.3792909e-06;7.1604063e-07
debugger;5.895376e-07;5.717779e-07;6.966582e-07;1.151046e-06;9.2155665e-07;1.0518486e-06;1.6772545e-06;1.6769193e-06;6.705278e-07;4.821249e-07;1.8002672e-06;8.6275776e-07;0.00016259865;1.1073585e-06;3.38202e-07
itha;1.7825863e-05;5.3863014e-06;2.455957e-05;5.083652e-06;1.7299632e-06;1.5613213e-06;3.2996453e-05;2.639737e-06;9.497999e-06;1.9367171e-05;1.7198228e-05;5.098273e-06;1.6288779e-05;2.0555724e-06;1.3958174e-06
invoke;8.492216e-05;3.2140095e-05;3.0520314e-05;2.5863108e-05;1.9895374e-06;1.9166303e-06;1.5259885e-06;1.789235e-06;3.705695e-05;1.6278002e-06;3.0949886e-06;1.7373308e-06;0.0002677468;2.061919e-05;1.8468525e-06
cube;1.8347524e-06;1.0090761e-06;0.00028165468;1.391624e-06;2.2098648e-06;1.9803338e-06;1.1978415e-05;0.00014239417;1.0808368e-06;0.00036168392;1.5416164e-06;1.8808634e-06;4.1187646e-05;1.7623976e-06;1.6059128e-06
virtual;2.2582848e-05;1.5357253e-06;2.4832996e-06;3.0112044e-06;8.2274755e-06;3.3073889e-06;0.00013800022;8.26022e-06;2.7801486e-06;3.0148012e-06;8.415773e-06;0.00034226372;0.00092715747;2.3538996e-05;1.2475185e-06
seewhat;1.0611525e-06;6.931642e-07;1.2927607e-06;1.0411546e-06;9.815262e-07;1.2139034e-05;1.6861136e-06;1.1985544e-06;2.5807996e-05;8.463775e-06;8.465943e-07;6.9349335e-07;6.656303e-07;1.4927492e-06;6.2221187e-07
dtate;5.594537e-07;0.00029641463;6.1115963e-07;7.574756e-07;1.0744035e-06;6.6698755e-07;6.7923395e-07;1.1927663e-06;6.296894e-07;6.3005376e-07;7.083727e-07;5.089242e-07;6.053637e-07;1.1454073e-06;4.3569403e-07
firstly;0.00018217717;7.859899e-07;4.7245776e-05;1.2341794e-05;1.8063811e-06;1.0000383e-05;5.6297076e-06;1.5234255e-06;2.0927487e-06;1.3761731e-06;2.0995355e-06;1.080568e-06;2.1149159e-05;1.5250898e-06;1.2916232e-06
ofright;1.275097e-05;6.248871e-07;1.9602887e-05;1.2227702e-06;1.1781067e-06;3.2763644e-05;9.065928e-07;9.973486e-07;1.0470426e-06;8.0700084e-07;1.3916345e-05;8.817203e-07;7.6647194e-07;1.3645483e-06;7.558411e-07
gently;2.2536096e-06;1.0053271e-06;1.2111677e-06;3.337438e-06;1.7038948e-06;1.9610869e-05;7.199054e-06;1.4196962e-06;3.018089e-05;1.6238117e-05;1.0846968e-06;8.881469e-07;9.297069e-07;9.2878785e-05;2.2890583e-06
actual;0.00027123955;0.000109538516;0.00011070885;3.3126787e-05;0.0001602049;0.00025156635;0.00011633596;2.943795e-05;0.00024321514;5.7450407e-06;0.00022996304;0.00019528967;0.00017101446;0.00014870962;0.00010246498
honey;1.3832766e-06;9.515037e-06;1.3706774e-06;9.2214094e-07;3.0116747e-05;1.2729263e-06;3.0915903e-06;3.3605888e-06;2.4000312e-05;1.8119981e-06;1.0973855e-06;9.165127e-07;8.187111e-07;5.463912e-05;3.9429437e-06
reaction;0.00014481555;3.8706894e-06;5.2714964e-05;0.00012277598;0.001863881;0.00014202436;2.0762784e-06;4.7039466e-06;0.00018520813;7.1136594e-05;3.978754e-06;0.00012246426;1.152044e-05;3.9924485e-05;3.3838176e-05
aperture;6.077042e-07;7.166812e-07;7.5680043e-07;9.685812e-07;9.998575e-07;5.5379707e-05;2.857178e-05;1.8722484e-06;7.3976656e-07;1.0071197e-06;1.0649561e-06;8.7672544e-07;2.3958692e-05;2.196898e-06;4.222485e-07
deuterium;7.503129e-07;7.807045e-07;9.071707e-05;8.4122274e-07;1.7802764e-05;8.105128e-07;8.167654e-07;9.719361e-07;8.0309553e-07;1.1994797e-06;9.690241e-07;7.477983e-07;5.723608e-07;1.2681285e-06;6.988721e-07
dirt;3.0143574e-06;6.3207226e-05;4.9505593e-06;6.171118e-05;2.5818003e-06;2.5053218e-05;8.767383e-05;2.5370493e-06;1.442611e-06;7.623971e-05;1.9492952e-06;1.7922317e-06;4.517426e-05;9.0954185e-05;3.1622374e-06
