;0;1;2;3;4;5;6;7;8;9;10;11
overlap;4.18257e-06;2.3164262e-06;2.4743129e-06;1.8603628e-06;7.5553624e-05;2.0169687e-06;1.8150872e-06;2.810131e-05;8.999839e-05;1.1660011e-05;3.6536157e-06;4.6793834e-06
glock;1.3077987e-06;2.4647318e-06;1.8702956e-06;2.0905572e-06;1.5048892e-06;2.0065434e-06;2.487445e-06;1.8472567e-06;6.9320794e-07;1.6819424e-06;0.000490966;2.5384293e-06
suited;1.46801e-06;2.817154e-06;1.8386373e-06;2.6752243e-05;2.1446692e-06;2.1989615e-06;9.016751e-06;1.7063229e-06;1.9797644e-06;1.37464e-05;1.6021828e-05;2.0068796e-06
lebanon;5.0156507e-07;1.6951037e-06;1.7153518e-06;0.0012540072;1.1665816e-06;1.6219972e-06;1.4198549e-06;2.0274472e-06;1.4645194e-06;3.3246706e-06;3.2594787e-06;9.0877296e-07
rlglende;1.2014389e-06;2.8051421e-05;0.00013079488;1.8411138e-06;1.4453288e-06;1.5327674e-06;1.7060275e-06;1.6255177e-06;1.3729667e-06;1.8704947e-06;2.561419e-06;4.3742743e-06
locate;4.553666e-06;9.516105e-06;6.8612964e-05;8.751702e-05;0.00020139333;6.4817423e-06;8.222872e-06;8.170519e-06;0.00029640534;0.00021911351;4.7936187e-06;0.00035832124
alright;1.3724231e-05;3.6385995e-06;1.594579e-06;5.175348e-06;2.583755e-05;0.00013980584;4.9524762e-05;5.3280605e-06;5.661828e-06;2.4764129e-06;2.5543839e-06;5.006037e-06
adress;8.626885e-06;1.6553408e-06;2.5697516e-06;7.742391e-06;1.0650507e-05;2.6787673e-06;2.3111008e-06;1.9287254e-06;5.0605973e-05;2.760863e-06;3.2599387e-06;5.7505855e-05
intensive;2.8344064e-06;7.157452e-06;7.354255e-06;2.1020605e-06;2.2139633e-05;2.0000743e-06;1.8562639e-06;1.851871e-06;9.235438e-05;0.00013289903;7.305525e-06;4.8179054e-06
sweep;2.547415e-06;1.1845711e-05;2.2456607e-06;5.0199073e-06;1.8304154e-05;4.16413e-06;0.00014283542;2.2631153e-05;2.2241838e-05;5.818289e-05;3.853313e-06;6.242728e-06
feasible;3.4126008e-06;1.1928928e-05;0.00013604082;3.674305e-06;2.3437283e-06;2.0543446e-06;2.1735023e-06;2.6716887e-06;1.9109207e-06;0.00011873985;0.0001160898;2.9620296e-06
interceptor;9.839731e-07;1.6097265e-06;1.147096e-06;1.4199345e-06;2.3094892e-05;2.6584585e-06;5.2615313e-05;1.0436394e-06;1.334053e-06;1.7346745e-06;1.5275297e-06;5.1337815e-06
soda;3.90849e-06;1.7993764e-06;2.3478235e-05;2.0726254e-06;5.736122e-06;1.5793534e-06;9.961155e-05;1.8375595e-06;8.57151e-05;7.034617e-05;2.33354e-06;8.119775e-06
possibility;0.00034730375;0.00038307466;0.00039509422;8.93046e-06;0.000100815916;4.5241035e-05;0.00010287912;0.00025044027;4.151148e-05;0.00019858916;2.873216e-05;1.186172e-05
karabakh;3.9656595e-07;5.169471e-06;1.4554352e-06;0.0008397653;8.648802e-07;3.368217e-06;1.4151074e-06;1.6921774e-06;1.1602131e-06;1.964283e-06;2.5411634e-06;6.326519e-07
accomodate;1.8643436e-06;1.5494518e-06;6.174952e-06;2.1630221e-06;2.0522615e-05;1.922112e-06;1.633883e-06;6.8078666e-06;1.5712232e-05;2.154964e-06;1.86395e-06;3.7941452e-06
sternlight;9.563772e-07;1.2430536e-06;0.0018995738;1.1536766e-06;1.3934232e-06;2.9599053e-07;9.477605e-07;1.1735027e-06;1.5666096e-06;2.3476725e-06;2.6076102e-06;1.4725499e-06
shun;3.0588926e-06;1.429517e-06;3.8889466e-06;1.555622e-06;1.4355878e-06;1.3317282e-06;1.7898822e-06;2.9439378e-05;1.6695234e-06;2.6666116e-06;2.0642517e-06;1.5495849e-05
waii;1.1406431e-06;1.2951513e-06;1.5962023e-06;1.167965e-06;4.191669e-06;7.341278e-07;1.4133985e-06;1.211293e-06;0.00012868478;1.932368e-06;1.2387771e-06;4.501192e-06
stephan;1.6432547e-06;1.6107201e-06;1.9443547e-05;6.0648767e-05;1.954976e-06;1.7650459e-06;2.3598814e-06;3.0106228e-06;9.018574e-06;4.680549e-06;2.238588e-06;0.0002040699
tactical;1.5257001e-06;9.80083e-05;3.50709e-05;1.031717e-05;1.6876912e-06;2.771246e-06;1.6271267e-06;1.9228794e-06;1.7327134e-06;2.2210152e-06;2.0681187e-05;1.5678023e-06
bezier;9.313192e-07;1.054476e-06;1.4573435e-06;1.5930564e-06;2.5064735e-06;8.495266e-07;1.6500398e-06;1.2101868e-06;0.00013754393;2.126876e-06;1.2409789e-06;5.5150365e-05
without;0.0022868868;0.000882306;0.0018055022;0.00063897733;0.0015982817;0.0014435708;0.0007085683;0.0014090444;0.0010400441;0.0007097597;0.0014766274;6.070794e-05
silverline;7.785353e-07;1.012018e-06;1.0496351e-06;1.0810135e-06;5.429798e-05;1.2452067e-06;1.3307161e-06;9.4812356e-07;1.3731186e-06;1.4159688e-06;1.2759994e-06;2.3731902e-06
satisfied;7.4845244e-05;2.035154e-05;2.4157234e-06;6.079719e-06;5.8361715e-05;9.417511e-05;4.1202893e-06;9.561632e-06;1.9833276e-05;7.5377916e-06;7.3554534e-06;5.814835e-06
stubborn;1.808946e-06;1.8658166e-06;1.5236255e-06;3.3949502e-06;1.3633115e-06;2.4089038e-06;2.5387453e-05;4.7187505e-06;1.0242438e-06;1.9017998e-06;1.2989265e-05;2.0589023e-06
taiwan;1.9666115e-06;1.4290481e-06;5.069171e-06;1.6352342e-06;1.9828587e-05;1.5246644e-06;1.9786642e-06;2.2670174e-06;1.7432772e-05;5.4881373e-05;1.892886e-06;1.5277456e-05
camelot;2.0579114e-06;1.2139352e-05;1.3608578e-05;1.7316391e-06;1.0122121e-05;5.0579856e-06;0.00014824443;3.236919e-06;2.073895e-06;2.3803645e-06;2.570098e-06;9.5815994e-05
lefty;8.414017e-07;1.2985796e-06;1.5096708e-06;2.5477684e-06;1.5521013e-06;1.4135875e-06;0.00018000374;1.3506135e-06;1.4999447e-06;1.6275505e-06;1.6610963e-06;2.6698049e-06
awhile;1.40040775e-05;5.0503995e-06;4.5838046e-06;8.350442e-06;2.0890928e-05;1.7192722e-05;9.061253e-06;2.462721e-06;2.9056064e-06;5.1489505e-06;6.942439e-05;5.5065648e-05
plaintext;1.405132e-06;1.6647892e-06;0.0010019903;1.6185354e-06;2.0227528e-06;3.9154492e-07;1.402477e-06;1.6614969e-06;4.4322574e-06;2.7133553e-06;2.9111586e-06;1.5578389e-06
diplomat;1.1158568e-06;2.2863887e-06;3.6115707e-05;0.00014971948;9.3524227e-07;1.6697561e-06;1.358871e-06;1.3652145e-06;1.2089162e-06;4.272603e-06;2.7494564e-06;1.1581138e-06
lucky;7.6275304e-05;9.201475e-06;6.867473e-05;2.8385453e-05;0.00011855296;0.00028171562;0.00028598876;2.3887185e-06;1.0003341e-05;4.8902806e-05;8.524139e-05;7.86877e-06
lonnie;7.777487e-07;1.1564432e-06;9.573392e-07;1.4047978e-06;1.3449186e-06;1.2897868e-06;0.000112230104;1.1330565e-06;1.001193e-06;1.5565411e-06;1.4030894e-06;3.5852358e-06
halt;2.8219183e-06;3.4626644e-06;2.8797547e-05;5.6735535e-05;2.104186e-05;1.1158018e-05;1.297154e-05;1.749448e-06;2.1218344e-05;2.6348109e-05;5.4632687e-06;3.6697425e-06
kelsey;1.2121408e-06;1.3890574e-06;0.00033517176;1.5423581e-06;1.4217966e-06;5.7696917e-07;1.3958546e-06;1.2729521e-06;3.0163112e-06;2.074546e-06;2.04423e-06;2.1226913e-06
deliberate;2.2445138e-05;0.00014923046;5.698876e-06;4.113765e-05;1.6873498e-06;9.8025475e-06;3.3988126e-06;3.954109e-05;1.2631493e-05;3.837543e-06;1.4384499e-05;2.0725643e-06
babb;9.1519354e-07;8.567827e-07;1.4894283e-06;1.0325398e-06;1.9706493e-05;1.165541e-06;1.8909666e-06;9.4138596e-07;1.6490865e-06;1.761123e-06;1.6617936e-06;0.0001921017
shore;2.3589278e-06;3.27645e-06;2.3909472e-06;8.753159e-05;3.9231934e-05;7.1128125e-06;6.367115e-05;3.6387985e-06;2.8477332e-06;1.9173529e-05;2.7753646e-05;3.6435501e-06
schmidle;1.3851417e-06;4.910548e-06;2.4135588e-06;8.5113694e-05;1.3248836e-06;2.5732038e-06;4.0827467e-06;1.8214486e-06;1.4525863e-06;2.2979211e-06;8.311191e-05;3.3839286e-05
billing;9.300172e-07;0.0001891126;2.483341e-06;2.8686093e-06;1.4126734e-06;3.6096014e-06;8.898836e-06;1.711721e-06;1.1871583e-06;2.5199392e-06;7.713663e-06;2.7962776e-06
efficiency;2.377723e-05;3.4049388e-06;1.3363666e-05;4.401864e-06;7.322416e-05;2.9608047e-06;2.2992867e-06;1.887476e-06;7.8603625e-06;4.62866e-05;4.5875084e-05;4.5910383e-06
powerpc;6.815562e-07;1.0929726e-06;1.2788557e-06;1.1212132e-06;0.00027794176;2.0199234e-06;1.5922942e-06;1.0750001e-06;2.161507e-06;1.6534173e-06;1.483584e-06;3.305694e-06
decisive;2.4804337e-06;1.1820044e-05;1.4334133e-05;4.2762847e-05;1.207393e-06;2.3395817e-06;1.814831e-06;2.169822e-05;1.5011252e-06;8.028859e-06;1.1335193e-05;1.7163263e-06
currently;0.00015326009;1.9658662e-05;0.0003318139;6.404625e-05;0.00044831543;1.4634963e-05;0.00012859626;8.592512e-06;0.000817477;0.00047018382;0.00025445866;0.0003783966
analyze;7.824704e-05;4.6526085e-05;8.549505e-05;1.7576855e-05;3.2253813e-06;2.5061576e-05;3.285202e-05;5.1221286e-05;3.287068e-05;9.6200056e-05;2.0362255e-05;4.9625105e-06
nntp;1.822329e-06;2.781703e-06;2.8533716e-05;1.6950381e-06;1.3792049e-05;1.4288544e-06;2.072103e-05;1.3850179e-06;5.9752336e-05;3.783297e-06;2.1111696e-06;9.9285855e-05
underdog;9.4529275e-07;1.7815245e-06;1.2669339e-06;2.7239157e-05;1.5611212e-06;2.0851442e-06;0.00011765322;1.49378e-06;1.1195445e-06;1.8529795e-06;3.1138845e-06;2.1292035e-06
delude;3.1215034e-06;1.9053639e-06;1.2704317e-06;8.0981235e-06;1.0291551e-06;2.0595467e-06;1.662068e-06;1.87215e-05;1.0629801e-06;1.8127242e-06;6.0936004e-06;1.7766731e-06
yamaha;8.00243e-07;1.0649713e-06;1.1270331e-06;1.064324e-06;7.9950856e-05;1.561449e-06;1.6608669e-06;9.378303e-07;1.5674705e-06;1.5390174e-06;1.3007667e-06;8.398399e-06
wfan;7.845172e-07;1.0646656e-06;8.8236794e-07;1.2997151e-06;1.2373014e-06;1.3218637e-06;0.000105448475;1.1189763e-06;8.892414e-07;1.3811288e-06;1.2424532e-06;2.192731e-06
magellan;2.0506313e-06;1.8774435e-06;2.1017272e-06;2.6006094e-06;8.189759e-06;1.2262864e-06;1.5823442e-06;1.08632485e-05;5.3787335e-05;0.00035886333;1.4866063e-06;3.7882444e-06
ramification;1.5583712e-05;2.3435882e-06;7.1598147e-06;4.4457183e-06;5.6782605e-06;1.9321293e-05;2.1380388e-06;5.494471e-06;1.6925912e-06;2.8669187e-06;2.4560725e-06;2.4020899e-06
wlsmith;8.0346547e-07;1.049639e-06;1.1608677e-06;9.733479e-07;0.00012026124;1.3277994e-06;1.2739471e-06;8.7607935e-07;1.3764633e-06;1.6170085e-06;3.664325e-06;2.7338838e-06
survival;9.9814075e-05;2.6757461e-05;2.9022788e-06;4.5678586e-05;1.6010451e-06;6.3717657e-06;1.925282e-06;2.7980572e-05;2.084277e-06;6.860139e-05;1.1162677e-05;1.5611137e-06
thorson;2.8247375e-06;1.7494658e-06;1.8121996e-06;1.553668e-06;6.009493e-06;5.0421454e-06;2.6203718e-06;1.4749246e-06;1.7940879e-06;0.00016152616;2.5216236e-06;2.333181e-05
wise;4.8330287e-05;1.7651246e-05;2.8907834e-05;1.1979773e-05;0.0001977504;7.88116e-05;0.00033990195;0.00018450737;4.216509e-05;4.7418253e-05;0.00010106451;1.9829513e-05
jealousy;3.9657996e-05;1.4210366e-06;1.7555565e-06;1.5663106e-06;1.1975263e-06;1.987413e-06;1.3899116e-06;1.21029825e-05;1.3698266e-06;1.1227925e-05;2.1806773e-06;1.6955655e-06
provision;6.856493e-06;1.9990412e-05;9.891816e-05;3.3541743e-05;1.925943e-06;2.4388942e-06;2.6593607e-06;4.0987754e-05;2.1617183e-05;4.4735007e-06;0.00030780912;2.5943746e-06
killing;7.6131228e-06;1.9609895e-05;2.3714108e-06;0.00034953715;1.5213975e-06;2.2741746e-05;1.1758395e-05;8.672868e-05;1.3581325e-06;3.2098396e-06;9.860554e-05;1.7325694e-06
visual;1.6792004e-06;2.6371972e-06;3.1049756e-06;2.4182666e-06;5.34809e-05;1.3660527e-06;1.9903525e-06;1.6287128e-06;0.0012342993;5.3168584e-05;2.7810754e-06;1.0554032e-05
terry;2.4935687e-06;2.6849318e-06;5.210921e-06;1.9038844e-06;0.00010527474;3.2467724e-06;0.00010058486;1.4327151e-06;6.466161e-05;4.3793192e-05;6.326705e-06;0.00021318471
stupidity;6.0476787e-06;0.0006483104;0.00010021847;6.5980093e-06;3.5508072e-06;8.1569495e-05;4.637826e-06;3.7601521e-06;1.4776706e-06;4.169341e-06;5.7446483e-05;2.2299778e-06
lxaw;8.355333e-07;9.648421e-07;1.1819905e-06;1.3096054e-06;1.6162835e-06;7.409477e-07;1.1483608e-06;1.0913636e-06;4.549027e-05;1.5805465e-06;1.1894189e-06;2.4684782e-06
push;3.1203115e-05;0.0002043738;0.00020632354;5.0568142e-05;0.00016586723;0.00047613517;6.5398686e-05;4.919007e-05;8.836054e-05;0.00016112479;0.0004399197;1.099619e-05
duration;9.600239e-06;1.1407603e-05;2.9266403e-06;3.7331242e-06;1.37974175e-05;5.266997e-06;3.352301e-05;9.434959e-06;2.647427e-06;0.00022523943;3.7350546e-06;4.5284382e-06
alley;1.3486515e-06;2.7727878e-05;1.2894515e-06;1.4566075e-05;1.308432e-06;1.1086464e-05;2.8713333e-05;7.02153e-06;1.123518e-06;1.9490712e-06;5.8390906e-06;3.423451e-06
theholocaust;6.2939336e-07;1.4534419e-06;1.1134737e-06;9.235806e-05;9.0564015e-07;1.4588379e-06;1.3168018e-06;1.3102148e-06;1.0195027e-06;1.4866223e-06;1.5692532e-06;1.2177461e-06
michigan;3.4928719e-06;3.0854477e-05;1.20441555e-05;6.468155e-05;5.5846936e-06;6.055776e-06;0.00015788742;5.1389375e-06;1.652157e-05;3.2013337e-05;8.840014e-05;0.000429293
schism;2.1009912e-06;1.0345867e-05;1.2953935e-06;2.5721356e-06;1.194621e-06;2.343854e-06;1.3012582e-06;9.5299256e-05;1.088598e-06;2.0528225e-06;2.6976043e-06;1.5097336e-06
vested;3.5844656e-05;5.084448e-06;2.0217974e-06;4.7011777e-06;2.4732733e-06;2.567485e-06;1.8442473e-06;4.3572068e-06;1.2223584e-06;2.3279836e-06;8.48605e-05;2.1640872e-06
peek;3.229085e-06;1.3509532e-06;1.5175378e-06;1.529833e-06;2.213464e-06;2.1810793e-06;6.844243e-05;2.2015204e-06;1.6876542e-05;2.3114428e-06;1.6932754e-06;7.3611486e-06
abortion;1.895019e-05;1.3017869e-05;5.048881e-06;3.829402e-06;2.1480694e-06;6.9463786e-06;4.4858125e-06;0.00012908438;9.812619e-07;3.839789e-06;0.00077833276;3.9878164e-06
gunshot;8.444073e-07;0.0001268558;1.7108199e-06;1.706557e-05;1.18335e-06;3.988224e-06;1.5633337e-06;1.7421024e-06;1.0442282e-06;1.919778e-06;3.15681e-05;1.2231583e-06
descriptive;1.0940462e-05;2.1230646e-06;2.3846235e-06;2.0066286e-06;8.978733e-06;2.2193426e-06;2.0080015e-06;1.3549858e-05;8.8023235e-06;5.1223265e-06;3.079082e-05;4.4876947e-06
mention;0.00046636898;0.00047517428;0.00049857073;0.00049561466;0.000953376;0.00030044536;0.00065023126;0.0010403809;0.00043662812;0.0003935838;0.00049994217;0.0005858251
politician;4.596459e-06;9.394002e-05;3.9813185e-06;4.5975772e-05;1.2566327e-06;8.379699e-06;2.3741206e-06;5.0308143e-05;1.4083139e-06;4.2719957e-06;0.000375724;1.9629347e-06
mayhave;2.7468077e-06;4.0221794e-06;1.7971917e-06;1.9870087e-05;9.964066e-06;1.0236723e-05;1.3209316e-05;7.513759e-06;3.6010395e-06;6.408837e-06;5.7367015e-06;7.799192e-06
makefile;9.0907315e-07;9.955938e-07;1.3777931e-06;1.7056301e-06;2.2581755e-06;6.8442074e-07;1.1898173e-06;1.2829566e-06;0.0002115007;1.9487256e-06;1.3269167e-06;3.6109882e-06
valley;4.904762e-06;1.733399e-05;2.9108162e-06;7.0664624e-05;9.55458e-06;5.896366e-06;7.272112e-05;5.6499888e-05;4.7948928e-05;0.00013406815;8.953849e-06;0.00011434856
howland;1.4635104e-06;2.8562625e-05;2.488781e-05;1.6993516e-06;2.8985778e-05;2.4160545e-06;2.3235232e-06;1.4645972e-06;3.7390682e-06;3.3471467e-06;1.3842246e-05;9.793617e-05
slot;5.870363e-07;1.5681721e-06;1.6210157e-06;1.1056163e-06;0.0009407936;3.3389692e-06;3.4302135e-05;1.124284e-06;2.7967176e-06;2.808154e-06;1.8897313e-06;5.13891e-06
undoubtedly;5.7424433e-05;4.1660256e-05;4.2309093e-06;2.4473231e-06;2.1520782e-06;5.6556064e-06;5.0710427e-05;1.9409415e-05;2.6597945e-06;2.1016464e-05;1.05928375e-05;2.6521702e-06
nope;3.656819e-05;9.642682e-05;7.2463416e-05;3.4324182e-06;7.005303e-05;5.803435e-05;9.3975796e-05;1.532448e-05;3.84225e-06;5.118044e-06;3.498341e-05;3.296415e-05
spss;1.2188037e-06;9.969878e-07;1.3753552e-06;1.4620896e-06;3.4358047e-06;1.0623388e-06;1.3527125e-06;1.1368436e-06;7.427177e-05;1.7007627e-06;1.4336941e-06;3.1711488e-06
subscriber;1.4510928e-06;1.4977852e-06;1.0221717e-05;4.8362863e-06;3.0391711e-06;1.1942943e-06;1.9670892e-06;1.3194134e-06;5.8038022e-05;2.1366477e-05;2.6390474e-06;1.5298274e-05
wish;0.0005859088;0.00025822775;0.0005077665;0.00035359483;9.84562e-05;0.00019403549;6.484638e-05;0.00044183637;0.00029567565;0.00032240505;0.00059039413;6.0893843e-05
wmshellwidgetclass;8.268984e-07;9.738443e-07;1.2013876e-06;1.3331662e-06;1.5936689e-06;7.522937e-07;1.1314188e-06;1.1140133e-06;4.3408443e-05;1.6301758e-06;1.1812617e-06;2.5641664e-06
bgrubb;6.44665e-07;9.666427e-07;1.0432691e-06;1.0235386e-06;6.7229455e-05;1.1316208e-06;1.1830974e-06;8.390806e-07;1.3114778e-06;1.371122e-06;1.1669097e-06;2.13179e-06
shea;1.4149808e-06;2.2561403e-06;1.6952041e-06;2.0685143e-06;6.4979567e-06;2.2459576e-06;0.000112788744;1.4238043e-06;1.4084656e-06;7.103498e-05;3.525855e-05;3.2901762e-06
fusi;7.761571e-07;9.371327e-07;1.1129578e-06;9.709763e-07;8.604061e-05;1.4715127e-06;2.1089484e-06;1.01024e-06;1.6079078e-06;1.5272343e-06;1.4179157e-06;1.3276972e-05
ucsd;1.20252325e-05;3.3624758e-06;3.7168018e-06;3.7713093e-05;4.2025702e-05;1.2810703e-05;0.00032420194;3.4116794e-05;9.633551e-05;1.1551352e-05;3.718475e-06;0.00076338265
chat;2.7387853e-06;2.2211407e-06;9.343535e-05;1.929535e-06;2.5464888e-06;5.4329976e-06;5.514995e-06;4.1525577e-06;2.3966531e-06;2.6020589e-06;5.239401e-06;5.6255835e-06
garche;1.1027104e-06;1.1848433e-06;1.4449216e-06;4.074698e-06;1.922088e-06;1.3310895e-06;1.8675375e-06;1.2593748e-06;8.968254e-06;3.6957063e-05;1.5995828e-06;6.5639935e-05
sysv;8.626365e-07;9.410563e-07;1.279761e-06;1.2866217e-06;1.8000502e-06;7.755407e-07;1.2340079e-06;1.1411212e-06;5.1113708e-05;1.837592e-06;1.2044693e-06;7.1533245e-06
macworld;1.0267448e-06;1.1727909e-06;6.0379757e-06;1.2600515e-06;0.00013770601;1.4109571e-06;1.8808767e-06;1.0793455e-06;2.532493e-06;1.7870749e-06;1.6602254e-06;2.849097e-05
falsehood;2.9029536e-06;2.0790574e-05;1.336241e-06;1.0922598e-05;1.0956804e-06;9.251668e-06;1.7333828e-06;5.7071382e-05;1.1301356e-06;1.8846276e-06;2.1219444e-06;1.4527691e-06
join;1.8699438e-05;0.00034202597;1.6412425e-05;0.00029504436;7.3816555e-06;9.2255665e-05;0.00014228995;0.00022876964;0.0002869038;0.0001041686;7.9775105e-05;0.00038276886
fellowship;2.580771e-06;1.5225171e-06;1.3470026e-06;1.9111026e-06;1.27635e-06;1.484142e-06;1.6190498e-06;9.547637e-05;1.5497925e-06;3.1292926e-05;1.7806523e-06;9.838903e-06
guitar;2.881945e-06;1.9807756e-06;1.5413856e-06;1.5891052e-06;0.00011000748;4.7632955e-05;6.3266184e-06;3.4165357e-06;2.083335e-06;6.836158e-06;2.763212e-06;3.529938e-05
wimsey;1.0742281e-06;1.2129851e-06;2.1772708e-05;1.2242679e-06;4.7771424e-05;1.0411655e-06;1.4644845e-06;1.0854078e-06;3.2816056e-06;1.7972134e-06;1.6170652e-06;3.827431e-06
damaging;6.451174e-06;6.159016e-05;9.062221e-06;3.1308307e-06;4.6308674e-06;6.8256472e-06;2.2006648e-06;3.425181e-05;2.0742057e-06;3.6192927e-05;7.231353e-06;2.9644007e-06
spartan;8.5577653e-07;7.55213e-07;1.0474502e-06;1.0561794e-06;2.8279685e-06;9.814053e-07;1.5244475e-06;9.998531e-07;9.157927e-06;1.550285e-06;1.141915e-06;0.00018917269
writing;0.0001485197;2.3092323e-05;1.1252879e-05;0.00020519062;7.019182e-06;1.0816935e-05;3.978229e-06;0.00047774665;8.8927285e-05;1.0787147e-05;2.4215195e-05;4.103525e-05
previous;0.00078755926;0.00052242336;0.0002539713;0.00024345583;0.00045830465;2.625469e-05;0.00021154892;0.00024803792;0.0001987974;0.00013492985;0.00018281535;0.0005476982
penetration;4.5033917e-06;3.0424696e-06;5.61638e-06;5.799892e-06;1.3796739e-06;2.3560522e-06;1.9826384e-06;2.8056713e-05;1.8631471e-06;3.0320052e-05;6.5670138e-06;3.3243025e-06
shipment;1.9545328e-06;2.003619e-05;4.6256873e-06;3.5469195e-05;4.595883e-06;7.580075e-06;2.2775068e-06;2.0227446e-06;1.331241e-05;5.878256e-06;6.4066658e-06;6.039366e-06
xview;5.8569816e-07;1.8181507e-06;1.1486679e-06;6.946134e-07;1.5557677e-06;1.478671e-07;2.0667133e-07;4.8216015e-07;0.00087831804;1.8921988e-06;4.287486e-07;9.74234e-06
minimize;6.7454375e-06;3.7943528e-06;3.6216938e-05;9.2813225e-06;5.5700613e-05;8.427693e-06;2.3102051e-05;1.8587166e-06;8.706629e-05;7.339521e-05;3.8821297e-05;7.669224e-06
oscillator;5.7451433e-07;1.0852606e-06;1.4253163e-06;1.0200442e-06;0.00035688918;1.8178765e-06;1.3225658e-06;1.0279933e-06;2.1710928e-06;2.5209558e-06;1.4300822e-06;3.6772396e-06
forsythe;1.8194202e-06;1.345136e-06;1.3752134e-06;1.0529621e-05;3.0559368e-05;1.6967903e-06;1.591004e-06;1.3041463e-06;2.93461e-06;1.8052318e-06;2.861249e-06;2.8827058e-06
shaig;6.2806225e-07;1.4473695e-06;9.3169524e-07;0.00019625395;8.210149e-07;1.697883e-06;1.3713585e-06;1.2797319e-06;9.1391473e-07;1.4700216e-06;1.784724e-06;1.0728794e-06
joplin;1.1308938e-06;1.5013906e-06;1.1754414e-06;1.6522566e-06;1.200592e-06;1.6059649e-06;2.5700852e-05;2.251601e-06;9.2125657e-07;1.6495569e-06;1.3070726e-05;2.1944006e-06
midwest;2.0241196e-06;1.781628e-06;1.7803834e-06;3.070462e-06;8.956292e-06;2.5327204e-06;3.2650343e-05;1.5279124e-06;2.0264658e-06;2.1389986e-05;2.0867885e-06;1.1945037e-05
guilt;9.201948e-06;1.7035301e-05;2.2003132e-06;2.903103e-05;1.5690887e-06;7.4732685e-05;2.3510534e-06;0.0003401747;1.2645794e-06;2.6284338e-06;1.7132255e-05;1.6996663e-06
scramble;1.5616934e-06;2.0545056e-06;0.0001862251;3.925526e-06;3.8891353e-06;1.3133555e-06;2.2393284e-05;1.5381655e-06;2.5596198e-06;5.221522e-06;2.613132e-06;2.6553212e-06
truth;0.00011739473;0.00046033756;0.00014800557;0.00043492703;3.6577092e-06;0.0001241286;3.834938e-05;0.002701034;2.480457e-06;1.070924e-05;0.00011282047;3.7630932e-06
leadership;3.1119441e-06;0.00028795397;2.9216487e-06;0.00033567904;1.859689e-06;2.5828575e-05;0.00017857936;2.5852367e-05;2.8163713e-06;5.8839432e-05;5.9282042e-06;2.9557286e-06
announcement;3.7949676e-06;0.00020773402;0.001191703;6.870925e-05;2.6548728e-06;5.6120166e-06;5.434696e-06;2.8855407e-06;5.9866812e-05;8.964476e-05;9.79554e-06;3.7703064e-06
propoganda;9.547032e-06;2.7399637e-06;2.4720357e-05;8.601357e-05;1.3141746e-06;2.6098153e-06;1.8558231e-06;4.7037283e-06;1.5042938e-06;2.6019695e-06;3.9191917e-05;1.6509968e-06
meaningful;5.12489e-05;1.5896487e-05;6.522459e-06;2.4300001e-05;2.1142564e-06;8.386886e-06;5.819765e-05;7.6375116e-05;1.6025606e-06;1.2409502e-05;2.0315092e-05;2.4724952e-06
involvedin;3.2000441e-06;2.2267081e-06;6.638341e-06;8.185756e-06;1.4012309e-06;1.6538589e-06;2.3952207e-06;1.6148133e-06;1.1726261e-06;2.1662781e-06;3.4681074e-05;1.7717543e-06
gsfc;2.4248584e-06;1.1642036e-06;2.7055078e-06;1.6273608e-06;3.0085946e-05;1.6623678e-06;2.782933e-06;1.441228e-06;8.69505e-05;0.00044877277;2.3591226e-06;0.000272428
gord;8.03038e-07;1.2044113e-06;9.954211e-07;1.4379224e-06;2.069799e-06;1.3836905e-06;0.00017534959;1.1954274e-06;1.0179862e-06;1.7799006e-06;1.5431615e-06;2.5197946e-06
anumber;2.1847538e-06;2.1710957e-06;4.6034747e-06;4.6036428e-05;1.4481146e-05;2.048575e-06;1.9204188e-06;5.526315e-06;5.4855177e-06;2.6272307e-06;1.003736e-05;2.4929354e-06
mexican;4.1592803e-06;1.13264405e-05;1.8080858e-06;3.9816136e-06;4.4794615e-06;5.405374e-06;4.796338e-05;9.43137e-05;1.3998138e-06;6.3737407e-06;1.4213131e-05;2.8886666e-06
repay;1.4883306e-06;2.3579228e-06;6.223448e-06;2.5906522e-05;9.3270916e-07;1.395405e-06;1.3867392e-06;2.2376817e-05;1.1445537e-06;2.0384389e-06;3.8374596e-06;1.3336712e-06
factual;9.8457014e-05;1.778927e-05;6.915377e-06;1.5873664e-05;3.2069327e-06;8.997258e-06;2.3437328e-06;1.1113775e-05;1.9754286e-06;5.162228e-06;3.8581944e-05;6.5028294e-06
