reckon;1.8246503e-05;2.4864207e-06
thought;0.00041526117;0.00019774312
identity;0.000100022124;1.8827452e-05
unwilling;2.2463026e-05;3.7729453e-06
afifi;1.45383865e-05;1.4841263e-06
redraw;2.102045e-06;4.906191e-05
microcomputer;1.6417413e-06;4.5060013e-05
venerable;3.0719746e-06;1.9428537e-05
dang;3.2516805e-06;1.3448336e-05
iceland;1.9579347e-05;2.227294e-06
ifit;2.0360376e-05;9.502119e-06
eloquently;1.4036433e-05;1.2991765e-06
carrying;4.679951e-06;1.0418494e-05
portray;2.5196881e-05;2.6926955e-06
disobedience;1.9527664e-05;2.4288343e-06
willingto;1.2322881e-05;7.730806e-06
incomplete;1.4226025e-05;1.742794e-05
catastrophic;7.955833e-06;6.876695e-06
surrender;0.0001751524;2.3679886e-06
hamburgtel;1.6571625e-05;1.7834979e-06
much;0.0017512727;0.0025641697
disturbing;2.0401816e-05;1.7379746e-06
somwhere;1.1782147e-05;2.7076867e-06
innovation;4.9149576e-06;2.0942865e-05
pleiade;1.0996156e-05;1.404596e-06
arpa;2.3451707e-06;2.5093634e-05
transmit;9.950611e-05;8.497033e-05
liek;1.092368e-05;3.837058e-06
rotate;4.5395104e-06;0.00011882719
guise;1.25171e-05;1.6428284e-06
president;0.0013624092;1.319874e-05
machinegun;1.2239642e-05;1.5461922e-06
vivaldi;9.891548e-06;1.966478e-06
flee;0.00013124991;2.5208874e-06
yassin;0.00010986795;1.7186574e-06
laughter;6.507716e-05;2.1278906e-06
foremost;8.872098e-06;2.3541475e-06
resultof;7.1899744e-06;4.1336716e-06
mitchum;8.820711e-06;1.5441011e-06
strongly;0.00012417849;1.4503738e-05
construction;5.6095207e-05;8.4222374e-05
adequate;3.787611e-05;3.9050115e-05
reminder;8.720706e-06;1.4076051e-05
democrats;1.4511064e-05;1.5319577e-06
trot;4.72734e-06;6.0794073e-06
wire;2.8995404e-05;0.00057133654
benedikt;4.123761e-05;4.4924745e-06
horizon;2.068738e-05;2.5504132e-05
perpetrator;1.925115e-05;1.7350848e-06
cardena;1.6778404e-05;3.0940937e-06
jerry;5.8291364e-05;9.7391094e-05
hillary;1.450683e-05;4.196778e-06
manyother;7.690549e-06;1.8927961e-06
eachother;8.963326e-06;1.7296032e-06
healy;2.2818507e-05;1.3013459e-05
presumably;7.979431e-05;5.187224e-05
sinful;5.3079493e-05;7.635655e-06
underway;1.4447896e-05;1.2392083e-05
raphael;3.2103176e-06;1.0890093e-05
orlando;5.7830425e-06;2.0155352e-05
registry;1.5665248e-05;9.049777e-06
entropy;5.0989e-06;1.9499026e-05
horizontal;2.4671538e-06;0.00010832735
interpret;0.00022724854;2.8548908e-05
steering;1.9383886e-06;5.7083034e-05
desire;0.00026471738;0.00010616026
diaspora;1.9610647e-05;1.4813237e-06
qualification;2.773197e-05;3.99182e-06
group;0.0016964567;0.0010068282
subsequently;1.769178e-05;1.1442914e-05
bdira;3.1668988e-05;1.4796816e-06
daystar;1.231532e-06;2.84321e-05
saudi;8.3850915e-05;1.7112877e-06
introduction;3.2843393e-05;0.00012705555
yogi;1.1988109e-05;1.4915721e-05
shopper;1.7336076e-06;1.3960978e-05
theaction;8.56957e-06;4.0238683e-06
inone;7.284749e-06;7.650495e-06
inspect;6.7913825e-06;1.8016073e-05
laurie;8.726498e-06;1.4462964e-05
dseg;0.00013293642;2.4425055e-05
reynold;5.745124e-06;2.7819358e-05
undergraduate;2.7334227e-06;2.0190386e-05
generator;4.040386e-06;0.00013028158
allegation;3.8112685e-05;2.1542326e-06
boggs;1.766917e-06;3.8557842e-05
eight;9.536444e-05;9.248016e-05
longtime;7.055666e-06;5.675089e-06
preventive;9.739225e-06;3.7220238e-06
invariably;8.762503e-06;3.5408796e-06
password;7.3064293e-06;0.00017061636
underscore;7.579486e-06;8.502362e-06
zoom;2.5675167e-06;7.027734e-05
fund;0.00037306309;4.2270963e-06
step;0.0002528339;0.00027499278
rant;2.6888902e-05;3.5175651e-06
junction;2.6718274e-06;3.314398e-05
tunnel;7.973945e-06;1.4601011e-05
hmmmm;1.3492257e-05;6.462624e-06
impair;1.3104148e-05;1.6858143e-05
defective;5.2614287e-06;1.7152883e-05
wiring;5.427865e-06;0.000114997245
abouttheir;7.837955e-06;2.013323e-06
fulfillment;2.5305646e-05;2.7414255e-06
optimistic;8.416765e-06;1.95295e-05
hubble;8.511603e-06;2.4507595e-05
pimentel;5.627294e-06;1.2805157e-05
ulysse;2.7511476e-05;4.8428324e-06
sutherland;2.8295228e-06;3.566766e-05
grep;4.9069604e-06;1.1650259e-05
theman;7.1854874e-06;5.5990613e-06
asynchronous;1.5795625e-06;6.488904e-05
neededi;1.0653622e-06;1.741331e-05
openlook;1.4952459e-06;7.8979036e-05
bitmap;2.0021887e-06;0.0002473139
herre;3.117176e-05;3.2063765e-06
heidelberg;7.4525674e-06;1.793285e-05
asset;3.510156e-05;4.4981975e-06
continued;1.4811176e-05;1.723427e-06
visser;2.4812083e-05;9.588685e-06
ming;2.1932271e-06;1.4961496e-05
emeritus;1.1250343e-05;1.6659419e-06
thetime;1.4465281e-05;1.6398018e-05
right;0.0033309183;0.0009028127
heed;9.417519e-06;3.5411074e-06
ohanus;0.00014439212;2.1464948e-06
engin;8.952088e-06;6.182714e-05
caution;7.965854e-06;3.8919283e-05
round;0.00013171122;0.00022697868
unto;0.00014897242;4.232524e-05
directive;1.9930683e-05;2.661236e-05
flexible;3.6464148e-06;9.3926115e-05
andgeb;8.1289385e-05;1.3890477e-06
geography;6.075397e-06;2.8041572e-06
tanda;4.4454573e-06;1.8114957e-05
absolutely;0.0001594332;8.1100945e-05
each;0.000723031;0.0014161536
upand;6.9440866e-06;5.9811464e-06
upgrade;3.5308374e-06;0.00046321558
oasy;3.017975e-06;8.149904e-05
reputable;2.0448459e-05;6.979906e-06
thatare;1.4524029e-05;1.2780348e-05
database;2.5578265e-05;0.00042032666
folder;2.15031e-06;3.5425903e-05
shed;3.7160175e-05;1.0255977e-05
baker;0.00010084242;1.4502286e-05
vehicle;0.00028020522;0.00015379544
frederick;2.0996149e-05;2.7311207e-05
ansi;2.9407513e-06;0.00010401196
inexpensive;2.0373498e-05;5.723968e-05
uclink;1.2164376e-05;1.8954652e-05
compilation;3.029417e-06;2.8225317e-05
bristol;1.9652989e-05;2.9219711e-05
credibility;3.9997973e-05;2.4202827e-06
reinforce;1.2646682e-05;3.5705064e-06
grandfather;2.2456257e-05;3.989365e-06
jhuapl;1.7096842e-06;2.565188e-05
polar;2.7862077e-05;7.814173e-06
voting;2.8546567e-05;5.8337487e-06
satellite;0.00041144493;2.4612293e-05
theydid;4.8285247e-06;6.413606e-06
adjective;2.8233393e-05;3.1240477e-06
ubvms;9.853455e-06;7.841667e-06
thursday;4.9647762e-05;8.462046e-05
runtime;1.1287107e-06;2.2355369e-05
nutrient;2.260696e-05;2.2525967e-06
holme;5.874958e-06;1.0000657e-05
duncan;2.8945797e-06;4.974675e-05
therapeutic;6.866334e-06;2.6126368e-06
fiasco;8.6293185e-06;9.827089e-06
grounder;1.4078507e-06;1.4216118e-05
mcelwre;9.201956e-06;1.7782768e-06
kodak;2.4971929e-05;3.313924e-05
measure;0.0002051401;0.00032904232
thiskind;9.557932e-06;2.4322928e-06
conflicting;1.2790913e-05;8.381361e-06
ernie;1.9721292e-06;4.555985e-05
oldham;3.2864165e-05;1.7704759e-06
almighty;1.2922917e-05;2.2358854e-06
cern;1.3431545e-05;5.3174645e-05
nextstep;2.7958645e-06;4.016837e-05
oral;4.5003493e-05;2.4216852e-06
defend;0.000275554;5.667139e-06
anticipate;1.56805e-05;6.79877e-06
accord;0.0005049905;0.00015176438
armor;1.4223618e-05;1.9127307e-05
universe;0.00031276312;2.4094954e-05
unclear;2.6084355e-05;2.6359696e-05
courage;2.0482927e-05;4.5832217e-06
beck;1.9648865e-06;0.0002439547
guest;3.3028446e-05;3.7648566e-05
shallow;5.142701e-06;7.5172716e-06
luther;3.1543113e-05;3.916844e-06
itwould;2.5157588e-05;2.4438476e-05
peacefull;1.5409707e-05;1.5692984e-06
boyle;2.4044325e-06;0.00014350457
dhartung;2.9475183e-05;3.7895334e-06
kong;6.2224217e-06;5.467148e-05
omniscient;3.6960253e-05;4.4951594e-06
thunder;5.5423097e-06;8.773658e-05
reception;4.2858555e-06;1.778444e-05
styling;1.2393531e-06;1.6148919e-05
grid;2.1630249e-06;4.889031e-05
savior;3.5648496e-05;3.9726106e-06
unsafe;5.766804e-06;4.0173886e-06
honorable;1.2000204e-05;3.9224137e-06
supercomputer;1.4752488e-06;1.6510876e-05
douse;8.891927e-06;1.6617781e-06
dippold;1.7906037e-05;4.0298746e-06
administrator;2.4667854e-05;0.00012675268
arrive;0.00011141522;3.2143966e-05
percentage;9.142379e-05;6.543519e-05
springfield;7.2216817e-06;1.1504244e-05
techbook;1.1021404e-05;7.2645466e-06
visit;0.00022980775;2.9152852e-05
buyer;9.6500435e-06;7.080442e-05
egyptian;6.751725e-05;2.7943452e-06
netland;1.962276e-06;2.679654e-05
vesa;1.9041536e-06;0.0001959246
inspire;7.299168e-05;9.0622525e-06
synoptic;2.616846e-06;2.5732994e-05
athletic;2.6323821e-06;4.043761e-05
vxcrna;1.1178074e-05;1.053212e-05
stress;4.9165963e-05;1.698769e-05
intersection;4.3041628e-06;5.0389463e-05
kilometer;9.6589516e-05;3.5819367e-06
howabout;2.5452994e-06;1.3896513e-05
turtle;1.9565168e-06;2.9006798e-05
prevent;0.00045138452;0.00010515054
leonardo;1.5712834e-05;3.4031445e-06
treally;6.6250886e-06;2.3483242e-06
biochemistry;2.1059046e-05;3.0412117e-05
establishment;6.756372e-05;2.15802e-06
shaen;1.561187e-05;1.9416004e-06
horne;4.392225e-05;5.0486265e-06
vomit;7.781622e-06;2.2593565e-06
detweiler;4.461175e-06;2.0184629e-05
mustafa;1.0641411e-05;3.20041e-06
trading;9.740456e-06;1.8323526e-05
seller;6.4968644e-06;4.4832148e-05
deed;6.512624e-05;3.7928162e-06
eduwrite;4.0840596e-06;7.941465e-06
sinai;1.2731232e-05;3.402627e-06
unlv;1.9621302e-06;2.4480722e-05
inter;3.0490715e-05;1.982945e-05
pertain;2.2529373e-05;1.9956682e-05
licensing;1.2371424e-05;2.76003e-05
berlin;1.3544005e-05;9.320371e-05
function;8.993925e-05;0.0010178064
horror;4.43636e-05;1.7897739e-05
creationist;1.5209633e-05;2.0299033e-06
intake;3.9330385e-05;3.9777287e-06
apostle;0.00011940569;1.7321783e-05
stanford;0.00011578286;0.00042701204
isreal;2.0098278e-05;1.4657869e-06
evil;0.00044667182;1.3149559e-05
greenberg;1.590141e-06;1.9135854e-05
hartung;3.5199846e-05;3.6009576e-06
strobl;1.3282921e-06;2.3440138e-05
quotation;5.0438885e-05;6.3197085e-06
resistance;0.00014152385;8.117147e-05
utilization;5.98721e-06;9.566982e-06
soap;3.5630414e-06;1.0153854e-05
dividian;0.00014043818;1.8725419e-06
tall;2.5577741e-05;3.0801257e-05
gonzale;4.984745e-06;1.2534367e-05
nazism;2.0435533e-05;1.5457159e-06
concerned;0.00013845577;4.3354004e-05
epidemic;2.0451618e-05;2.0530772e-06
eaton;1.0406003e-05;5.903194e-06
symmetric;1.0110675e-05;1.8361397e-05
aerospace;3.474897e-05;3.4107426e-05
pact;2.046303e-05;1.5536048e-06
combustion;1.2652436e-05;2.5939312e-06
leftist;2.3263992e-05;1.5955824e-06
butit;1.5871708e-05;5.5005297e-05
linguistic;1.6374086e-05;6.771512e-06
thatwould;1.31459665e-05;4.540032e-06
learn;0.0005629352;0.00018069235
loyalty;1.540294e-05;1.8773751e-06
outrage;2.5788271e-05;2.2336349e-06
umich;2.451193e-05;0.00018913014
suit;7.538015e-05;7.0885464e-05
inconvenient;1.1281549e-05;4.215502e-06
telephony;2.6182677e-05;4.424924e-06
house;0.00092203484;0.00011490478
petroleum;7.4830277e-06;5.8401865e-06
darrin;1.4631348e-06;1.4532121e-05
jaeger;8.0567916e-05;2.2579306e-06
robert;0.00031092725;0.00061904924
degenerate;1.1900143e-05;2.9700298e-06
vulnerability;1.115663e-05;1.6331869e-06
button;5.882067e-06;0.00039615177
nineteenth;1.3173169e-05;1.5052296e-06
elin;1.1756036e-06;1.9856672e-05
doorbell;1.641401e-05;1.564736e-06
amazed;1.4881884e-05;3.0832114e-05
intermediate;4.478264e-06;3.470469e-05
ozzie;1.4858258e-06;6.926483e-05
compulsion;1.139615e-05;1.5073642e-06
lock;4.4690383e-05;0.00033768223
submission;1.3710299e-05;9.755214e-05
inquire;5.3764597e-06;3.4118977e-05
injury;7.211142e-05;0.00014092402
seater;1.1236285e-06;1.809661e-05
godwin;7.2906773e-06;3.4841134e-06
personality;6.9262656e-05;7.98255e-06
adolescent;1.44146725e-05;1.9896165e-06
hear;0.0012818115;0.0011043024
sysadmin;9.760438e-06;2.8879444e-05
sperm;2.0980566e-05;2.1203934e-06
muratoff;1.3260315e-05;1.5657182e-06
loop;1.2306739e-05;0.00028169755
cactus;2.3609127e-06;8.1231185e-05
spacecraft;0.00027671288;5.5962e-06
cyclone;2.0645753e-06;4.1038722e-05
assassin;3.9849047e-06;6.488676e-06
psyrobtw;3.4960292e-05;1.1618736e-05
spectacular;4.1139483e-06;1.8182458e-05
sound;0.0003643218;0.00107533
tower;3.334182e-05;0.00016859309
damned;8.0517475e-06;1.9380486e-06
intheir;1.6921e-05;6.7871256e-06
transition;1.8362894e-05;2.695554e-05
drove;5.0974368e-06;5.917372e-06
vojak;2.2752947e-05;1.6735312e-06
wvnvms;7.932831e-06;1.4902968e-05
positive;0.00020681726;3.1180964e-05
wallpaper;1.4077058e-06;1.52080665e-05
plate;1.8775505e-05;0.00019770715
weep;1.32921905e-05;1.4847492e-06
colonial;1.598214e-05;3.3563879e-06
alex;7.799171e-06;8.788891e-05
drop;0.00019187597;0.00041286997
donb;1.1738117e-05;1.5527042e-06
disregard;5.763211e-05;3.041735e-06
useto;2.2400643e-06;1.136969e-05
mancus;1.5102155e-05;1.0667088e-05
candida;0.00016099073;3.5868984e-06
taste;0.00013175815;2.6891568e-05
noone;1.9070385e-05;1.3439266e-05
classmate;1.17589225e-05;1.6367122e-06
debugger;1.5781819e-06;3.0841762e-05
itha;1.30145945e-05;1.1418115e-05
invoke;1.8570689e-05;9.843194e-05
cube;7.299531e-05;3.1035623e-05
virtual;6.4009882e-06;0.00038039716
seewhat;5.254243e-06;2.2744682e-06
dtate;1.7191737e-06;4.177039e-05
firstly;1.9611443e-05;1.1057996e-05
ofright;9.168476e-06;1.4665546e-06
gently;8.641174e-06;8.5187e-06
actual;0.00014723086;0.0001615098
honey;6.266726e-06;9.729292e-06
reaction;0.00032476464;1.4733825e-05
aperture;2.4740239e-06;2.5382264e-05
deuterium;9.279644e-06;1.6878219e-06
dirt;1.6976222e-05;5.1856834e-05
meltdown;1.97199e-06;1.3569003e-05
skeptic;2.165893e-05;1.2094238e-05
ignorant;0.000114537936;8.047235e-06
though;0.00081161683;0.00081711815
virus;7.1689064e-05;5.9529415e-05
tclock;7.3227e-05;1.7787788e-06
last;0.001119926;0.0012930379
breaker;6.3851057e-06;7.9409576e-05
chief;0.00016109334;4.9163614e-06
delaware;3.8637277e-06;1.380015e-05
bliss;1.0881357e-05;8.661172e-06
andrea;1.0086535e-05;1.4924466e-05
category;7.188668e-05;0.0001008005
collect;0.00011790961;5.7188332e-05
aryan;2.6838752e-05;1.562371e-06
gothamcity;1.5379213e-05;5.2506646e-05
rightful;7.999396e-06;1.6689967e-06
rage;2.6977632e-05;2.7374429e-06
mobility;4.732162e-06;1.7003955e-05
guardian;2.1108288e-05;2.6190216e-06
adaptation;8.2794895e-06;4.462124e-06
pearl;9.100025e-06;7.3499405e-06
fortran;1.9245315e-06;8.390298e-05
muffler;1.715343e-06;2.3434059e-05
neal;3.341752e-05;4.297041e-05
upside;6.40423e-06;7.472085e-06
halfway;7.0118276e-06;2.3374218e-05
simplistic;1.1752163e-05;1.0365399e-05
liability;1.7356922e-05;4.414231e-05
towards;0.0002808019;5.0195933e-05
dare;0.000105019455;5.0090202e-06
astrophysic;1.2676127e-05;1.8021648e-05
misleading;9.940297e-06;2.6403043e-06
cbnewsc;1.3645885e-05;7.417876e-06
ftcollinsco;5.877894e-06;1.3884252e-05
coat;6.583322e-05;7.678186e-06
pinout;1.5208537e-06;4.6279474e-05
critical;0.00012153945;2.4883042e-05
celica;1.4260172e-06;3.775735e-05
neck;4.9214916e-05;3.221833e-05
greenwell;1.389212e-06;1.8548855e-05
haveany;1.0681125e-05;1.446204e-05
coalition;3.4970897e-05;1.9292045e-06
legitimately;1.1433882e-05;2.0404502e-06
atmosphere;0.00018401556;3.3167805e-06
rjwade;1.341111e-06;3.1834534e-05
digex;0.00015139316;0.00018683073
decode;1.1624028e-05;9.000987e-05
ofpeople;4.217302e-05;2.4451938e-06
satya;2.6120573e-05;1.5260187e-06
pulse;2.0714028e-06;7.7469434e-05
mailer;3.4792045e-06;7.583358e-05
diagnosis;6.520607e-05;3.3097388e-06
entirety;9.715143e-06;1.7186565e-05
inhabitant;0.0001330349;2.2688441e-06
distributor;1.9601514e-06;5.1532737e-05
strider;1.8113305e-05;2.7769697e-06
stoop;1.001102e-05;1.9484414e-06
theseus;2.176041e-05;1.8542011e-06
soft;1.9935302e-05;0.00010590573
reverse;6.98181e-05;0.00014005709
heinous;1.1189203e-05;1.459148e-06
promote;0.00010925852;9.3792605e-06
responsiblefor;1.16410065e-05;1.6742367e-06
completion;8.361673e-06;1.1263177e-05
independence;0.0001000204;6.2180234e-06
elli;1.6554274e-06;1.8904104e-05
prof;3.6381618e-05;5.075078e-05
plainly;1.5028572e-05;2.3609261e-06
rubbish;6.629804e-06;4.707231e-06
photo;4.2041127e-05;0.00012344579
skipjack;5.9525013e-05;6.4065853e-06
balanced;2.6605672e-05;3.0870066e-05
thechristian;1.2101252e-05;2.3739126e-06
rightly;2.0103787e-05;4.75098e-06
mandatory;2.7958595e-05;2.2437248e-06
bureaucrat;1.1350832e-05;1.7898567e-06
yellow;1.3604246e-05;8.267075e-05
riot;5.636072e-05;4.166907e-06
warsaw;3.471158e-05;1.6582858e-06
gautjw;1.3876628e-05;1.7992558e-06
precede;2.5120116e-05;2.0589134e-05
blip;6.176625e-06;5.0810927e-06
detailed;5.499633e-05;6.5826316e-05
tour;3.960036e-05;4.225871e-05
censorship;3.371593e-05;4.6050295e-06
aristide;1.1026266e-05;1.3172e-06
gehrig;2.846042e-06;1.995437e-05
darn;8.735348e-06;4.339655e-05
friedman;3.4395543e-05;1.6646254e-05
segment;2.3729835e-05;7.7272976e-05
ofit;1.4846028e-05;1.1858736e-05
pump;6.470097e-05;3.9678496e-05
thickness;1.8081092e-06;1.6059934e-05
warlord;1.1266153e-05;1.4001123e-05
eighty;2.339468e-05;2.7322603e-06
abig;5.5805526e-06;1.2899781e-05
approach;0.00033557176;0.00018732279
rabin;4.327529e-05;1.9216686e-06
grievance;1.1905064e-05;1.5396354e-06
guess;0.00049838395;0.0004666363
keeper;6.5505214e-06;2.2226428e-05
sultan;1.3409295e-05;1.6841012e-06
underneath;4.4149274e-06;1.7176946e-05
jenk;2.0043428e-05;3.8365495e-05
speedy;2.0941136e-06;3.2783842e-05
guerilla;5.2821753e-05;1.7204694e-06
against;0.0018363212;0.000165027
yugoslavia;0.000102607526;2.0604602e-06
compulsive;9.432642e-06;2.4948956e-06
able;0.00051969686;0.0009380391
videotape;2.5451953e-05;2.6519494e-05
duane;2.9062467e-06;2.029402e-05
ncsl;8.5522945e-05;8.228007e-06
iraq;0.00010657316;1.915475e-06
legislative;4.9503353e-05;1.9389395e-06
leon;6.6626867e-06;2.3458286e-05
roth;4.6541587e-05;6.7047145e-06
willy;7.427379e-06;4.997242e-06
assurance;2.7309357e-05;1.1095153e-05
branch;0.0002418674;1.489609e-05
board;5.580627e-05;0.0011720349
colostate;7.952362e-05;8.641825e-05
chime;1.7964181e-06;2.1187721e-05
programmable;1.726602e-06;4.2794214e-05
down;0.0012939402;0.0011489725
ncsa;2.3823834e-06;0.000102991435
strive;3.4682987e-05;4.4278263e-06
overlook;2.8276078e-05;1.617844e-05
thug;6.712206e-05;2.4704605e-06
condemn;0.00020581213;6.8299573e-06
fodder;1.1786655e-05;1.6298711e-06
astronaut;9.022825e-05;3.6640658e-06
izmir;8.732112e-06;1.4319619e-06
wherein;1.085649e-05;6.5383383e-06
stereo;3.021978e-06;0.00018404964
manufacturing;1.5165384e-05;3.1167943e-05
reformat;1.2620951e-06;2.5721745e-05
butin;1.0810691e-05;3.4512107e-06
collide;5.28503e-06;9.84479e-06
vandalize;4.5801542e-05;2.435797e-06
beable;9.948386e-06;2.4718474e-05
dispute;0.00015045436;4.8070196e-06
erich;1.6210577e-05;3.682164e-05
closing;7.5494713e-06;2.2987302e-05
ghostview;1.6404673e-06;3.0028277e-05
daniel;0.0001561799;0.00028305224
thatwa;4.865537e-06;3.9038555e-06
chevy;1.6821606e-06;7.418916e-05
ssave;1.7148705e-06;2.9966857e-05
companion;1.1444382e-05;4.175826e-05
stumble;1.8831706e-05;4.3956356e-06
anarchy;3.2123327e-05;4.4087133e-06
finite;1.0261227e-05;2.280912e-05
centaur;5.0405753e-05;2.7998965e-06
rhetorical;1.2488602e-05;1.6908538e-06
cleartext;6.976289e-06;1.1319279e-05
thermal;2.4419745e-05;9.802837e-05
knob;1.6523485e-06;2.2664977e-05
grady;7.126453e-06;7.359245e-05
configure;1.7579332e-06;0.00015842663
creep;6.9773437e-06;8.920666e-06
processor;3.7372272e-06;0.0003459797
relieve;1.9583931e-05;7.181306e-06
bureau;5.605216e-05;3.084039e-05
rcander;1.8391787e-05;1.5403066e-06
agnostic;3.29133e-05;3.829272e-06
duos;1.1359078e-06;1.9097313e-05
negligent;1.3332378e-05;1.9152046e-06
courier;2.1654891e-06;1.8557517e-05
strobe;1.5614311e-06;1.8405088e-05
change;0.00086822204;0.0020885156
preferably;5.4034354e-06;8.771458e-05
koontzd;3.867689e-06;5.7942934e-06
theeffect;9.618501e-06;1.7096695e-06
sticky;2.882118e-06;1.7664477e-05
futile;9.7240745e-06;4.640441e-06
reactor;2.384228e-05;4.433112e-06
congressperson;1.0129809e-05;2.201891e-06
auburn;1.3219689e-05;2.1091608e-05
scoop;3.197303e-06;2.5201376e-05
viral;2.381593e-05;2.165731e-06
essentially;9.112126e-05;0.00013179642
officially;4.648727e-05;3.534257e-05
heresy;4.337822e-05;4.6958285e-06
boom;2.470444e-05;1.6591172e-05
profound;1.8107512e-05;1.910797e-06
disrupt;1.05037225e-05;6.7186843e-06
emulation;1.4050783e-06;4.7379333e-05
smale;2.2009253e-06;1.862497e-05
calmly;1.0375387e-05;1.4983235e-06
retire;2.595152e-05;2.5036634e-05
worthy;6.363058e-05;5.4450206e-06
authority;0.000553882;1.038096e-05
theisraeli;2.1335303e-05;1.1452461e-06
console;1.4800952e-06;7.44354e-05
retail;7.669368e-06;8.218217e-05
delicate;4.094185e-06;6.6870866e-06
spoof;5.135543e-06;3.839095e-05
accountable;2.4733152e-05;2.4348074e-06
useless;4.7993286e-05;0.00010458508
prophesy;2.7804532e-05;4.3488794e-06
conn;7.1487766e-06;4.434723e-06
turpin;5.9829265e-05;3.7962811e-06
holtsinger;1.0263169e-05;1.5877438e-06
bosnian;0.00018511366;1.8747505e-06
idbsu;4.103739e-05;5.572777e-06
