;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
guise;5.3627296e-06;7.4434047e-07;8.7120236e-07;1.349387e-06;1.0077822e-05;8.795596e-07;4.333061e-07;4.321725e-07;1.2022153e-06;2.130906e-05;3.927727e-05;4.4668647e-07;3.8948968e-07;1.4065675e-06;1.4434557e-05;1.1810941e-06;1.255343e-06;9.493324e-07;1.0699304e-06;9.3946863e-07;1.1928273e-06
president;5.146914e-06;1.4231052e-06;2.6979584e-05;3.9601466e-05;0.0019761208;1.7519428e-06;5.4911666e-06;7.582047e-06;1.8168159e-05;0.0008749043;0.0013584036;5.3135072e-06;4.5901656e-06;1.4944695e-05;2.013994e-05;0.011518697;7.3813993e-07;2.5738234e-06;6.063352e-06;4.7718795e-06;3.126609e-05
machinegun;1.7642983e-06;7.3802556e-07;1.2049371e-06;5.035871e-05;4.1263913e-05;8.438909e-07;3.759222e-07;5.3093174e-07;9.23687e-07;1.5474976e-05;1.2751602e-06;4.0038464e-07;3.4031427e-07;1.5457141e-06;8.997711e-06;1.7767036e-06;1.0216295e-06;1.0255904e-06;1.2594436e-06;1.1880356e-06;1.1335522e-06
vivaldi;0.00013991959;7.627889e-07;1.0736062e-06;9.351888e-06;1.3644657e-06;9.4979345e-07;3.747907e-07;2.474684e-07;8.9243974e-07;9.4836633e-07;7.501158e-07;4.17433e-07;3.381464e-07;1.5226791e-06;1.6783915e-06;1.0517239e-06;1.7172222e-06;5.578427e-06;3.8941566e-06;1.107876e-06;1.1788743e-06
flee;2.248812e-06;1.7079999e-06;1.9293607e-06;0.0002871095;1.2443427e-05;7.989403e-07;2.992224e-07;3.5657615e-07;1.7474489e-06;0.00068839354;1.258457e-06;3.2095014e-07;2.6815633e-07;2.360937e-06;3.341696e-06;0.00012899909;9.231908e-07;1.2030594e-05;1.8917976e-06;1.3505493e-06;1.5817473e-06
yassin;1.5436752e-06;1.0369141e-06;1.4657435e-06;9.340328e-07;1.7984582e-06;7.786085e-07;1.0920592e-07;1.2159124e-07;1.8259273e-06;0.00062815053;8.716379e-07;1.2032714e-07;9.692853e-08;1.5155846e-06;1.5335992e-06;2.0293458e-06;8.313214e-07;1.050176e-06;9.993412e-07;1.0886849e-06;9.5116263e-07
laughter;1.752735e-06;9.211052e-07;1.9069374e-06;4.1475294e-05;4.2364213e-06;1.6964663e-06;5.504282e-07;3.7294595e-07;8.939594e-07;2.5964341e-06;1.1901703e-06;6.1848357e-07;5.1213567e-07;2.7372178e-06;3.6344336e-06;0.00066502445;1.2662872e-06;3.0725828e-06;1.3570278e-06;1.6309542e-06;1.8222684e-06
foremost;2.4198819e-06;1.0172434e-06;1.4687197e-06;1.8349737e-06;2.4259723e-05;1.1029624e-06;6.918522e-07;1.0381656e-06;4.295255e-06;1.4065437e-06;1.1144814e-06;6.9601873e-07;6.172553e-07;3.5317425e-06;3.9448885e-05;1.6073512e-06;1.6362707e-06;2.7406728e-05;6.623293e-06;2.0864381e-06;1.2856326e-06
resultof;3.5724092e-06;8.357675e-06;1.3523799e-06;1.0601616e-05;1.6667573e-06;1.2230777e-06;5.7881994e-07;9.1360914e-07;1.1640797e-06;2.035292e-06;1.0425844e-06;6.0732555e-07;5.2150153e-07;1.9217525e-06;3.3104172e-06;1.1383781e-06;1.7903347e-06;3.0811494e-05;3.9957966e-05;2.4940407e-06;1.4628952e-06
mitchum;1.5640807e-06;7.733866e-07;1.7553197e-06;1.1498314e-06;8.468185e-07;8.9652934e-07;3.192754e-07;5.110198e-07;1.0563414e-06;9.1545087e-07;6.7994927e-07;3.3427682e-07;2.9055676e-07;8.931919e-05;1.5567177e-06;9.114941e-07;1.6244106e-06;7.662996e-07;1.0286251e-06;7.985723e-07;8.648401e-07
strongly;3.438801e-06;5.544136e-06;9.1824186e-05;0.00012941756;0.00023722836;3.3676667e-06;1.758782e-05;0.0001432361;2.9427802e-05;6.196732e-05;0.00014280532;1.5508018e-05;1.594914e-05;0.00018474918;0.00016599495;2.4206587e-05;3.3421393e-06;0.00014273569;0.00011828901;4.807855e-05;1.0379764e-05
construction;4.262257e-06;2.0628365e-06;0.00018633631;6.352201e-06;0.00013427853;1.4582679e-05;1.3731792e-06;4.813861e-06;0.00013522214;4.8958776e-05;2.3099244e-06;1.4008702e-06;1.2323422e-06;4.2799343e-06;4.5617057e-06;0.0001229483;4.075838e-06;1.4111623e-05;0.00013253232;0.0002637807;2.2220836e-05
adequate;5.109706e-06;3.0904077e-05;4.5619432e-05;4.276997e-06;5.6010726e-05;6.554956e-06;1.4299253e-05;0.0002454313;5.0853714e-06;3.5016697e-06;7.959119e-05;1.3354946e-05;1.3356444e-05;0.00010182362;7.1015575e-06;6.070505e-06;2.8446177e-06;2.2541215e-05;3.456864e-05;0.00010378076;4.0744773e-05
reminder;3.143942e-06;2.3330667e-05;5.2842884e-06;1.48869285e-05;1.5857064e-05;1.6759152e-06;9.503085e-07;2.3444088e-06;3.8841627e-05;2.3069063e-06;1.5016294e-06;9.823452e-07;8.773553e-07;4.2626e-06;3.1177617e-05;1.7519046e-06;3.9586635e-06;2.281605e-05;1.4365964e-05;1.8653406e-06;4.117855e-06
democrats;1.5198834e-06;7.7175906e-07;1.3552615e-06;4.8521515e-06;0.00011530799;8.360909e-07;3.003809e-07;6.022571e-07;1.198999e-06;2.2846355e-06;2.3622931e-06;3.1881194e-07;2.6678225e-07;1.75377e-06;2.1460037e-06;6.4495915e-05;1.0648766e-06;1.0329376e-06;1.2142204e-06;1.2123276e-06;1.2964958e-06
trot;1.6375051e-06;1.069615e-06;1.3362978e-06;8.919469e-06;1.8254493e-06;9.916514e-07;2.6191418e-07;4.4016207e-07;5.6809e-06;4.0750797e-06;2.5100719e-05;2.8316566e-07;2.4815859e-07;1.2468868e-06;1.3134919e-06;1.0125061e-06;1.4865345e-06;8.2668026e-07;8.2521683e-07;2.3988605e-05;1.2045078e-06
wire;5.8638343e-06;6.3143084e-06;0.00014084994;3.377287e-06;5.315797e-06;0.0002412684;5.1478632e-06;3.6205763e-06;3.7283124e-05;2.7166125e-05;0.0001319691;5.711363e-06;5.424659e-06;1.0427856e-05;3.3848323e-06;1.0842346e-05;1.4854143e-05;1.149217e-06;1.7565668e-06;0.0038140053;5.01784e-06
benedikt;1.5426642e-06;7.4879034e-07;1.0263863e-06;1.0606753e-06;1.1288367e-06;9.898155e-07;3.5606368e-07;5.5282766e-07;7.767076e-07;1.0313158e-06;7.5510195e-07;3.7551294e-07;3.0321775e-07;1.5072965e-06;1.544699e-06;6.068994e-07;1.1872648e-06;4.1802305e-06;0.00053230947;7.4024035e-07;8.360435e-07
horizon;3.59772e-06;1.5083781e-05;0.00042855306;1.5350082e-06;2.7413828e-06;4.8853985e-06;3.9181614e-07;1.2192339e-06;6.24192e-06;4.2911888e-05;1.2706057e-06;4.140791e-07;3.6577165e-07;8.592548e-06;1.71859e-06;2.497626e-06;3.0345989e-06;4.022025e-06;1.6157053e-06;1.2455448e-05;1.5786187e-06
perpetrator;1.7839413e-06;7.8847336e-07;1.3181185e-06;6.907609e-05;2.8107747e-06;7.978157e-07;3.629753e-07;3.8144472e-07;9.1661684e-07;8.768634e-05;9.958643e-07;3.8765438e-07;3.2630314e-07;1.6686447e-06;5.62699e-06;2.3635052e-06;1.0297513e-06;2.6845652e-05;2.6971563e-06;1.1311112e-06;1.0650963e-06
cardena;1.4166723e-06;6.509302e-07;9.0820197e-07;9.710644e-07;9.559468e-07;7.006478e-07;1.8755617e-07;2.595763e-07;7.936343e-07;9.918474e-07;7.458067e-07;1.9841261e-07;1.6354093e-07;1.1885187e-06;1.4863615e-06;6.6438446e-07;1.0813357e-06;0.00012214624;1.7176458e-06;8.905642e-07;8.168043e-07
jerry;0.00061347417;1.0255685e-05;1.7856657e-05;2.3058217e-06;8.280095e-05;0.00012763486;2.2043507e-05;5.278609e-06;1.8646993e-05;1.515754e-06;3.2979486e-05;2.417662e-05;2.216742e-05;3.982271e-06;0.000785007;2.648546e-06;0.000119443845;1.9262989e-06;2.9809762e-06;0.00023466478;6.0282888e-05
hillary;4.756982e-06;1.4266669e-06;1.7320211e-06;7.189826e-05;8.095676e-05;1.2356905e-06;7.340299e-07;1.0600457e-06;1.0152779e-06;1.2786101e-06;1.1936713e-06;7.772725e-07;6.617745e-07;1.7810108e-06;1.7424449e-05;1.411848e-06;1.6672278e-06;9.063614e-06;8.749431e-06;1.4431964e-06;1.2861391e-06
manyother;2.097267e-06;8.608347e-07;1.6625785e-06;1.6526052e-06;8.900901e-06;1.065432e-06;8.436563e-07;8.903075e-07;1.3093381e-06;1.9174909e-06;1.0469604e-06;8.3903933e-07;7.594861e-07;1.0267842e-05;6.925974e-05;1.2185768e-06;1.4666483e-06;1.4008886e-05;2.0648522e-06;1.3432507e-06;1.0974031e-06
eachother;1.6631033e-06;8.5201543e-07;7.707932e-06;1.4488675e-06;1.8342586e-06;1.0127154e-06;5.88766e-07;6.0400737e-07;1.16378e-06;3.1641575e-05;8.65907e-07;5.899484e-07;5.1897274e-07;2.1702688e-06;2.7793276e-05;1.5141025e-06;1.2106758e-06;2.8416353e-05;6.6305156e-06;1.1653948e-06;1.0165236e-06
healy;2.6160931e-05;9.592184e-07;1.8039497e-06;1.9280105e-06;1.7529912e-06;1.1145545e-06;7.174153e-07;8.611407e-07;2.5644104e-06;1.3443904e-06;1.1262886e-05;7.342202e-07;6.0723033e-07;2.1181355e-05;2.4186709e-06;1.3534726e-06;2.0030693e-06;5.109985e-05;0.0001983018;9.610185e-07;1.330256e-06
presumably;2.1218808e-05;6.80886e-05;3.313222e-05;7.7738885e-05;9.7315766e-05;6.442082e-05;1.112209e-05;8.127138e-05;4.4640483e-06;2.4200642e-06;0.00039553083;1.0631571e-05;1.0030157e-05;8.21608e-05;9.728326e-06;2.2415847e-05;5.474063e-06;7.1247174e-05;0.000103901235;7.5065045e-06;3.3743552e-06
sinful;1.5839294e-06;8.221705e-07;1.144199e-06;1.1885993e-06;1.4463427e-06;8.3286864e-07;2.676685e-07;3.3998592e-07;9.345502e-07;1.3714122e-06;9.719105e-07;2.8114857e-07;2.2860327e-07;1.4814026e-06;2.4347457e-06;9.474794e-07;1.0289532e-06;0.00044061057;1.2187978e-05;9.561979e-07;9.879865e-07
underway;1.5262345e-05;1.7992413e-06;1.056897e-05;5.1300694e-06;3.880525e-05;3.2488588e-06;3.5512636e-07;8.065011e-07;6.617686e-05;4.3005416e-06;3.847125e-05;3.796507e-07;3.1682868e-07;2.7658461e-06;1.8943383e-06;4.9281203e-05;2.7488645e-06;1.9029674e-06;1.5774455e-06;1.72658e-06;1.9001106e-06
raphael;2.884045e-06;8.1330825e-07;1.0812354e-06;1.1988724e-06;1.4562651e-06;1.2357942e-06;4.2832124e-07;4.3284194e-07;1.1187235e-06;1.3392621e-05;1.0932225e-06;4.7945866e-07;3.7862694e-07;1.4103218e-06;2.034993e-06;1.5101282e-06;1.413365e-06;7.739209e-06;1.4056086e-06;1.090075e-06;6.1998086e-05
orlando;3.48256e-05;2.0041844e-06;2.3593966e-05;1.3532184e-06;1.2712422e-05;1.910259e-06;5.463099e-07;5.458339e-07;4.2663698e-05;1.949008e-06;1.2559668e-06;6.3816077e-07;5.2852516e-07;3.0088843e-06;1.6036904e-06;0.000104222054;4.7608817e-05;1.0534802e-06;1.2319064e-06;4.095318e-06;7.0212373e-06
registry;1.8842643e-06;1.5493266e-05;5.722823e-06;1.7066784e-06;8.586079e-05;1.2718468e-06;4.7917354e-07;2.4758588e-06;8.760173e-06;1.459695e-06;2.6629788e-05;4.8140316e-07;4.3894735e-07;7.048009e-05;2.1209332e-06;1.7033093e-06;1.768699e-06;9.243849e-07;1.5050497e-06;4.587549e-06;1.2334189e-06
entropy;1.5795563e-06;2.505584e-06;1.606314e-06;8.5823154e-07;1.964173e-06;1.1520308e-06;2.447108e-07;6.5040444e-07;6.018049e-05;1.2967478e-06;0.00024321121;2.601395e-07;2.1706377e-07;1.8938902e-06;1.1613921e-06;9.000221e-07;2.3110154e-06;1.556873e-06;8.5220945e-06;1.0038315e-06;1.6433239e-06
horizontal;2.2968516e-06;3.320436e-05;5.140349e-05;1.0166231e-06;1.4030311e-06;0.00074040185;6.571755e-07;1.157815e-06;3.2118137e-06;1.0963055e-06;1.3359297e-06;7.196429e-07;6.2140924e-07;1.9586319e-06;1.0964802e-06;1.0004915e-06;5.3835042e-06;9.501947e-07;1.1791197e-06;4.1992644e-05;1.3497685e-06
interpret;3.5604676e-06;4.900428e-05;4.0745475e-05;0.00022861657;0.00015808303;2.3173573e-06;1.2782446e-06;7.6080355e-06;7.742047e-05;3.870104e-06;9.763101e-05;1.2688135e-06;1.1063196e-06;4.364355e-06;9.241318e-06;3.0902095e-06;2.5684694e-06;0.00079028774;0.0004215686;5.1060074e-06;1.4883641e-05
steering;1.7893564e-06;9.4922825e-07;1.4660567e-06;9.244849e-07;1.0621393e-06;1.2259212e-06;4.5224212e-07;5.7897626e-07;7.897452e-07;8.050722e-07;1.0176427e-06;4.9375876e-07;4.525745e-07;1.2740467e-06;1.0779048e-06;8.6246615e-07;1.8695122e-06;7.228569e-07;7.318438e-07;0.00042017823;1.1771655e-06
desire;0.0006681145;0.00013149767;0.00019481998;0.00013350992;0.0005571314;1.47523515e-05;3.3008484e-05;0.0001284144;9.638456e-05;0.00012908451;0.00010396831;3.0219579e-05;2.9741936e-05;8.273202e-05;0.00035551414;1.6414384e-05;1.3531921e-05;0.0007423921;0.00020245985;7.6060683e-06;2.1574939e-05
diaspora;1.1585997e-06;7.366101e-07;1.0397167e-06;9.157172e-07;1.3490708e-06;7.4330916e-07;1.5916577e-07;2.184403e-07;1.1460738e-06;0.00015273852;7.689441e-07;1.7195318e-07;1.426832e-07;1.2551991e-06;1.4478467e-06;1.3949444e-06;9.926508e-07;1.6206203e-06;1.1316646e-06;8.70243e-07;8.308968e-07
qualification;2.154953e-06;1.1970202e-06;4.4936783e-06;1.9464946e-06;4.752841e-05;1.2534045e-06;1.2666919e-06;1.4848374e-06;2.2851784e-05;2.4106663e-05;3.0395108e-06;1.2871951e-06;1.149433e-06;8.0809095e-06;0.00014092357;4.544149e-05;2.7003641e-06;1.1561899e-06;1.5514337e-06;1.2989381e-06;2.633234e-05
group;0.00067746016;0.0006769895;0.00039992767;0.0011073836;0.0009812482;0.00014356452;0.00031917542;9.122959e-05;0.0032218287;0.0016757592;0.0008392631;0.0003305761;0.00033502;0.0019406516;0.0024235279;0.0019362961;0.008864597;0.0013016036;0.0007691886;3.7511963e-06;2.4612731e-05
subsequently;2.1285457e-06;1.6224429e-05;3.1795494e-06;6.3162042e-06;3.693739e-06;8.032239e-06;8.9997343e-07;3.0153603e-06;1.868654e-05;3.5089008e-05;1.531001e-06;9.123873e-07;8.187933e-07;8.4844476e-05;3.4131144e-06;3.0740139e-06;3.273598e-06;2.0828416e-05;2.0818637e-05;2.3487378e-06;1.3092852e-06
bdira;1.2178588e-06;7.116432e-07;9.749042e-07;8.803998e-07;1.3095209e-06;7.307615e-07;1.6032587e-07;2.11719e-07;1.1054337e-06;0.00021122536;7.580349e-07;1.735524e-07;1.4458543e-07;1.2206948e-06;1.4931127e-06;1.3244327e-06;1.0220593e-06;9.0202394e-07;9.642197e-07;8.3205083e-07;8.028482e-07
daystar;1.5315148e-06;1.108066e-06;9.744097e-07;8.1532994e-07;9.556633e-07;0.00026085594;3.5685508e-07;3.0544518e-07;9.86124e-07;8.390785e-07;1.0537218e-06;4.0288697e-07;3.1818522e-07;1.2633678e-06;1.0938596e-06;5.6096053e-07;2.6117425e-06;7.167577e-07;9.671724e-07;1.2418229e-06;1.0153444e-06
saudi;1.2348978e-06;1.0486198e-06;1.4498156e-06;1.0314043e-06;1.418533e-06;9.2974284e-07;1.687517e-07;2.0200076e-07;1.5834532e-06;0.00049521384;7.756346e-07;1.8675686e-07;1.5393417e-07;1.2086326e-06;1.7119748e-06;2.2072627e-06;9.570396e-07;9.730378e-07;1.140001e-06;1.1628658e-06;9.452785e-07
introduction;3.0950316e-06;0.0001191614;1.9524656e-05;1.4015671e-05;4.715454e-05;2.0770576e-06;6.649748e-07;8.496463e-06;0.0011097811;4.415732e-06;4.5923243e-05;6.354995e-07;6.116906e-07;8.639347e-05;3.11184e-06;7.907833e-05;5.0389817e-06;6.5008964e-05;1.625181e-05;7.3548317e-06;7.918566e-06
yogi;1.7309758e-06;9.663397e-07;1.4669868e-06;1.4244446e-06;1.7207963e-06;1.1957618e-06;7.9295154e-07;8.179798e-07;1.2427115e-06;1.518752e-06;7.279315e-05;8.5847466e-07;6.8854354e-07;1.9877064e-06;1.533725e-06;5.568022e-05;1.3668359e-06;2.6481432e-06;5.847087e-06;1.4506589e-06;9.715475e-05
shopper;0.00011948489;1.2570987e-06;1.0365457e-06;1.0242165e-06;1.950788e-06;6.8090885e-05;7.5326506e-07;2.5117927e-07;1.9539802e-06;8.40238e-07;1.0011894e-06;9.127746e-07;7.3015946e-07;1.4501985e-06;2.3923376e-06;6.4458004e-07;7.275023e-05;8.674539e-07;1.1186339e-06;1.444112e-06;1.2549997e-06
theaction;1.9313636e-06;8.1963475e-07;1.660661e-06;1.0935144e-05;2.5378564e-05;8.995406e-07;6.2305935e-07;8.3755896e-07;1.2074996e-06;1.6140057e-05;1.3768599e-06;6.7003356e-07;5.4917416e-07;1.8236653e-06;6.9679077e-06;9.069864e-06;1.1009902e-06;1.3093186e-05;1.9465836e-06;1.2925617e-06;2.9156972e-05
inone;2.3781201e-06;1.9570098e-05;1.7891209e-06;3.535374e-05;1.5834812e-06;1.345977e-06;5.519668e-07;7.707637e-07;1.7125082e-06;2.3641614e-06;9.254959e-07;6.094328e-07;5.3066356e-07;9.031618e-06;2.8100023e-06;1.3045299e-06;1.1251239e-05;1.8386912e-05;2.0812731e-06;1.2119252e-06;1.1309047e-06
inspect;2.0297866e-06;3.5580262e-05;2.6965192e-06;3.3228273e-05;2.6541418e-06;2.7912389e-05;1.0236533e-06;2.0232515e-06;7.5152434e-06;4.910516e-06;1.8767646e-06;1.1065089e-06;1.0179276e-06;2.3676562e-06;2.3772452e-06;5.397196e-05;3.3036906e-06;1.113303e-06;1.3715805e-06;6.5887405e-05;2.16625e-06
laurie;0.0001768159;9.563247e-07;1.6708774e-06;1.4866392e-06;1.3673327e-06;1.2470377e-06;8.5365235e-07;5.1777823e-07;1.3831383e-06;1.1714089e-06;1.3949125e-06;9.470151e-07;7.576544e-07;1.3361748e-05;1.792689e-06;7.012151e-06;2.3586713e-06;7.740714e-06;1.5933343e-06;1.656578e-06;5.9212944e-05
dseg;9.096596e-05;1.5057774e-06;0.0008809059;4.263204e-06;4.0924742e-06;3.0269757e-06;1.7641945e-06;3.041637e-06;1.6203129e-06;9.941865e-07;1.0903155e-06;1.8277711e-06;1.8147092e-06;1.3837443e-05;2.2329255e-06;1.6403733e-06;3.2641988e-06;8.5107183e-07;8.8393136e-07;0.00066927564;7.7930945e-06
reynold;3.3833232e-05;6.3087164e-06;3.0503363e-06;1.6777001e-06;4.4177923e-05;0.000107867076;1.136994e-06;2.0716857e-06;1.0382798e-05;1.1869014e-06;1.7234089e-06;1.264823e-06;1.0183169e-06;4.5606073e-05;2.6892462e-06;2.1935364e-06;5.2323917e-06;9.1462766e-07;1.8202368e-06;1.5201093e-06;3.1432795e-05
undergraduate;2.221481e-06;1.3729598e-06;1.5975098e-06;7.689265e-07;1.6659403e-06;4.45588e-06;1.6833187e-07;3.4445446e-07;7.301296e-05;6.5090258e-06;1.2566293e-06;1.843232e-07;1.5242951e-07;1.8826443e-06;1.3330204e-06;1.0072697e-06;4.2675574e-06;1.0104083e-05;1.4749094e-06;1.0985428e-06;1.0834735e-06
generator;5.457018e-06;6.701908e-06;4.0237435e-05;1.9547655e-05;2.6622465e-06;2.7516126e-06;5.141679e-07;1.1961206e-06;0.00052398554;1.3486538e-06;6.953341e-05;5.784716e-07;5.4179867e-07;3.538973e-06;1.4206935e-06;1.6946037e-06;5.340907e-05;1.216687e-06;1.9910926e-06;0.00027379536;2.1394405e-06
allegation;1.9244355e-06;1.0332361e-06;1.1638752e-05;0.0002520778;4.0273204e-05;1.0636492e-06;4.946463e-07;7.9443066e-07;1.476059e-06;0.0001241872;1.797803e-06;5.294945e-07;4.5296179e-07;2.2211061e-06;3.6207616e-06;2.3239198e-05;1.1079251e-06;1.4763094e-06;1.7300034e-06;3.2634284e-06;1.4479727e-06
boggs;2.0100783e-06;6.7570716e-07;9.040266e-07;9.872194e-07;1.0007197e-06;8.894304e-07;3.3643857e-07;3.1711213e-07;8.634872e-07;8.2875584e-07;9.1272585e-07;3.9228192e-07;3.0087097e-07;1.161772e-06;1.1686395e-06;8.802277e-07;1.2307127e-06;6.473699e-07;7.515634e-07;1.1014833e-06;0.0002035943
eight;3.2643754e-06;5.0688864e-06;0.00013663933;7.0883325e-05;0.00013892513;0.00017420464;2.5946426e-06;6.9730418e-06;0.00012920116;0.00023725479;3.8999965e-06;2.7757953e-06;2.263887e-06;6.0124854e-05;4.203952e-06;0.00040408154;5.311745e-06;5.5731043e-06;3.814529e-05;3.3100452e-05;0.00017349975
longtime;8.860706e-05;1.594488e-06;1.0998457e-05;1.6346e-06;2.4473077e-06;2.2323076e-05;8.88316e-07;4.6877443e-07;2.2699014e-06;1.2156686e-05;1.1697266e-06;9.922229e-07;8.2052554e-07;2.414817e-06;3.3789365e-06;1.7442318e-05;6.296506e-06;9.966458e-07;1.2775456e-06;2.6605599e-06;1.9523702e-06
preventive;1.5981085e-06;6.5771346e-06;2.5790678e-06;1.2907009e-06;3.7648063e-06;3.234616e-06;4.7420428e-07;1.4958554e-06;8.810354e-06;1.8433147e-05;1.13688e-06;4.857131e-07;4.3595614e-07;0.000104996354;2.0281655e-06;7.4014674e-06;2.1149729e-06;1.0745266e-06;1.4332168e-06;1.0957752e-06;1.1808006e-06
invariably;3.2176483e-06;1.0461466e-06;8.043658e-06;7.782545e-06;8.448142e-06;1.381496e-06;6.117592e-07;9.58738e-07;1.4250271e-06;3.3290315e-05;1.2259916e-06;6.6479265e-07;5.457128e-07;1.9332965e-06;2.6263665e-06;2.2566473e-06;1.4196886e-06;1.5078777e-05;3.503489e-06;6.854552e-06;2.2894117e-05
password;3.0181411e-06;1.857619e-05;3.7236598e-06;9.735755e-07;2.8511743e-06;5.48796e-06;1.2277673e-07;5.6731994e-07;0.0006250835;1.4930058e-06;0.00038808407;1.3239925e-07;1.1446684e-07;2.928909e-06;9.796331e-07;1.3136296e-06;4.997299e-06;9.759857e-07;1.249528e-06;1.4545502e-06;1.8707092e-06
underscore;3.2103076e-06;8.5432623e-07;1.7577604e-06;1.4745954e-05;5.1190695e-05;8.967303e-07;5.492227e-07;1.210219e-06;1.2401281e-06;4.7701524e-06;1.5008577e-06;5.7356715e-07;5.1446136e-07;5.0121344e-06;3.4824873e-06;1.6624325e-06;1.2348911e-06;3.2770638e-06;1.4543214e-06;5.408989e-05;1.2111033e-06
zoom;3.0002966e-06;0.00015012079;2.407856e-06;1.471034e-06;1.3548684e-05;7.251293e-05;4.2301232e-07;1.2577686e-06;0.00019645617;1.0163963e-06;1.4464763e-06;4.977776e-07;4.4048465e-07;1.8308763e-06;1.3094534e-06;1.0689862e-06;9.55903e-05;7.621069e-07;1.1802707e-06;1.8305871e-05;1.304743e-06
fund;1.3756961e-05;1.3666371e-06;0.0011649136;1.2306438e-05;0.0022647772;1.1888337e-06;5.6691584e-07;9.680732e-06;0.00011449154;0.00010447557;0.0005153861;5.1536074e-07;4.7491633e-07;9.763128e-05;5.06871e-06;2.4827856e-05;1.0804532e-06;1.6483564e-06;7.995058e-06;2.175486e-06;2.8264867e-06
step;5.387864e-06;0.00031742346;0.0002907616;0.00012341962;0.00035484877;0.00018531011;6.1722276e-05;0.00041186486;0.00057752774;0.00028743377;0.0009139611;5.7503505e-05;5.7049347e-05;0.00035254768;0.00010926139;0.000353544;1.8600884e-05;0.00022647835;0.00014806476;8.561884e-05;0.00036781497
rant;1.0802613e-05;9.1746256e-07;1.6227505e-06;7.8323465e-06;3.4542372e-05;1.0433141e-06;2.6205673e-06;1.7496678e-06;1.4150759e-06;1.7240762e-06;1.7888789e-06;2.6911116e-06;2.3604996e-06;2.0533696e-05;0.00030416815;2.118194e-06;1.8218109e-06;2.559204e-06;2.1412602e-06;1.2397012e-06;3.1963373e-05
junction;2.3124544e-06;1.3061017e-06;1.8299268e-06;3.828296e-06;1.2515728e-06;1.5767372e-06;5.77549e-07;6.0340864e-07;8.413062e-06;8.6057725e-07;9.907839e-07;6.675346e-07;6.0600155e-07;5.0837093e-06;1.3609604e-06;9.91312e-07;2.9580275e-05;7.442631e-07;9.1743635e-07;0.0002097977;1.2312659e-06
tunnel;4.157348e-06;1.7478723e-06;1.487247e-05;7.427333e-05;3.8491385e-06;6.487882e-06;9.2832204e-07;1.2291622e-06;3.0187019e-05;7.5142816e-06;1.386422e-06;1.0488982e-06;9.355061e-07;6.0956587e-05;2.8714073e-06;2.1704345e-06;4.579934e-05;1.3525018e-06;1.6784455e-06;1.2278487e-05;1.4432e-06
hmmmm;2.843204e-06;1.0575902e-06;3.6326453e-06;1.7484012e-06;1.9911297e-06;1.3900253e-06;1.6272777e-06;2.0405187e-06;1.3609016e-06;1.3103303e-06;3.8364746e-05;1.67318e-06;1.4581098e-06;7.5358394e-06;2.6745704e-06;1.6758516e-06;1.9519957e-06;2.2343465e-05;2.6760099e-05;2.84845e-05;1.075268e-05
impair;1.1491062e-05;1.4967461e-06;3.1615193e-06;2.407266e-06;1.2008483e-05;1.3265194e-06;2.1453247e-06;2.8641716e-06;5.9152057e-06;1.3113917e-06;1.2373807e-06;2.1661872e-06;2.0631453e-06;0.00011870468;4.6481724e-05;2.3547893e-06;3.4523134e-06;3.3790097e-06;2.2052905e-06;7.153701e-05;1.4833492e-05
defective;3.3232514e-05;1.6486646e-06;2.0741552e-05;1.3611057e-06;1.513547e-06;0.00014431821;1.235347e-06;1.2538297e-06;2.243465e-06;1.0833431e-06;1.2227596e-06;1.3183159e-06;1.1251185e-06;2.7582772e-05;1.9129338e-06;1.2542849e-06;4.2502184e-06;8.722422e-06;1.8956571e-06;2.2775017e-05;1.625102e-06
wiring;2.546326e-06;3.1333454e-06;2.7739795e-06;1.2099715e-06;1.3448305e-06;2.8170532e-06;6.417568e-07;8.953576e-07;1.0968997e-05;8.301892e-07;1.2300942e-06;7.130491e-07;6.7522916e-07;2.4132858e-06;1.3068285e-06;9.169083e-07;3.792536e-06;7.8528177e-07;6.63062e-07;0.0008470553;1.5301883e-06
abouttheir;1.9523861e-06;7.712315e-07;1.4628138e-06;5.9754475e-05;1.4269058e-06;8.4237126e-07;3.8762713e-07;5.196749e-07;8.141961e-07;9.2303657e-07;1.0421171e-06;4.148724e-07;3.588455e-07;1.7145914e-05;2.1962892e-06;1.081091e-06;1.2112014e-06;4.96253e-06;1.3643089e-06;3.2409625e-06;9.807421e-07
fulfillment;1.3563631e-06;7.2587295e-07;1.3035312e-06;1.1658665e-06;2.031635e-06;7.314392e-07;2.1092755e-07;3.3280864e-07;1.1997894e-06;5.166614e-05;8.9893535e-07;2.2062933e-07;1.831589e-07;1.5022107e-06;1.819727e-06;1.4031793e-06;1.0629154e-06;0.00016007715;2.4554681e-06;9.631674e-07;8.8816705e-07
optimistic;7.1977634e-06;4.7962592e-05;0.0001626663;1.4043815e-06;2.7792578e-06;1.6637123e-06;5.6823495e-07;1.847658e-06;2.2587008e-06;1.2193882e-06;1.214281e-06;6.0401237e-07;5.3305206e-07;2.4987219e-06;1.4762932e-06;1.4805878e-06;2.3757677e-06;6.326927e-06;1.4853492e-06;2.1373064e-05;1.1936854e-05
