;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
moin;5.407554e-07;4.771385e-07;9.967633e-07;6.8864574e-07;5.943579e-07;1.0625579e-06;3.6832967e-07;5.509073e-07;8.430349e-07;4.950684e-07;9.65699e-07;9.544228e-07;1.0690369e-06;1.2159667e-06;1.5782625e-06;7.418102e-07;0.00033788494;9.39554e-07;4.6280633e-07;9.928903e-07;3.9939843e-07;8.9919206e-07;8.0321746e-07
paris;0.00010341209;8.27697e-07;3.5658366e-05;2.9885489e-06;1.7877503e-06;2.470434e-06;7.9562926e-07;1.3929498e-06;1.8293635e-05;9.027519e-07;2.3814432e-06;0.00035370397;2.3497817e-06;1.9189317e-06;4.6527944e-06;6.720283e-05;1.7822128e-06;9.1050543e-07;9.1497594e-07;1.5072061e-05;8.1900447e-07;6.05229e-06;1.4728084e-05
lawyer;3.0415447e-06;5.377954e-06;2.269442e-06;1.1165348e-06;2.380245e-06;1.5436231e-06;4.5319994e-06;0.0002815182;0.00015421161;6.0103357e-06;0.00048284492;8.517979e-06;8.914854e-05;2.5257289e-06;4.903565e-06;2.2332492e-06;5.905828e-05;4.0452207e-05;5.581448e-06;3.5350283e-06;4.627577e-06;2.5418678e-06;0.0004969122
ottolini;5.8368154e-05;2.700248e-07;2.7150218e-06;1.4525963e-06;1.026746e-06;2.0039163e-06;2.4602025e-07;7.848273e-07;2.168489e-06;2.760515e-07;8.996558e-07;1.0493567e-06;1.6471417e-06;9.226824e-07;7.2816033e-07;1.1005251e-06;5.7319005e-07;1.2259296e-06;2.840197e-07;4.3686487e-05;2.5344974e-07;1.9835015e-06;1.0914499e-06
prettier;8.826222e-07;3.4951637e-07;1.0914227e-06;6.8581835e-07;7.1600186e-07;9.25242e-07;3.2896514e-07;6.6153973e-07;6.3971737e-07;3.525127e-07;1.0023817e-06;8.266036e-07;0.0002943256;7.6841303e-07;6.7200176e-07;8.495371e-07;8.677507e-07;9.922533e-07;3.8082337e-07;1.0281683e-06;3.465665e-07;5.733896e-07;1.1687694e-06
ciceran;1.5791868e-06;5.0925627e-07;2.2668485e-06;9.63437e-07;6.247787e-06;0.00021845284;5.39974e-07;8.090804e-07;6.614533e-07;5.0251316e-07;9.170011e-07;7.8045997e-07;3.409624e-05;6.5002513e-07;6.0782025e-07;8.5796233e-07;1.1643547e-06;1.2140437e-06;5.4438897e-07;1.0476366e-06;5.604932e-07;1.0336607e-06;1.0725383e-06
iici;1.2285929e-06;4.6112805e-07;1.2206673e-06;1.02586e-06;0.0007855449;2.3369066e-06;4.5014144e-07;1.371859e-06;5.4826154e-07;4.819133e-07;1.052871e-06;6.160978e-07;9.741111e-07;4.2350695e-07;6.112102e-07;7.432952e-07;6.5395835e-07;1.6787277e-06;5.245888e-07;9.556056e-07;4.953355e-07;1.2816431e-06;6.193869e-07
pathetic;1.3306852e-06;1.318729e-06;1.9822496e-06;2.303235e-06;1.3517188e-06;1.1972927e-06;1.2344377e-06;1.1173437e-06;3.477703e-06;1.430873e-06;1.8990123e-06;3.629286e-05;0.00012952555;2.6852422e-06;1.2903892e-06;0.00010259367;5.946928e-06;1.2460703e-06;1.4425609e-06;1.3859578e-06;1.3010822e-06;1.1171986e-06;3.8849474e-05
await;2.0643142e-06;2.6141056e-06;1.5810234e-06;1.532342e-06;6.218778e-06;1.8526003e-06;2.280015e-06;2.0399373e-06;4.134257e-06;2.7230658e-06;4.462252e-05;0.00011396397;6.672897e-06;5.5655037e-05;4.1638785e-05;1.499906e-06;8.383898e-06;2.9189628e-06;2.7961357e-06;6.143354e-06;2.3498005e-06;2.843577e-06;1.1069882e-05
judas;2.2835802e-06;3.1773214e-07;4.384705e-06;1.3618903e-05;9.580771e-07;1.3992926e-06;3.034832e-07;1.3506972e-06;1.7696514e-06;2.7429746e-07;1.0991699e-06;2.1202563e-06;2.0886478e-06;1.941357e-06;0.00058589544;1.0861103e-06;5.2322107e-06;1.4428693e-06;3.378e-07;1.6215856e-06;2.653353e-07;1.5645842e-06;3.1486097e-06
legitimize;1.1442313e-06;4.612433e-07;1.3542117e-06;9.954873e-07;8.554184e-07;8.1091343e-07;4.3009283e-07;7.900118e-06;1.8692419e-06;4.7367692e-07;1.1612406e-06;6.106067e-05;2.541042e-06;1.5565864e-06;1.6762853e-05;9.873636e-07;1.8068531e-06;8.795673e-07;5.1414565e-07;1.282688e-06;4.3986907e-07;1.1631672e-06;1.5047967e-06
thruster;1.196583e-06;2.9586081e-07;1.6494017e-06;7.2288896e-07;8.190859e-07;1.2295094e-06;2.7287518e-07;6.17482e-07;1.1211405e-06;3.1757492e-07;8.3402296e-07;1.045509e-06;1.28718e-06;7.556073e-07;6.5816937e-07;9.941153e-07;8.1295906e-07;1.4145933e-06;3.0886403e-07;0.0002382247;2.602271e-07;1.1445455e-06;9.04052e-07
schumacher;1.145949e-06;3.0824512e-07;3.8837593e-06;7.9460324e-07;7.600344e-07;1.1576815e-06;2.8474582e-07;6.723325e-07;1.1254125e-06;3.2336942e-07;8.3182664e-07;9.656936e-07;1.1749194e-06;7.7587316e-07;6.9493336e-07;8.1295724e-07;8.593858e-07;1.2512324e-06;3.2235562e-07;9.9498655e-05;2.760222e-07;1.1543158e-06;9.2066506e-07
stan;1.3978869e-05;3.1306329e-06;4.91315e-05;4.985045e-05;1.0859377e-05;0.00016481793;3.378686e-06;3.484582e-06;2.993859e-06;2.273879e-06;1.4453387e-06;1.6505126e-06;3.5598966e-06;5.0687802e-05;0.00032000535;0.00018318277;2.7097603e-05;0.0001549141;2.9067699e-06;2.1903195e-06;3.259638e-06;7.027029e-06;2.726119e-06
rambo;9.879197e-07;3.515271e-07;1.109214e-06;6.696254e-07;6.765142e-07;8.1173204e-07;2.984082e-07;8.7732764e-07;1.2243097e-06;4.0586542e-07;5.8162423e-05;3.326863e-06;1.6631997e-06;7.410179e-07;7.135386e-07;1.0825055e-06;1.2267194e-06;9.893892e-07;3.9057215e-07;1.0583625e-06;3.270429e-07;8.0437576e-07;3.9615785e-05
bellow;1.0931918e-06;4.483879e-07;2.9994584e-05;7.5558467e-07;9.18638e-07;1.2031371e-06;4.388183e-07;8.16433e-07;1.5380908e-06;4.4946722e-07;1.1167317e-06;1.0457961e-06;1.3998148e-06;8.8140337e-07;7.337405e-07;0.00013639034;9.704556e-07;1.6234997e-06;4.7271047e-07;1.2121347e-06;4.5221486e-07;9.643418e-07;5.0675953e-06
acknowledgement;2.9763158e-05;5.6983924e-07;3.935715e-05;7.750235e-06;9.150243e-07;1.7113648e-06;5.1097976e-07;1.6037662e-06;1.759373e-06;5.0166756e-07;7.5650394e-07;2.3719126e-06;1.2109443e-06;5.682284e-05;4.635351e-06;9.627333e-07;1.4858092e-06;1.3617004e-06;5.775107e-07;1.4512694e-06;5.2410644e-07;6.549643e-05;1.2871332e-06
outer;2.9198022e-06;2.1837734e-06;0.00020145345;3.3990193e-05;8.696055e-06;3.7368313e-06;2.1011735e-06;1.3147571e-06;2.5612621e-06;1.97324e-06;2.9784596e-06;1.4841841e-05;8.730848e-06;5.365877e-05;2.0813e-05;1.0651142e-06;4.1486524e-06;2.9003062e-05;2.146257e-06;0.0003218595;1.984116e-06;3.197042e-05;1.7476951e-06
robertson;5.0589817e-05;1.2718623e-06;1.6661941e-05;1.0127168e-05;3.95391e-06;9.0475705e-06;1.0875045e-06;1.5405467e-06;0.00014278831;1.2304642e-06;1.8979804e-06;1.9895542e-06;2.4247695e-06;2.2454403e-06;8.261508e-06;1.4629393e-06;7.099393e-05;7.062691e-05;1.2505247e-06;5.1752504e-06;1.1289346e-06;3.1592751e-06;1.5284064e-05
sixty;2.5188605e-05;1.3220684e-06;4.7709273e-06;1.424885e-06;1.522292e-06;2.4901803e-06;1.1775112e-06;1.968911e-05;5.3063422e-06;1.366289e-06;6.83608e-05;1.8357515e-06;3.253292e-06;1.7651088e-06;1.4124132e-06;4.078659e-05;1.01246405e-05;1.7837945e-05;1.318503e-06;3.4241097e-05;1.2409544e-06;2.9769442e-06;4.8138343e-05
devout;8.736889e-07;1.3744755e-06;1.3013965e-06;9.822901e-07;6.853693e-07;1.080094e-06;1.095101e-06;9.826944e-07;1.6934689e-06;1.3865151e-06;4.3721982e-05;1.2963326e-05;3.3254778e-06;3.727944e-05;2.090938e-05;1.2749584e-06;8.6670705e-05;1.0590956e-06;1.3706223e-06;1.4024101e-06;1.1427063e-06;1.3580463e-06;1.727329e-06
garden;4.020196e-06;3.5311084e-06;4.876415e-06;1.4456145e-06;4.7740355e-06;2.6029904e-06;2.9274968e-06;1.7318173e-06;0.00017287795;3.416734e-06;2.3858773e-05;1.40797065e-05;2.4496696e-06;3.6142552e-05;0.00015312;2.3075234e-05;0.00020054897;1.31688785e-05;3.4724612e-06;3.243609e-06;2.9091723e-06;3.354578e-06;5.1534917e-06
interlace;1.0803135e-06;3.355917e-07;1.13177e-06;9.2253686e-07;0.00015479734;1.8415152e-06;3.225058e-07;1.0259591e-06;5.9505624e-07;3.4565593e-07;8.185814e-07;7.1702686e-07;1.0277122e-06;4.95433e-07;6.010013e-07;8.0994545e-07;7.159596e-07;1.4445214e-06;3.7693624e-07;9.725871e-07;3.466541e-07;1.0500036e-06;7.4976276e-07
strong;2.1718366e-05;2.415825e-05;5.2684445e-06;3.4741781e-06;2.4486178e-06;1.6021364e-06;2.020943e-05;0.0020831218;0.00043689055;2.3149547e-05;0.0001249279;0.00045064642;7.835983e-06;0.001005292;0.00027561086;0.0005122895;0.0010573154;0.00026479014;2.2526252e-05;0.0002338473;1.8894149e-05;0.00026781246;0.00027886048
synagogue;9.321032e-07;3.365603e-07;1.1709905e-06;8.93595e-07;6.8394127e-07;6.8437333e-07;3.0602567e-07;8.3103885e-07;1.8086379e-06;3.642101e-07;1.1793643e-06;0.00015171363;1.6414996e-06;1.2949898e-06;1.6383421e-05;8.946616e-07;2.0422046e-06;4.7875e-07;3.7944145e-07;1.2087202e-06;3.1377706e-07;7.8835666e-07;1.1981473e-06
righteous;8.279939e-07;1.4023414e-06;1.6397389e-06;9.670833e-07;7.2484613e-07;1.1938038e-06;1.1842784e-06;8.3260323e-07;1.6965289e-06;1.3144548e-06;1.9247866e-06;1.2188841e-05;8.82099e-05;3.5641067e-06;0.0004197651;9.2384505e-07;0.00045819295;1.1310025e-06;1.3602374e-06;3.0150977e-06;1.1872354e-06;1.1975953e-06;2.076445e-06
mose;8.975036e-07;7.449391e-07;2.2984916e-06;1.1454733e-06;7.5297e-07;1.0586961e-06;6.4612317e-07;7.7582877e-07;1.8086067e-06;7.2666245e-07;1.1598847e-06;7.9327954e-05;1.2778917e-06;2.5078741e-06;0.0006540245;1.0053475e-06;0.000103948965;8.8570533e-07;7.063909e-07;1.0475506e-05;6.0460025e-07;8.506367e-07;1.7868609e-06
needpyron;7.8882533e-07;3.588554e-07;1.123646e-06;6.8532535e-07;1.0478317e-06;9.353685e-07;3.291619e-07;9.177198e-07;8.3172864e-07;3.5239438e-07;1.0116279e-06;5.448312e-07;2.027515e-06;8.0914907e-07;7.0287234e-07;7.265395e-07;8.834001e-07;0.00012629127;3.795261e-07;1.2570799e-06;3.5092572e-07;1.0204526e-06;1.4721675e-06
suis;6.427548e-07;6.583475e-07;1.2788678e-06;8.544089e-07;6.5549307e-07;1.0465835e-06;5.0252453e-07;6.52418e-07;1.0705896e-06;6.283937e-07;1.0503999e-06;1.201887e-06;1.5112602e-06;1.78324e-06;6.2314764e-05;8.437785e-07;0.00080245215;1.0664193e-06;6.170348e-07;1.0521813e-06;5.3891466e-07;1.0910347e-06;1.082601e-06
find;0.0017296668;0.004811974;0.00016147591;0.0032235114;0.0010880136;0.017023603;0.00557917;0.0015144739;0.00088292157;0.0045485655;0.0028039864;0.001091145;0.00048731163;0.001527836;0.003226498;0.00030614503;0.0014166292;0.0010006883;0.004757583;0.0018140301;0.0051401835;0.0060738437;0.0013692345
iicx;8.711397e-07;3.1684556e-07;1.074801e-06;7.40156e-07;9.824566e-05;1.544869e-06;3.0191597e-07;9.610624e-07;5.6564426e-07;3.2802507e-07;7.929726e-07;7.1742903e-07;9.771005e-07;4.4560642e-07;5.741597e-07;7.942335e-07;6.6861475e-07;1.4806852e-06;3.565913e-07;9.434652e-07;3.2557872e-07;8.859895e-07;7.54766e-07
stsci;8.022782e-05;6.13569e-07;2.6472765e-06;1.4953886e-06;1.5372104e-06;1.5385454e-05;5.911019e-07;8.297329e-07;2.8638417e-06;6.3419077e-07;2.2541074e-06;1.2302024e-06;1.9802908e-06;1.1370237e-06;8.1241217e-07;3.896145e-05;8.113937e-07;1.3464754e-06;6.350916e-07;0.00038780324;5.930691e-07;3.023775e-06;2.8563788e-06
finger;0.00029661928;0.00010265969;0.00017228343;1.0559239e-05;2.7345199e-05;6.0356262e-05;0.00010087697;0.0007138656;6.249642e-06;9.245506e-05;0.00010830406;5.5880996e-06;4.727406e-05;9.049612e-06;1.8267921e-05;0.00016521035;0.00013151907;0.00013139249;9.6740216e-05;5.028332e-06;0.00011085195;0.00023300448;3.1756751e-06
sting;1.2012662e-06;1.8561834e-06;0.00014303326;9.3697355e-07;1.071057e-06;1.8964032e-06;1.8470059e-06;8.4307993e-07;1.2023481e-06;1.7644608e-06;1.427054e-06;1.1582865e-06;0.0001795276;1.5520313e-06;1.0724568e-05;1.1753681e-06;2.3250955e-06;2.7703077e-06;1.8824663e-06;2.7832399e-05;1.8236047e-06;1.3297894e-06;1.4270287e-06
aboutthe;1.0014969e-05;4.9381037e-05;2.9594728e-06;5.3901163e-06;4.135778e-06;3.6808782e-05;4.5976427e-05;6.169322e-05;3.9369697e-05;4.500793e-05;2.4037058e-06;9.746386e-06;0.00018787573;8.411377e-05;7.056408e-05;1.6356667e-05;6.310565e-05;6.913904e-05;4.9275677e-05;5.3628887e-06;4.6436577e-05;0.0002225802;1.7474911e-05
prank;9.674361e-06;2.9747602e-07;1.2248654e-06;9.788264e-07;8.626926e-07;1.2107986e-06;2.5223787e-07;1.1527318e-06;1.0653301e-06;3.2121727e-07;5.9146507e-05;1.0317401e-06;1.5434762e-06;7.021493e-07;7.1286865e-07;1.0940026e-06;9.259022e-07;1.1630957e-06;3.2071537e-07;1.1750654e-06;2.7970688e-07;1.2723984e-06;1.2907827e-06
marty;2.1244466e-06;8.7193837e-07;1.9210406e-06;1.1141967e-06;2.6761214e-05;1.5752578e-06;8.8266904e-07;2.0156658e-05;8.597623e-06;8.4205533e-07;1.1833142e-06;1.6451662e-06;1.5671711e-06;1.3187228e-06;3.6907462e-05;2.0411691e-05;1.812417e-06;2.2312609e-06;9.088102e-07;0.00029703326;8.0633856e-07;2.172612e-06;1.4325005e-06
theus;1.7274988e-06;9.486381e-07;4.1839508e-06;1.1822392e-06;1.7274193e-06;1.3836896e-06;8.346031e-07;1.2233959e-06;3.4338484e-06;1.049484e-06;3.305695e-05;2.594514e-05;3.194359e-06;1.2928957e-05;1.1179707e-06;1.5757664e-06;2.0046273e-06;4.370403e-06;1.01565e-06;4.526133e-05;8.496716e-07;1.68138e-06;3.1776734e-05
specially;3.634165e-06;1.1064651e-06;1.0870661e-05;8.910268e-05;2.0458549e-05;2.9169241e-06;9.682914e-07;2.2679062e-06;2.3379457e-06;1.1691138e-06;6.86624e-05;6.8719564e-06;2.3481039e-06;2.1481014e-06;1.2498319e-06;1.424461e-06;1.8861098e-06;1.5565945e-05;1.1916727e-06;1.4040401e-06;1.062122e-06;1.0483376e-05;4.336903e-05
determine;6.439506e-05;2.4161476e-05;3.4933287e-06;0.00055082125;1.5432675e-05;6.9915136e-06;2.1432184e-05;0.00042582417;0.0002634336;2.2508979e-05;7.0162765e-05;0.00022293697;8.377654e-06;0.0008480882;0.00014567666;0.00025681558;1.8019404e-05;0.0002009099;2.4272931e-05;0.00021451504;2.0469326e-05;0.0013696954;0.00019466713
band;0.00029332595;1.4843132e-05;1.5543439e-05;5.715401e-05;1.22202655e-05;0.0004108126;1.4229005e-05;3.924208e-05;1.0652317e-05;1.3054757e-05;9.911965e-06;6.21761e-05;1.531437e-05;8.002956e-05;2.4188499e-05;7.3876174e-05;0.00014745348;0.0010550346;1.3622464e-05;7.170595e-05;1.5062327e-05;0.00038095564;1.8351637e-05
thanx;2.8347936e-06;1.2572796e-06;7.51575e-06;4.346261e-06;0.00013777167;0.0018677673;1.4293682e-06;1.4572324e-06;9.098905e-07;1.1785552e-06;1.2558279e-06;6.707005e-07;1.9393308e-06;6.5605366e-07;7.0143864e-07;9.722839e-07;1.8291336e-06;6.3957006e-05;1.3026487e-06;1.3343481e-06;1.4998361e-06;2.6980226e-06;1.1126394e-06
slash;2.1606836e-06;8.412479e-07;2.1118754e-05;2.1594211e-05;2.4142769e-06;1.9656743e-06;7.7741726e-07;1.6157205e-06;4.786154e-06;8.4921754e-07;5.4936572e-05;1.6533877e-06;2.526023e-06;8.6597186e-07;8.273081e-07;9.175994e-05;1.4750227e-06;1.5859428e-05;8.7206007e-07;1.4000248e-06;8.0500473e-07;1.9154647e-06;2.338766e-06
wild;1.9746576e-06;3.593676e-05;1.4443099e-05;4.1291405e-06;6.3706675e-06;3.3388778e-06;3.386869e-05;1.0404638e-05;3.2090243e-06;3.2595603e-05;0.0001825742;3.8054998e-06;0.00052122294;0.00016957171;1.0231195e-05;0.00014655606;4.4239274e-05;5.809005e-05;3.3857665e-05;4.6861565e-05;3.3440854e-05;4.372458e-06;1.4074835e-05
trademark;0.00020875844;6.7211056e-07;2.3290947e-06;5.708472e-06;4.659431e-06;5.884459e-06;6.4984886e-07;7.656254e-05;1.3244884e-05;6.3016466e-07;1.8360365e-06;1.6943926e-06;1.6664321e-06;1.4618328e-06;4.700213e-06;1.42753715e-05;1.1080173e-06;9.429125e-06;7.109915e-07;1.7975816e-06;6.6915936e-07;9.008147e-06;1.8611271e-06
undeniable;1.0325662e-06;4.5097903e-07;1.1218e-06;8.08618e-07;7.256568e-07;7.0793703e-07;3.7813064e-07;7.9178056e-07;1.1685175e-06;4.8678544e-07;0.00012016027;3.967224e-06;1.4787007e-06;9.909497e-07;2.2394646e-05;1.2141271e-06;2.3110401e-06;9.601962e-07;4.858932e-07;1.0546235e-06;4.070689e-07;8.26595e-07;6.1544697e-06
many;0.0026493925;0.004619503;3.9320214e-05;0.001007025;0.00036079352;3.0963132e-05;0.00435039;0.0016869545;0.0019857439;0.00478013;0.0014185309;0.002607608;0.0024152598;0.003599327;0.0029291671;0.0019158159;0.0030457405;0.0006250479;0.004576855;0.0008885819;0.004537031;0.004990512;0.0024240676
camping;1.8117089e-06;5.9887856e-07;9.2915485e-05;8.883177e-07;1.2508475e-06;2.6886319e-06;5.8706655e-07;1.0845417e-06;9.827446e-06;5.375049e-07;9.813201e-07;1.1946465e-06;1.4071442e-06;1.3530823e-06;2.8228807e-05;1.226271e-06;2.3414727e-06;4.6237717e-05;6.0647466e-07;4.5219003e-06;5.752199e-07;1.3715867e-06;1.7601919e-06
freely;0.0004046772;2.6400764e-06;2.078648e-06;5.165368e-05;1.9775387e-06;4.1959906e-06;2.2098052e-06;9.831125e-05;1.4338695e-05;2.5358538e-06;2.7829961e-05;7.19544e-05;4.763568e-06;4.2023825e-05;6.3992986e-05;3.1171476e-06;4.6264817e-05;2.2713075e-06;2.6351797e-06;8.011333e-05;2.2549157e-06;2.9493933e-05;5.846636e-06
queiser;8.1507784e-07;3.346253e-07;3.8073188e-06;6.532863e-07;1.0379774e-06;9.899833e-07;3.1194395e-07;8.9490277e-07;7.8468804e-07;3.205948e-07;9.1227685e-07;5.961825e-07;1.4670352e-06;7.48033e-07;6.774216e-07;7.925794e-07;8.4055563e-07;0.00012426639;3.497322e-07;1.116263e-06;3.3013518e-07;1.0349903e-06;1.0216153e-06
great;0.00039525764;0.0015455766;0.001813881;0.00018050049;0.0011048481;3.734097e-05;0.0017096968;0.0013362623;0.0010380435;0.0013789191;0.00071746117;0.0006817406;0.0005179266;0.0008821515;0.0014886011;0.0019459808;0.0014775579;0.0008220544;0.0014760987;0.0006124445;0.0015964684;0.0012151761;0.00080219714
smyrna;1.3960524e-06;3.3103507e-07;1.1574065e-06;1.3937305e-05;8.4956326e-07;9.969393e-07;2.9005804e-07;8.944975e-07;1.4878159e-06;3.666308e-07;2.214835e-06;6.199997e-05;1.340167e-06;9.475315e-07;8.9201944e-07;9.627599e-07;1.1463544e-06;7.092992e-07;3.7299412e-07;1.2934315e-06;3.0489477e-07;1.1104694e-06;1.1131616e-06
fraser;2.0950913e-06;3.2370408e-06;3.4993675e-06;1.1965437e-05;4.031848e-05;0.00014591069;3.2259452e-06;1.574037e-06;1.5759776e-06;2.8106924e-06;1.4153925e-06;1.1384795e-06;2.1072508e-06;3.3684468e-05;1.5856732e-06;0.00023192451;4.3070406e-05;0.00011305766;3.0718743e-06;1.3112102e-06;3.3516155e-06;2.9465382e-06;1.977109e-06
astray;1.0631013e-06;4.8840417e-07;1.1171442e-06;8.8829137e-07;1.804e-05;1.1270095e-06;4.498745e-07;9.713614e-07;8.3925903e-07;4.3117302e-07;8.3104084e-07;1.0897752e-06;1.2220747e-06;2.3458844e-05;7.306918e-05;8.842014e-07;2.288878e-06;1.2402292e-06;5.131042e-07;1.0364063e-06;4.6310268e-07;1.2370084e-06;1.1935012e-06
scam;3.0334281e-06;5.868904e-07;2.8529969e-06;2.1961072e-05;1.4766849e-06;1.7649724e-06;5.309124e-07;1.6808078e-06;1.8274218e-06;5.783985e-07;1.4712911e-06;9.649608e-07;1.9897789e-06;1.3113473e-06;9.163652e-07;1.0845971e-06;1.251419e-06;0.00012906075;6.192885e-07;1.416409e-06;5.739157e-07;3.863018e-06;7.469445e-05
dread;1.1235155e-06;2.7240424e-06;1.6982735e-06;1.0292644e-06;1.3307216e-06;1.5449133e-06;2.4546448e-06;1.2448024e-06;3.2419255e-06;2.5730108e-06;2.6584203e-06;1.2967517e-06;0.00013576978;2.6138168e-06;3.079092e-05;5.2093833e-06;3.3750555e-05;2.5244046e-05;2.720925e-06;1.9741462e-06;2.5590684e-06;1.6210837e-06;2.696711e-06
fallen;7.4591657e-07;6.4226276e-07;1.1970244e-06;8.368857e-07;8.515839e-07;9.231708e-07;5.3201177e-07;8.856746e-07;1.0817951e-06;6.389588e-07;2.1790627e-05;1.5501596e-06;1.5431127e-06;1.4965633e-06;2.9937011e-05;9.680382e-07;2.6382299e-05;1.2863478e-05;6.397181e-07;1.1337497e-06;5.7104455e-07;1.1278245e-06;1.9430217e-06
whichever;3.991656e-05;1.8237429e-06;1.9712422e-06;9.7397315e-06;1.7242724e-06;1.2309343e-05;1.6027993e-06;1.2019733e-05;3.0124638e-06;1.6268295e-06;1.6728833e-06;1.3160333e-05;2.089901e-06;4.976037e-05;1.5573789e-05;5.792845e-06;7.196363e-05;6.5523573e-06;1.7775812e-06;1.5458146e-06;1.6922138e-06;7.797939e-06;2.1909598e-06
involved;7.195774e-06;4.1530193e-06;2.9301282e-06;3.843717e-06;8.3043065e-05;2.7241047e-05;3.7717746e-06;8.592291e-06;0.00018624324;4.017248e-06;3.1655718e-06;2.5342067e-06;1.6659144e-05;5.4862092e-05;4.492944e-06;1.5791031e-06;5.3095428e-05;3.5579615e-06;4.2147135e-06;3.5334375e-05;3.5936264e-06;6.0943917e-06;5.2123055e-06
gladly;5.084093e-06;2.4000922e-06;4.073457e-06;2.107692e-05;6.3043117e-06;3.4178993e-05;2.3702912e-06;3.1152773e-05;2.7386582e-06;2.3553475e-06;1.5888542e-06;1.4701069e-05;2.9956043e-06;2.2881582e-06;5.3658546e-06;1.3985649e-06;2.7732399e-06;1.1139076e-05;2.5751058e-06;1.6320143e-06;2.4498365e-06;5.1355277e-05;3.701306e-05
hahn;9.861628e-06;5.6182546e-07;5.8923735e-05;1.2657849e-06;1.0999482e-06;5.88222e-06;5.2059596e-07;8.438489e-07;2.0484508e-06;5.388995e-07;3.025772e-05;1.4206274e-06;1.775387e-06;1.3259108e-06;5.2710828e-05;1.2586682e-06;2.2443246e-06;1.4468143e-06;5.622861e-07;1.9094952e-05;5.339651e-07;1.8029132e-06;1.4693468e-06
darice;9.4631145e-07;3.7201886e-07;9.3681024e-07;7.7048793e-07;3.7414503e-07;8.028123e-07;3.259671e-07;8.249476e-07;7.62874e-07;3.1765094e-07;4.8753606e-07;8.9126996e-07;1.122663e-06;0.00062453974;2.2752633e-06;8.4752133e-07;2.2104296e-06;1.0180298e-06;3.6790897e-07;1.1117755e-06;3.201489e-07;1.1101803e-06;1.03213e-06
handwriting;3.8310154e-06;5.253156e-07;1.5334183e-06;1.1897336e-06;1.1563164e-06;1.5715693e-06;4.776615e-07;4.283984e-05;2.0888608e-06;5.6411096e-07;3.1724172e-05;1.8638506e-05;2.032258e-06;1.0743104e-06;9.0645995e-07;1.1617144e-06;1.3865863e-06;1.127211e-06;5.806226e-07;1.2813981e-06;5.0167074e-07;1.313783e-06;1.4824718e-06
tigger;8.3914665e-06;4.4893986e-07;1.9731267e-06;1.4687718e-06;7.200481e-05;3.536753e-06;4.3635114e-07;2.66448e-06;1.1132041e-06;4.3345625e-07;9.91385e-07;7.2843716e-07;1.4652749e-06;6.9807714e-07;6.9713786e-07;8.768036e-07;7.272024e-07;4.631667e-05;4.8448015e-07;1.2566076e-06;4.7411245e-07;1.8007464e-06;1.0358633e-06
thine;1.0952288e-06;3.8857954e-07;1.333991e-06;8.3790553e-07;6.414522e-07;7.090248e-07;3.6473836e-07;6.979653e-07;8.746068e-07;3.5154753e-07;1.0853483e-06;1.2656849e-06;0.00013810914;1.5003145e-06;0.00020719357;8.782304e-07;2.4112855e-06;1.1317848e-06;4.048736e-07;1.0971747e-06;3.670434e-07;7.2965054e-07;2.6506368e-06
pocket;9.364496e-06;1.1669439e-05;1.909627e-05;1.8146166e-06;6.1959213e-06;5.1390844e-06;1.1988482e-05;4.1472645e-06;4.2155607e-06;1.183225e-05;4.3662192e-05;9.261553e-06;0.001799729;2.2016295e-06;4.4308235e-06;5.203423e-05;2.806982e-06;8.307405e-05;1.2431011e-05;5.282112e-06;1.2789962e-05;2.285336e-06;6.140765e-05
rayssd;1.1392879e-06;2.8829288e-07;1.3279238e-06;7.1582906e-07;7.054521e-07;8.6908744e-07;2.6176562e-07;6.1452823e-07;1.0809422e-06;3.0884948e-07;8.9508757e-07;9.860079e-07;1.1121092e-06;8.247392e-07;7.2833325e-07;8.6312605e-07;8.446112e-07;1.1130953e-06;3.0225868e-07;0.00021105078;2.509472e-07;1.1920973e-06;8.936831e-07
huntsville;5.7536607e-05;4.4699692e-07;2.0552425e-06;1.7108879e-06;1.5017199e-06;2.4316348e-06;4.18254e-07;9.660006e-07;2.6992248e-06;4.3370807e-07;1.0472671e-06;8.611513e-07;1.4875691e-06;9.90124e-07;7.3385667e-07;4.975595e-06;5.899565e-07;0.00017928904;4.5825539e-07;6.8535075e-05;4.378839e-07;2.2840504e-06;1.1771781e-06
pursuant;1.8459517e-06;4.0418098e-07;1.1578569e-06;6.7139473e-07;8.029868e-07;6.871069e-07;3.749748e-07;8.265695e-05;7.6460245e-05;4.074567e-07;1.1987743e-06;1.9478584e-06;1.4069669e-06;1.2734196e-06;5.7313505e-06;1.1768251e-06;1.5945058e-06;1.5409412e-06;4.4676477e-07;1.2824299e-06;3.6076483e-07;1.1768783e-06;9.240966e-05
laden;1.0846638e-06;4.6759266e-07;1.3805247e-06;9.0606795e-07;9.243811e-07;8.7210793e-07;4.1654707e-07;9.878219e-07;2.1435155e-06;5.087131e-07;1.7590602e-06;5.1020706e-05;2.7179603e-06;1.5616849e-06;7.118697e-06;1.0041334e-06;3.0247181e-06;7.421463e-07;5.1910996e-07;1.5096889e-06;4.3834265e-07;9.574095e-07;4.5790184e-06
