;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
presumably;3.3034878e-06;0.000106006206;6.3553716e-06;3.697992e-05;2.885813e-06;1.26643645e-05;1.5085448e-05;4.6327045e-06;0.00043535474;5.5091414e-06;6.7571826e-05;6.716587e-05;5.998857e-05;5.9195427e-05;2.0512709e-05;6.170773e-06;0.00013116797;6.329018e-06;2.000009e-06;0.00010020307
sinful;1.2318512e-06;1.0899302e-06;2.9905195e-07;1.5923995e-06;1.5803876e-06;1.9523281e-06;1.321578e-06;8.627609e-07;8.1501986e-07;1.1685491e-06;1.3158117e-06;1.0909376e-06;1.0023591e-06;1.0240994e-06;9.311225e-07;2.5616345e-07;0.00040669652;2.8979107e-07;8.8736493e-07;1.6466654e-05
underway;9.677777e-07;7.400217e-05;2.5864182e-07;1.015315e-05;2.7891706e-06;1.1534153e-05;9.711446e-07;5.267463e-05;3.4172135e-05;3.344001e-06;1.7817232e-06;7.1375166e-06;3.4597633e-06;1.5650867e-06;1.2399175e-06;2.5431083e-07;1.0166035e-06;2.6865575e-07;1.1299664e-06;1.135287e-06
raphael;1.9604406e-06;1.5257077e-06;4.2040887e-07;1.2114106e-06;1.8025301e-05;2.8031868e-06;1.0307971e-06;7.7677475e-07;8.526815e-07;1.151785e-06;1.3530253e-06;1.2415345e-06;1.2111243e-06;7.385772e-07;9.251981e-07;3.9516885e-07;4.4937906e-06;4.1339e-07;6.62007e-05;1.391122e-06
orlando;1.074156e-06;7.7598816e-05;6.8530744e-07;2.8694794e-05;1.3038403e-06;0.00013002308;9.1487965e-07;3.9699837e-05;1.2810073e-06;2.718047e-05;2.2274876e-06;1.7974193e-06;1.6430686e-06;1.6247468e-06;7.2644953e-06;6.9748955e-07;7.878338e-07;7.124479e-07;1.1089402e-05;1.1266004e-06
registry;1.3963058e-06;7.261844e-05;3.244321e-07;5.3120143e-06;1.9119846e-06;2.466934e-06;1.2498842e-06;1.4729958e-05;3.4472287e-05;2.2135362e-06;7.663601e-05;1.9917202e-06;1.4293264e-06;7.9883275e-06;5.5816677e-06;3.294506e-07;8.5532497e-07;3.3402588e-07;1.2450997e-06;1.3759683e-06
entropy;3.9943185e-07;1.8120076e-06;2.2874156e-07;1.7664153e-06;1.2788169e-06;2.082101e-06;8.8678763e-07;3.4527144e-05;0.00020139452;2.2781455e-06;1.2474915e-06;1.1328108e-06;8.9006056e-07;1.9406898e-06;1.1097201e-06;2.1820944e-07;1.2156562e-06;2.341671e-07;8.5420595e-07;8.452248e-06
horizontal;1.2108671e-06;1.5936165e-06;8.4867844e-07;4.6888134e-05;1.0819818e-06;2.255829e-06;3.3054485e-07;3.3598762e-06;1.5324325e-06;3.7093093e-06;1.6131057e-06;8.7923286e-07;0.00070249895;1.6031356e-05;3.4265242e-05;9.46473e-07;1.5993403e-06;8.768651e-07;1.2499121e-06;1.3615041e-06
interpret;1.7865207e-06;5.677567e-06;2.0414946e-06;3.644328e-05;6.186019e-06;4.1224066e-06;6.6824296e-06;7.948263e-05;0.0001146505;3.0490246e-06;3.8465646e-06;0.00030722388;2.4061746e-06;3.353592e-05;4.7665194e-06;1.7101496e-06;0.0007210226;2.0051955e-06;1.27462645e-05;0.0004796171
steering;1.3938896e-06;1.031566e-06;4.997557e-07;1.1904748e-06;8.073839e-07;2.341364e-06;5.666133e-07;9.4235224e-07;1.0256094e-06;1.8656079e-06;1.4304197e-06;9.657331e-07;1.3662003e-06;9.786808e-07;0.0003774137;5.117065e-07;7.5935884e-07;4.9506224e-07;1.055047e-06;8.884783e-07
desire;8.126618e-06;0.0006552273;5.5119566e-05;0.0002182758;0.00011194305;9.199127e-06;0.00043637477;5.5280292e-05;0.00012686854;1.7235197e-05;7.307712e-05;0.00014486993;5.125832e-05;0.00013414463;1.36744675e-05;5.145821e-05;0.00045752988;5.3344113e-05;1.4163915e-05;0.0002150259
diaspora;1.4429048e-06;1.639584e-06;1.861936e-07;9.806083e-07;0.00016774212;1.7416241e-06;9.064122e-07;8.159425e-07;9.619744e-07;8.8907353e-07;1.1429364e-06;1.1092022e-06;7.793705e-07;8.279226e-07;7.0521554e-07;1.7902902e-07;1.9472575e-06;1.7686449e-07;7.8739004e-07;1.4257192e-06
qualification;1.9042131e-06;7.6298806e-05;5.3821805e-07;3.767127e-06;0.00010221207;4.260305e-06;3.215037e-06;1.9519104e-05;8.302396e-06;2.3505131e-06;1.3396343e-05;1.3487254e-05;1.0678812e-06;1.2349241e-06;1.1503015e-06;5.085011e-07;9.798562e-07;5.327019e-07;3.36607e-05;1.6252638e-06
group;0.0010193053;0.0030846037;0.0001988036;0.00035357042;0.0017422488;0.00044064358;0.0007166811;0.00216659;0.0007051261;0.012116316;0.0018760484;0.00077633304;0.00014272268;0.0006338523;9.416155e-06;0.00021305324;0.0014881392;0.00020210093;3.8917365e-06;0.00090054626
subsequently;2.4007043e-06;3.968927e-06;6.4213486e-07;2.347194e-06;3.8463768e-05;2.7769327e-06;2.2882955e-06;1.7969602e-05;1.7238708e-06;3.3253584e-06;4.3768025e-05;5.0271483e-06;6.462925e-06;1.677127e-05;2.2399738e-06;6.0711795e-07;1.8031418e-05;6.408409e-07;1.2729124e-06;1.9440875e-05
bdira;1.2947975e-06;1.5870751e-06;1.7386097e-07;9.521075e-07;0.00026098738;1.681228e-06;8.7693354e-07;7.437719e-07;8.840699e-07;8.3326364e-07;1.183873e-06;1.1520356e-06;6.608139e-07;7.368929e-07;6.5052063e-07;1.7028286e-07;8.083432e-07;1.6475713e-07;8.364571e-07;1.0580193e-06
daystar;6.9591766e-07;9.401826e-07;3.2387163e-07;1.1212086e-06;8.593925e-07;1.7025795e-06;3.51986e-07;9.36486e-07;9.067291e-07;2.2428858e-06;9.916357e-07;7.7784136e-07;0.00022019696;9.004e-07;1.2573648e-06;3.3542278e-07;8.9774943e-07;3.343532e-07;9.534983e-07;8.6613477e-07
saudi;1.8290001e-06;2.5981217e-06;1.66739e-07;1.3215943e-06;0.0007541765;2.134141e-06;9.877662e-07;1.3442742e-06;1.1520948e-06;8.5442844e-07;1.3886162e-06;1.3410242e-06;7.5994467e-07;1.1841271e-06;9.11592e-07;1.5885601e-07;9.121408e-07;1.5543235e-07;7.2933636e-07;1.8421098e-06
introduction;2.1810142e-06;0.000102679296;7.2177545e-07;1.7357e-05;4.195345e-06;4.334181e-06;3.634172e-06;0.00071917527;3.2349453e-05;8.304842e-06;5.1839757e-05;7.943169e-06;2.3919233e-06;8.950022e-05;1.448032e-05;6.859632e-07;6.8796486e-05;7.633856e-07;5.5448463e-06;1.6560121e-05
yogi;5.05172e-05;1.5858465e-06;1.1628736e-06;1.482251e-06;1.4454124e-06;2.0975447e-06;2.013343e-06;6.388448e-07;5.504103e-05;1.297766e-06;1.6189005e-06;1.3059206e-06;1.0707978e-06;9.4784923e-07;1.411803e-06;1.0906831e-06;2.7600674e-06;1.1644427e-06;9.6661934e-05;2.9916152e-06
shopper;8.4299086e-07;1.2133404e-06;8.7627836e-07;1.3591346e-06;9.3811207e-07;0.000114306175;5.59107e-07;1.930926e-06;8.399144e-07;1.7413857e-05;1.2288152e-06;2.0484383e-06;8.425474e-05;9.3156524e-07;1.7687825e-06;9.0011105e-07;9.4181183e-07;9.0040044e-07;1.2504224e-06;1.0236344e-06
theaction;1.8639323e-06;1.602883e-05;6.393722e-07;2.1008711e-06;1.1739549e-05;2.224981e-06;3.964199e-06;9.44101e-07;1.2327882e-06;1.0342085e-06;1.4346522e-06;9.7835e-06;9.22575e-07;7.416561e-07;9.234835e-07;5.677119e-07;9.594779e-06;6.14806e-07;2.6091804e-05;1.8723701e-06
inone;1.868166e-06;1.2365659e-06;5.4306304e-07;1.8526514e-06;2.0972323e-06;3.0639799e-06;1.2133069e-06;2.223328e-06;9.538503e-07;6.4186047e-06;6.0568736e-06;9.4151494e-07;1.940398e-06;1.8201205e-05;1.4005718e-06;5.148564e-07;4.09711e-05;5.3678883e-07;1.1521245e-06;2.3982948e-06
inspect;5.1321e-05;1.890044e-06;1.0773218e-06;2.1243509e-06;3.42606e-06;2.499572e-06;1.2001966e-06;4.0005707e-06;2.194861e-06;3.0850067e-06;1.7215201e-06;2.7072789e-05;2.0262341e-05;2.287374e-05;4.113543e-05;1.0587729e-06;1.2227954e-06;1.0619908e-06;1.5907127e-06;7.8067256e-07
laurie;3.1866508e-05;1.8011878e-06;1.4009086e-06;1.7787607e-06;1.5209037e-06;0.0001980563;1.2990221e-06;1.1020398e-06;9.799555e-07;3.5940648e-06;1.2986112e-05;1.4928196e-06;1.1939679e-06;7.6177514e-07;2.2522993e-06;1.326084e-06;1.0722457e-05;1.4340329e-06;7.2370836e-05;1.3075887e-06
dseg;1.9086383e-06;3.651312e-06;1.7109362e-06;0.000875419;1.8752447e-06;0.00010549361;6.2414426e-07;2.6445664e-06;2.1406217e-06;1.2692104e-06;7.3200717e-06;0.00043785686;3.229021e-06;1.0985946e-06;2.9733683e-05;1.6753635e-06;9.611424e-07;1.5737503e-06;9.653613e-06;1.6877345e-06
reynold;3.0901062e-06;5.117362e-05;1.046989e-06;2.9111823e-06;1.8820583e-06;7.879371e-06;1.4994763e-06;1.7159964e-05;1.874636e-06;1.1006221e-05;3.8366343e-05;6.8965496e-06;0.00011846888;5.8771716e-06;2.0915043e-06;1.0489958e-06;1.1998868e-06;1.1012447e-06;3.288498e-05;1.4390845e-06
undergraduate;7.9142666e-07;1.5469625e-06;1.8575588e-07;1.9457048e-06;4.693751e-06;3.1080306e-06;6.9643664e-07;9.0390364e-05;1.0673656e-06;4.4220064e-06;1.3281415e-06;9.972168e-07;2.9172359e-06;1.4393332e-06;1.016079e-06;1.7798716e-07;8.598072e-06;1.9175293e-07;9.367178e-07;1.4263543e-06
generator;1.2115534e-06;3.2649061e-06;6.410653e-07;5.2453357e-05;1.3774489e-06;6.621385e-06;6.63742e-07;0.00045409883;6.9828726e-05;1.2826741e-05;2.393399e-06;7.721936e-06;2.5297063e-06;5.5381834e-06;0.00035968487;6.69108e-07;1.0331968e-06;6.6944625e-07;1.3119719e-06;1.9972927e-06
allegation;5.3875706e-06;9.0113645e-05;7.8704755e-07;7.952376e-06;0.00014654062;3.4117238e-06;6.1593955e-06;1.1310082e-06;4.671701e-06;1.0300596e-06;1.6183062e-06;0.00012889219;9.2273604e-07;7.5967273e-07;2.061973e-06;7.3737544e-07;1.5217673e-06;7.305328e-07;1.3689086e-06;1.5389129e-06
boggs;9.141247e-07;1.0293646e-06;4.376207e-07;1.1644046e-06;1.11358e-06;2.2477996e-06;6.7109477e-07;7.3405454e-07;7.9969436e-07;1.4127638e-06;1.2119098e-06;1.1964411e-06;9.564897e-07;6.045986e-07;1.1272257e-06;4.115981e-07;7.298651e-07;4.3381442e-07;0.00033368694;9.153609e-07
eight;0.00044112906;0.00021044929;3.4367513e-06;0.00010913551;0.0001694107;4.2209194e-06;5.978551e-06;9.2353e-05;4.001134e-06;5.6745803e-06;4.8889455e-05;6.2926076e-05;0.00015559526;7.833169e-06;2.6452823e-05;3.443588e-06;4.8911493e-06;3.5056614e-06;0.00013866837;2.793436e-05
longtime;1.7141694e-05;6.4958745e-06;1.5042605e-06;1.0021253e-05;9.32981e-06;7.139784e-05;1.3938094e-06;1.4806335e-06;1.1995553e-06;1.0528594e-05;1.8641376e-06;1.7186019e-06;1.6531823e-05;1.4406036e-06;3.365669e-06;1.5821881e-06;1.2050622e-06;1.5117486e-06;1.6101696e-06;1.0105699e-06
preventive;1.3915413e-06;1.0566747e-05;2.713727e-07;1.6459683e-06;2.5233057e-05;2.129733e-06;1.2818681e-06;6.602356e-06;1.1410891e-06;1.923746e-06;5.890443e-05;1.274279e-06;3.2737582e-06;4.1200738e-06;1.09481e-06;2.7158393e-07;9.118156e-07;2.7065727e-07;1.0378058e-06;1.2768942e-06
invariably;2.6315106e-06;2.9981757e-06;9.188741e-07;9.41917e-06;3.4566143e-05;7.229276e-06;1.5931639e-06;1.2200028e-06;1.3701887e-06;1.5437475e-06;1.9275735e-06;1.1749262e-05;2.5483607e-06;1.1379778e-06;7.600916e-06;8.69347e-07;1.6905406e-05;8.8950316e-07;2.4406181e-05;4.6743967e-06
password;7.0559304e-07;2.482732e-06;1.9157383e-07;3.7892685e-06;1.5780411e-06;2.96412e-06;5.394486e-07;0.000576096;0.00038152907;7.874918e-06;1.3104068e-06;1.6116742e-06;4.8709776e-06;1.5199816e-05;1.6130941e-06;1.919141e-07;8.8455124e-07;2.0668938e-07;1.1216541e-06;1.067738e-06
underscore;1.6967915e-06;1.0770611e-05;5.8520715e-07;1.6086017e-06;5.0356934e-06;7.112148e-06;1.3599036e-06;1.2196806e-06;1.6363704e-06;1.5575018e-06;9.224618e-06;4.5020908e-05;1.185732e-06;7.902669e-07;4.9503495e-05;5.6107643e-07;1.988605e-06;5.669106e-07;1.3772656e-06;1.4267339e-06
zoom;8.9095005e-07;1.9900933e-06;6.588872e-07;2.258267e-06;1.213498e-06;4.0111545e-06;5.883564e-07;0.00016947725;1.5309557e-06;3.242494e-05;1.7942647e-06;7.4042787e-06;0.00010900759;9.1741094e-05;2.6986769e-05;6.622499e-07;1.0471608e-06;6.8469916e-07;1.2038851e-06;1.1321246e-06
fund;2.7555568e-06;0.0026609222;5.712138e-07;0.00096216967;0.00011444049;8.729624e-06;4.992528e-06;7.936526e-05;0.00043155134;1.7418373e-06;7.973829e-05;4.78484e-05;1.8455573e-06;2.0514096e-06;3.683212e-06;6.1453346e-07;1.3468476e-06;5.472294e-07;1.872431e-06;9.158524e-06
step;0.00014115665;0.00066718773;6.902469e-05;0.0002998822;0.0002484863;8.222101e-06;9.442444e-05;0.00054712413;0.00074332714;2.4011191e-05;0.00035306817;0.00012897163;0.00018348593;0.00030599313;0.00012376672;7.008317e-05;0.00022185741;7.195143e-05;0.0004037424;0.00010241413
rant;4.045276e-06;6.123979e-05;2.779295e-05;2.185321e-06;2.3747311e-06;8.976783e-05;6.719267e-05;1.3774593e-06;2.6107934e-06;1.0075421e-05;1.979312e-05;9.948634e-06;1.4303217e-06;8.1974304e-07;2.2216266e-06;2.575687e-05;2.7179735e-06;2.7384951e-05;3.405818e-05;3.2229552e-06
junction;1.1822085e-06;1.2798976e-06;8.095081e-07;1.3859689e-06;6.8582125e-07;4.180231e-06;7.629969e-07;5.0809776e-06;9.3219705e-07;2.2194972e-05;7.5708354e-06;3.2378593e-06;1.5824746e-06;1.0011618e-06;0.00015581204;8.1390795e-07;7.397803e-07;8.002174e-07;1.3021496e-06;9.613221e-07
tunnel;1.9772717e-06;3.934422e-06;8.883774e-07;1.34882075e-05;6.8826394e-06;8.354886e-06;1.2301487e-06;1.0039783e-05;1.4838348e-06;6.6213743e-06;7.240054e-05;3.532244e-05;5.095159e-06;1.3274107e-06;1.5514424e-05;8.907229e-07;1.1971562e-06;8.791124e-07;1.4752937e-06;1.5785592e-06
hmmmm;1.667461e-06;1.7530384e-06;3.1319116e-06;4.1082644e-06;1.3269809e-06;3.2815296e-06;4.9665373e-06;1.1069895e-06;4.062107e-05;2.3469001e-06;7.787949e-06;1.7377578e-06;1.5893548e-06;1.1982509e-06;2.935722e-05;3.0035278e-06;1.5225085e-05;3.1208558e-06;1.1969372e-05;3.312168e-05
impair;1.8473012e-06;3.3369517e-06;1.5876418e-06;1.9111455e-06;1.205555e-06;7.574497e-05;1.567875e-06;5.945051e-06;1.0196147e-06;1.3255403e-05;9.388632e-05;4.0107893e-06;1.6099771e-06;1.2876912e-06;5.8876318e-05;1.5543153e-06;3.2853752e-06;1.6145161e-06;1.5235508e-05;3.3713704e-06
defective;1.4178752e-06;1.6175549e-06;9.679834e-07;1.3960648e-05;8.9634364e-07;1.5526502e-05;6.9910107e-07;1.7972463e-06;9.965283e-07;3.6318452e-06;2.676481e-05;1.0284638e-06;8.1102095e-05;1.1890643e-06;2.6513273e-05;1.033228e-06;6.0495104e-06;9.999321e-07;1.2810499e-06;1.6523687e-06
wiring;1.2597872e-06;1.2788422e-06;6.6576257e-07;2.2147149e-06;7.5054834e-07;4.5426677e-06;5.038496e-07;7.9936335e-06;7.932411e-07;3.989445e-06;1.6508887e-06;9.42549e-07;2.7654019e-06;2.5163274e-06;0.00061357406;6.577451e-07;8.768293e-07;6.6104656e-07;1.2913165e-06;1.0742472e-06
abouttheir;2.4683602e-06;1.6988001e-06;5.7625465e-07;1.4546217e-06;1.6468368e-06;2.3846012e-06;1.4842416e-06;9.596747e-07;1.8912119e-06;1.2520692e-06;1.5135456e-05;5.3151736e-05;1.2041806e-06;8.040564e-07;4.9335736e-06;5.240476e-07;1.2228613e-05;5.5572025e-07;1.1941677e-06;1.9069554e-06
fulfillment;1.6693465e-06;1.8911999e-06;2.6289203e-07;1.4616094e-06;3.5162335e-05;1.8536593e-06;1.2845579e-06;9.0162206e-07;8.874699e-07;9.929869e-07;1.5221947e-06;1.3266123e-06;1.0144223e-06;9.11722e-07;7.7253003e-07;2.3979769e-07;0.00014285883;2.5432516e-07;1.024531e-06;2.4791464e-06
optimistic;1.9193365e-06;6.279096e-06;6.2704805e-07;0.00013098173;1.3488834e-06;2.0757486e-06;7.8722223e-07;2.1995222e-06;1.6928319e-06;1.480948e-06;1.9814008e-06;1.3573145e-06;1.7739109e-06;3.479804e-05;1.9154277e-05;6.396161e-07;5.4980082e-06;6.204293e-07;1.29394775e-05;1.8316917e-06
hubble;5.6736616e-07;1.5566944e-06;1.4412673e-07;0.00024515094;9.718385e-07;2.420163e-06;2.9081014e-07;4.9419566e-05;1.1398862e-06;1.7910501e-06;1.4172875e-06;8.3070023e-07;1.0815907e-06;1.1763315e-06;1.1110278e-06;1.478298e-07;7.9658173e-07;1.4618055e-07;8.692164e-07;1.0342951e-06
pimentel;8.1245565e-07;1.7644538e-06;1.2208197e-07;1.6390962e-06;4.831277e-05;2.7681333e-06;5.9502554e-07;6.689643e-05;1.0123122e-06;3.2922762e-06;1.2578633e-06;1.009631e-06;9.2697934e-07;1.5866586e-06;7.8557616e-07;1.20753e-07;7.90076e-07;1.2352066e-07;8.559347e-07;9.558153e-07
ulysse;1.4093456e-06;1.5255025e-06;3.4767933e-07;0.00017996912;1.0999348e-06;2.095995e-06;5.999321e-07;3.0925546e-06;2.10251e-06;1.1134031e-06;1.5410444e-06;1.0376427e-06;1.23467e-06;1.0686388e-06;5.6619174e-06;3.4090513e-07;0.00012012236;3.4625776e-07;9.761657e-07;2.3945604e-06
sutherland;7.237268e-07;1.2602072e-05;3.4134925e-07;2.6046814e-06;1.533951e-06;0.0002498414;5.551984e-07;9.814664e-05;1.3410457e-06;8.638652e-06;1.7459706e-06;1.4347711e-06;1.1975498e-05;3.022934e-05;1.9598608e-06;3.4591184e-07;9.1637133e-07;3.6816965e-07;1.4640055e-06;1.123609e-06
grep;7.46128e-07;1.3776261e-06;4.8783494e-07;1.6449985e-06;1.193886e-06;0.00019517948;6.8353194e-07;3.5690227e-06;2.8999368e-06;3.7596787e-06;1.3071478e-06;1.0586261e-06;1.3086736e-06;1.5783498e-05;1.3418064e-06;4.8341246e-07;8.49677e-07;4.9583525e-07;1.2789308e-06;1.2033361e-06
theman;1.4685472e-06;1.2927931e-06;6.4982623e-07;5.40744e-05;9.521649e-07;4.70135e-06;8.734856e-07;1.6845996e-06;1.2386216e-06;3.2747091e-06;1.9106844e-06;9.71412e-07;2.849737e-06;1.3260645e-06;3.9544507e-06;6.4701436e-07;2.6188187e-05;6.4612215e-07;1.3319477e-06;2.6967425e-06
asynchronous;8.326026e-07;1.0114758e-06;4.0252468e-07;1.4293615e-06;9.8994e-07;1.5312122e-06;3.2005073e-07;1.7018875e-06;1.0663247e-06;3.2947764e-06;1.0615732e-06;7.439606e-07;0.00036597476;1.18620555e-05;1.6188162e-06;4.1367235e-07;1.1342481e-06;4.1253105e-07;9.496188e-07;1.1858954e-06
neededi;9.207698e-07;1.0866194e-06;9.989925e-07;1.4352241e-06;6.676024e-07;4.1823723e-06;6.9854593e-07;2.3836635e-06;9.539941e-07;5.4403463e-05;1.4893103e-06;6.94998e-07;5.6200985e-05;1.7180953e-06;1.923525e-05;1.0557611e-06;8.255562e-07;1.0127654e-06;1.0088771e-06;1.048875e-06
openlook;9.893853e-07;1.0538497e-06;3.8147397e-07;1.7173797e-06;1.2636157e-06;3.3515214e-06;6.0662313e-07;6.3706643e-06;1.1766275e-06;1.605347e-05;1.2837432e-06;6.6649216e-07;6.023163e-06;0.00030341736;1.3600503e-06;3.8433166e-07;9.3504684e-07;3.7925864e-07;9.295913e-07;1.2440362e-06
bitmap;1.262326e-06;1.6798717e-06;5.5117437e-07;2.6790053e-06;1.8642306e-06;4.1888907e-06;7.6616504e-07;8.924063e-05;1.5388838e-06;0.0001345362;1.9704844e-06;8.289022e-07;6.0568113e-06;0.0014082894;2.0446157e-06;5.3180645e-07;1.1502885e-06;5.4450624e-07;1.1306121e-06;1.5428172e-06
herre;4.3751043e-06;3.0354895e-05;8.595607e-07;1.9824065e-06;3.041345e-05;0.00017006283;2.3445837e-06;1.441155e-06;1.2166394e-05;2.2518425e-06;1.7751696e-06;6.80167e-05;3.6357178e-06;1.0023177e-06;1.260924e-06;7.821926e-07;7.3339426e-05;8.549831e-07;1.4755667e-06;2.3669495e-06
heidelberg;1.1579712e-06;1.2145942e-05;2.7703211e-07;2.8825775e-06;2.2361553e-06;5.802295e-05;1.0633792e-06;0.00011503485;1.247546e-06;5.5305404e-06;6.4639685e-06;1.6499788e-06;1.3923413e-06;5.3436324e-06;1.2826656e-06;2.5998582e-07;3.412673e-05;2.9307955e-07;1.2962e-06;2.0651103e-06
asset;2.1037713e-06;0.00016454411;5.152598e-07;9.191047e-06;2.6668238e-05;2.3817988e-06;2.1940104e-06;1.4647491e-06;0.00014565123;9.2838917e-07;1.7476899e-06;2.983708e-06;9.465126e-07;9.576896e-07;1.2840596e-06;5.0300036e-07;8.480466e-07;5.162538e-07;6.7598136e-05;1.5733351e-06
continued;1.927887e-06;3.0472538e-05;2.4233165e-07;1.5722109e-06;3.934588e-05;1.8976538e-06;1.3250612e-06;1.1303807e-06;1.4549135e-05;9.04852e-07;6.2081913e-06;1.6554038e-06;8.54221e-07;8.3967495e-07;9.4406613e-07;2.3806051e-07;1.3207355e-06;2.3912997e-07;1.566907e-06;1.2574719e-06
visser;2.2680929e-06;4.2425556e-05;3.9994526e-07;2.1120163e-06;1.2042113e-05;3.4495508e-06;1.8493259e-06;3.3431825e-06;1.927987e-06;1.6878427e-06;1.6538717e-06;0.0001772301;1.4761192e-06;2.9569997e-05;1.1971799e-06;3.6610774e-07;1.1286534e-06;3.7681357e-07;1.2992965e-06;1.5922136e-06
ming;1.2143213e-06;1.1661549e-06;1.098237e-06;1.3671244e-06;8.981294e-07;3.6819024e-06;1.0491428e-06;2.5150875e-06;7.409533e-07;2.7978129e-05;2.220063e-05;8.117698e-07;1.3849128e-05;1.877719e-06;1.649347e-06;1.1038829e-06;8.7150886e-07;1.1174034e-06;3.0175472e-05;1.3346255e-06
emeritus;1.0930283e-06;1.8092034e-06;3.6094815e-07;2.5535059e-05;3.4598546e-05;0.00017039571;5.08345e-07;1.2552032e-06;8.569704e-07;1.9452739e-06;1.3387154e-06;1.2022297e-06;8.512592e-07;7.6171483e-07;1.0337516e-06;3.7278707e-07;1.1092345e-06;3.560278e-07;1.2260078e-06;1.2253823e-06
thetime;3.4489362e-06;6.710937e-06;1.9085508e-06;9.085051e-06;1.9876072e-06;3.19755e-06;2.8970524e-06;2.3411246e-06;1.2859536e-05;3.291639e-06;1.7530423e-05;6.215368e-05;4.3667118e-05;2.8551916e-05;8.401668e-06;1.8105897e-06;4.3139324e-05;1.8832452e-06;1.7444405e-06;4.2375273e-06
right;0.0031728488;0.0033715058;0.0017182579;5.0906245e-05;0.0037368874;2.2942942e-05;0.016378092;3.4128814e-05;0.0028083257;1.1772196e-05;0.00024159765;0.008447256;0.00082945643;0.00086216244;0.0017293082;0.0016494407;0.0009060539;0.0017146645;0.0019045249;0.00294636
heed;1.4806553e-06;4.8463726e-06;4.9166715e-07;1.5688887e-06;1.1898406e-06;2.376859e-06;1.5033495e-06;1.6068524e-06;1.1720493e-06;2.229995e-06;1.5490763e-06;1.2055006e-06;3.5188918e-06;9.107826e-07;8.760043e-06;4.6287016e-07;5.7599125e-05;4.897942e-07;1.0503546e-06;2.2362133e-06
ohanus;1.775516e-06;1.7347842e-06;1.6970897e-07;8.0050035e-07;0.0010103553;1.7426458e-06;9.823532e-07;7.6028965e-07;1.0054512e-06;6.801606e-07;1.135424e-06;1.1483894e-06;5.9654826e-07;7.792164e-07;6.977783e-07;1.6819567e-07;7.8298916e-07;1.5920635e-07;6.918316e-07;1.0998974e-06
engin;4.8355923e-07;1.6787811e-06;1.6465639e-06;1.4403895e-06;1.81346e-05;8.631731e-06;1.7787287e-06;5.2467018e-05;8.0531646e-07;0.0006628625;1.9206648e-06;7.630745e-07;9.0768255e-05;2.7848637e-06;1.4867238e-06;1.6592326e-06;1.6740878e-06;1.6540821e-06;1.7029405e-06;7.288496e-05
caution;1.4622083e-06;2.0044283e-06;1.6786888e-06;7.36329e-05;1.3234384e-06;5.707925e-06;1.5457445e-06;8.461689e-06;3.3077097e-06;4.1541143e-06;8.4149964e-05;1.0741574e-06;5.8901073e-06;3.7850783e-05;4.9752944e-05;1.7538748e-06;4.540951e-06;1.6907289e-06;1.8020323e-06;3.3080294e-05
round;0.00023610384;5.9193775e-05;2.0613135e-05;0.00013387672;0.00013002177;1.7421924e-05;2.2464716e-05;7.554555e-06;0.00031263934;2.2176564e-06;3.970284e-05;0.0004879092;3.5584296e-06;0.00027247975;0.00020201797;1.950186e-05;1.4641694e-05;1.9597832e-05;0.00080758374;0.00020854638
unto;1.9497402e-06;2.3287214e-06;6.5847007e-07;2.36058e-06;2.045072e-06;3.4521377e-06;3.446584e-06;1.8490772e-06;1.1654197e-06;2.0310358e-06;2.8513919e-06;2.875861e-06;1.8160837e-06;1.4876747e-06;1.6123928e-06;5.481298e-07;0.000770343;6.232937e-07;1.2307124e-06;3.4912257e-05
directive;1.5108222e-06;2.88111e-06;4.7076782e-07;9.709477e-06;1.700144e-06;2.1104868e-06;1.0486816e-06;2.2931035e-06;0.00021160803;1.2343681e-06;1.27221e-06;2.7855189e-05;1.6330504e-06;9.17768e-05;1.4145618e-06;4.5437483e-07;2.028314e-06;4.592484e-07;1.1088962e-06;1.7172512e-06
flexible;1.3259478e-06;3.45473e-05;6.309363e-07;3.9948998e-05;1.4969273e-06;4.4124045e-06;6.394904e-07;0.00021655869;2.2218076e-06;1.0409337e-05;2.5202532e-06;2.9194114e-06;5.0707644e-05;8.467071e-05;7.592103e-05;6.641099e-07;1.0978202e-06;6.729746e-07;1.0800137e-05;1.1966779e-06
andgeb;9.700193e-07;1.4445577e-06;1.7484932e-07;1.4076215e-06;1.1348375e-06;1.6084916e-06;6.6081077e-07;1.2638757e-06;6.238738e-07;1.1827285e-06;0.00090899825;7.4068845e-07;8.1873856e-07;6.8595176e-07;1.2368977e-06;1.7602464e-07;6.965611e-07;1.7337152e-07;9.039231e-07;1.0843745e-06
geography;1.2028027e-06;3.1158692e-05;3.5649026e-07;1.6679907e-05;1.405276e-06;2.5233277e-05;8.174668e-07;2.0415505e-06;1.2040941e-06;2.0653902e-06;1.7553954e-06;1.4436995e-06;1.0266599e-06;7.4781804e-07;1.2297922e-06;3.5030055e-07;2.3842695e-06;3.5984755e-07;4.7147223e-06;1.5879918e-06
